Stimmart,AGS,Kreis,Kreis_Name,Gemeinde,Gemeindename,Wahlvorschlagsträger,Art des Wahl-vorschlags-trägers,Stimmen,Sitze,darunter Sitze weiblich,Wahlberechtigte,Wähler,Wähler B1,gültige Stimmen,Ungültige Stimmzettel
Gemeindevertretung,12064317,64,Märkisch-Oderland,317,Müncheberg,Unabhängige Wähler Gemeinschaft,WG,341,0,0,6009,3680,,10634,79
Gemeindevertretung,12064336,64,Märkisch-Oderland,336,Neuenhagen bei Berlin,CDU,P,3072,4,2,14273,6937,,20589,65
Gemeindevertretung,12064336,64,Märkisch-Oderland,336,Neuenhagen bei Berlin,DIE LINKE,P,6480,9,4,14273,6937,,20589,65
Gemeindevertretung,12064336,64,Märkisch-Oderland,336,Neuenhagen bei Berlin,SPD,P,4285,6,2,14273,6937,,20589,65
Gemeindevertretung,12064336,64,Märkisch-Oderland,336,Neuenhagen bei Berlin,FDP,P,1468,2,1,14273,6937,,20589,65
Gemeindevertretung,12064336,64,Märkisch-Oderland,336,Neuenhagen bei Berlin,Pro Zukunft - Wählergruppe Märkisch-Oderland,WG,582,1,0,14273,6937,,20589,65
Gemeindevertretung,12064336,64,Märkisch-Oderland,336,Neuenhagen bei Berlin,GRÜNE/B 90,P,1858,2,0,14273,6937,,20589,65
Gemeindevertretung,12064336,64,Märkisch-Oderland,336,Neuenhagen bei Berlin,DVU,P,482,1,1,14273,6937,,20589,65
Gemeindevertretung,12064336,64,Märkisch-Oderland,336,Neuenhagen bei Berlin,Bürgergemeinschaft Neuenhagen - parteiunabhängig - (BGN) e.V.,PV,791,1,1,14273,6937,,20589,65
Gemeindevertretung,12064336,64,Märkisch-Oderland,336,Neuenhagen bei Berlin,Neue Bürgerallianz,WG,631,1,0,14273,6937,,20589,65
Gemeindevertretung,12064336,64,Märkisch-Oderland,336,Neuenhagen bei Berlin,Neuenhagener Wählergemeinschaft Feuerwehr,WG,817,1,0,14273,6937,,20589,65
Gemeindevertretung,12064336,64,Märkisch-Oderland,336,Neuenhagen bei Berlin,Einzelwahlvorschlag Schulze,EB,123,0,0,14273,6937,,20589,65
Gemeindevertretung,12064340,64,Märkisch-Oderland,340,Neuhardenberg,CDU,P,241,1,0,2272,1197,,3390,49
Gemeindevertretung,12064340,64,Märkisch-Oderland,340,Neuhardenberg,DIE LINKE,P,1895,9,2,2272,1197,,3390,49
Gemeindevertretung,12064340,64,Märkisch-Oderland,340,Neuhardenberg,SPD,P,426,2,0,2272,1197,,3390,49
Gemeindevertretung,12064340,64,Märkisch-Oderland,340,Neuhardenberg,"Bürgerinitiative ""Kinder & Jugend"" Neuhardenberg",WG,497,2,0,2272,1197,,3390,49
Gemeindevertretung,12064340,64,Märkisch-Oderland,340,Neuhardenberg,Aktiv für Neuhardenberg,WG,331,2,1,2272,1197,,3390,49
Gemeindevertretung,12064349,64,Märkisch-Oderland,349,Neulewin,"Wählergruppe""Liste Lietze, Neulewin, Güstebiese""",WG,662,6,1,878,469,,1323,23
Gemeindevertretung,12064349,64,Märkisch-Oderland,349,Neulewin,Einzelwahlvorschlag Hasse,EB,135,1,0,878,469,,1323,23
Gemeindevertretung,12064349,64,Märkisch-Oderland,349,Neulewin,Einzelwahlvorschlag Kiehl,EB,64,0,0,878,469,,1323,23
Gemeindevertretung,12064349,64,Märkisch-Oderland,349,Neulewin,Einzelwahlvorschlag Reichmuth,EB,135,1,1,878,469,,1323,23
Gemeindevertretung,12064349,64,Märkisch-Oderland,349,Neulewin,Einzelwahlvorschlag Wennicke,EB,327,2,0,878,469,,1323,23
Gemeindevertretung,12064365,64,Märkisch-Oderland,365,Neutrebbin,CDU,P,386,2,1,1352,818,,2331,19
Gemeindevertretung,12064365,64,Märkisch-Oderland,365,Neutrebbin,Pro Zukunft - Wählergruppe Märkisch-Oderland,WG,224,1,0,1352,818,,2331,19
Gemeindevertretung,12064365,64,Märkisch-Oderland,365,Neutrebbin,Allgemeine Demokraten,WG,528,3,0,1352,818,,2331,19
Gemeindevertretung,12064365,64,Märkisch-Oderland,365,Neutrebbin,"Wählergruppe ""Sportverein Hertha 23 Neutrebbin""",WG,198,1,0,1352,818,,2331,19
Gemeindevertretung,12064365,64,Märkisch-Oderland,365,Neutrebbin,Einzelwahlvorschlag Manthey,EB,183,1,0,1352,818,,2331,19
Gemeindevertretung,12064365,64,Märkisch-Oderland,365,Neutrebbin,Einzelwahlvorschlag Auris,EB,70,0,0,1352,818,,2331,19
Gemeindevertretung,12064365,64,Märkisch-Oderland,365,Neutrebbin,"Wählergruppe ""Freiwillige Feuerwehr""",WG,330,2,0,1352,818,,2331,19
Gemeindevertretung,12064365,64,Märkisch-Oderland,365,Neutrebbin,Einzelwahlvorschlag Hirschbein,EB,102,0,0,1352,818,,2331,19
Gemeindevertretung,12064365,64,Märkisch-Oderland,365,Neutrebbin,Einzelwahlvorschlag Reichert,EB,202,1,1,1352,818,,2331,19
Gemeindevertretung,12064365,64,Märkisch-Oderland,365,Neutrebbin,Einzelwahlvorschlag Weber,EB,108,1,0,1352,818,,2331,19
Gemeindevertretung,12064370,64,Märkisch-Oderland,370,Oberbarnim,Wählergruppe Klosterdorf für Oberbarnim,WG,903,6,3,1260,760,,2178,27
Gemeindevertretung,12064370,64,Märkisch-Oderland,370,Oberbarnim,Freunde der Gemeinde Bollersdorf/ Pritzhagen,WG,549,4,0,1260,760,,2178,27
Gemeindevertretung,12064370,64,Märkisch-Oderland,370,Oberbarnim,Bürgerinitiative Ihlow,WG,371,3,2,1260,760,,2178,27
Gemeindevertretung,12064370,64,Märkisch-Oderland,370,Oberbarnim,Freunde des Brandschutzes,WG,190,1,0,1260,760,,2178,27
Gemeindevertretung,12064370,64,Märkisch-Oderland,370,Oberbarnim,Einzelwahlvorschlag Ahrens,EB,165,1,0,1260,760,,2178,27
Gemeindevertretung,12064371,64,Märkisch-Oderland,371,Oderaue,CDU,P,147,1,0,1550,963,,2776,30
Gemeindevertretung,12064371,64,Märkisch-Oderland,371,Oderaue,"WG ""Unabhängige Wählergemeinschaft""",WG,1564,7,1,1550,963,,2776,30
Gemeindevertretung,12064371,64,Märkisch-Oderland,371,Oderaue,"WG ""Unabhängige Wählergemeinschaft starke Gemeinde""",WG,1065,4,2,1550,963,,2776,30
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,CDU,P,2495,3,1,11905,6055,,17511,174
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,DIE LINKE,P,4483,6,1,11905,6055,,17511,174
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,SPD,P,2508,3,2,11905,6055,,17511,174
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,FDP,P,1155,2,1,11905,6055,,17511,174
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,DVU,P,577,1,0,11905,6055,,17511,174
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,Wählergruppe BürgerInteressenVertretung Petershagen/Eggersdorf,WG,1000,1,0,11905,6055,,17511,174
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,Freie Wähler-Vereinigung Petershagen/Eggersdorf,WG,1452,2,0,11905,6055,,17511,174
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,Einzelwahlvorschlag Hänsch,EB,117,0,0,11905,6055,,17511,174
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,Wählergruppe Petershagen-Eggersdorfer BürgerBündnis,WG,964,1,0,11905,6055,,17511,174
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,Einzelwahlvorschlag Dr. Reimann,EB,1386,2,1,11905,6055,,17511,174
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,Wählergruppe Team für Petershagen/Eggersdorf,WG,1133,1,0,11905,6055,,17511,174
Gemeindevertretung,12064380,64,Märkisch-Oderland,380,Petershagen/Eggersdorf,Einzelwahlvorschlag Teubel,EB,241,0,0,11905,6055,,17511,174
Gemeindevertretung,12064388,64,Märkisch-Oderland,388,Podelzig,CDU,P,126,1,0,811,462,,1318,18
Gemeindevertretung,12064388,64,Märkisch-Oderland,388,Podelzig,DIE LINKE,P,175,1,1,811,462,,1318,18
Gemeindevertretung,12064388,64,Märkisch-Oderland,388,Podelzig,Wählergruppe Gemeinschaft freier Wähler,WG,414,3,2,811,462,,1318,18
Gemeindevertretung,12064388,64,Märkisch-Oderland,388,Podelzig,Wählergruppe Sportler,WG,378,3,0,811,462,,1318,18
Gemeindevertretung,12064388,64,Märkisch-Oderland,388,Podelzig,Wählergruppe Kirche,WG,225,2,0,811,462,,1318,18
Gemeindevertretung,12064393,64,Märkisch-Oderland,393,Prötzel,"Wählergruppe ""Gemeinde Prötzel""",WG,709,4,0,917,553,,1569,17
Gemeindevertretung,12064393,64,Märkisch-Oderland,393,Prötzel,"Wählergruppe ""Sternebeck/Harnekop",WG,586,4,0,917,553,,1569,17
Gemeindevertretung,12064393,64,Märkisch-Oderland,393,Prötzel,"Wählergruppe ""Wählerliste Prädikow""",WG,274,2,1,917,553,,1569,17
Gemeindevertretung,12064408,64,Märkisch-Oderland,408,Rehfelde,CDU,P,682,2,1,3972,2158,,6244,66
Gemeindevertretung,12064408,64,Märkisch-Oderland,408,Rehfelde,DIE LINKE,P,1247,3,0,3972,2158,,6244,66
Gemeindevertretung,12064408,64,Märkisch-Oderland,408,Rehfelde,SPD,P,779,2,1,3972,2158,,6244,66
Gemeindevertretung,12064408,64,Märkisch-Oderland,408,Rehfelde,FDP,P,617,1,0,3972,2158,,6244,66
Gemeindevertretung,12064408,64,Märkisch-Oderland,408,Rehfelde,DVU,P,228,1,0,3972,2158,,6244,66
Gemeindevertretung,12064408,64,Märkisch-Oderland,408,Rehfelde,BürgerGemeinschaft Rehfelde e.V.,WG,1805,5,1,3972,2158,,6244,66
Gemeindevertretung,12064408,64,Märkisch-Oderland,408,Rehfelde,"Aktive Wählergruppe für Rehfelde, Werder, Zinndorf",WG,886,2,0,3972,2158,,6244,66
Gemeindevertretung,12064417,64,Märkisch-Oderland,417,Reichenow-Möglin,"Wählergruppe ""Reichenow-Möglin""",WG,819,7,3,537,306,,886,9
Gemeindevertretung,12064417,64,Märkisch-Oderland,417,Reichenow-Möglin,Einzelwahlvorschlag Thiem,EB,67,1,0,537,306,,886,9
Gemeindevertretung,12064420,64,Märkisch-Oderland,420,Reitwein,Wählergruppe Freunde des Sports,WG,229,2,0,404,290,,822,12
Gemeindevertretung,12064420,64,Märkisch-Oderland,420,Reitwein,Wählergruppe Pro Reitwein,WG,328,3,1,404,290,,822,12
Gemeindevertretung,12064420,64,Märkisch-Oderland,420,Reitwein,Wählergruppe Soziales,WG,130,1,1,404,290,,822,12
Gemeindevertretung,12064420,64,Märkisch-Oderland,420,Reitwein,Wählergruppe Feuerwehr,WG,58,1,0,404,290,,822,12
Gemeindevertretung,12064420,64,Märkisch-Oderland,420,Reitwein,Einzelwahlvorschlag Kurz,EB,77,1,1,404,290,,822,12
Gemeindevertretung,12064428,64,Märkisch-Oderland,428,Rüdersdorf bei Berlin,CDU,P,2428,5,1,13324,5373,,15445,188
Gemeindevertretung,12064428,64,Märkisch-Oderland,428,Rüdersdorf bei Berlin,DIE LINKE,P,3744,7,0,13324,5373,,15445,188
Gemeindevertretung,12064428,64,Märkisch-Oderland,428,Rüdersdorf bei Berlin,SPD,P,4025,7,4,13324,5373,,15445,188
Gemeindevertretung,12064428,64,Märkisch-Oderland,428,Rüdersdorf bei Berlin,DVU,P,633,1,0,13324,5373,,15445,188
Gemeindevertretung,12064428,64,Märkisch-Oderland,428,Rüdersdorf bei Berlin,Unabhängiger Bürger Bund,WG,2318,4,1,13324,5373,,15445,188
Gemeindevertretung,12064428,64,Märkisch-Oderland,428,Rüdersdorf bei Berlin,Freie Vertreter Gewerbe,WG,704,1,0,13324,5373,,15445,188
Gemeindevertretung,12064428,64,Märkisch-Oderland,428,Rüdersdorf bei Berlin,Herzfelder Wählergemeinschaft,WG,422,1,1,13324,5373,,15445,188
Gemeindevertretung,12064428,64,Märkisch-Oderland,428,Rüdersdorf bei Berlin,Rüdersdorfer Umweltarbeitskreis,WG,611,1,0,13324,5373,,15445,188
Gemeindevertretung,12064428,64,Märkisch-Oderland,428,Rüdersdorf bei Berlin,Bürger für Bürger / Freie Demokratische Partei,LV,560,1,0,13324,5373,,15445,188
Gemeindevertretung,12064448,64,Märkisch-Oderland,448,Seelow,CDU,P,945,2,0,4922,2479,,7137,75
Gemeindevertretung,12064448,64,Märkisch-Oderland,448,Seelow,DIE LINKE,P,2708,7,1,4922,2479,,7137,75
Gemeindevertretung,12064448,64,Märkisch-Oderland,448,Seelow,SPD,P,2102,5,3,4922,2479,,7137,75
Gemeindevertretung,12064448,64,Märkisch-Oderland,448,Seelow,FDP,P,575,2,0,4922,2479,,7137,75
Gemeindevertretung,12064448,64,Märkisch-Oderland,448,Seelow,Wählergruppe Die Rechte - Mut zur Wahrheit,WG,426,1,0,4922,2479,,7137,75
Gemeindevertretung,12064448,64,Märkisch-Oderland,448,Seelow,Wählergruppe Freie Wählergemeinschaft für Seelow,WG,326,1,1,4922,2479,,7137,75
Gemeindevertretung,12064448,64,Märkisch-Oderland,448,Seelow,Einzelwahlvorschlag Korakewitsch,EB,55,0,0,4922,2479,,7137,75
Gemeindevertretung,12064472,64,Märkisch-Oderland,472,Strausberg,CDU,P,3370,4,1,22496,10141,,29267,352
Gemeindevertretung,12064472,64,Märkisch-Oderland,472,Strausberg,DIE LINKE,P,13045,14,6,22496,10141,,29267,352
Gemeindevertretung,12064472,64,Märkisch-Oderland,472,Strausberg,SPD,P,5047,6,2,22496,10141,,29267,352
Gemeindevertretung,12064472,64,Märkisch-Oderland,472,Strausberg,FDP,P,1136,1,0,22496,10141,,29267,352
Gemeindevertretung,12064472,64,Märkisch-Oderland,472,Strausberg,GRÜNE/B 90,P,724,1,0,22496,10141,,29267,352
Gemeindevertretung,12064472,64,Märkisch-Oderland,472,Strausberg,DVU,P,1200,1,0,22496,10141,,29267,352
Gemeindevertretung,12064472,64,Märkisch-Oderland,472,Strausberg,Unabhängige und freie Wählergruppe Pro Strausberg e. V.,WG,2165,2,1,22496,10141,,29267,352
Gemeindevertretung,12064472,64,Märkisch-Oderland,472,Strausberg,Einzelwahlvorschlag Schmitz,EB,749,1,0,22496,10141,,29267,352
Gemeindevertretung,12064472,64,Märkisch-Oderland,472,Strausberg,Einzelwahlvorschlag Frenzel,EB,1099,1,0,22496,10141,,29267,352
Gemeindevertretung,12064472,64,Märkisch-Oderland,472,Strausberg,Einzelwahlvorschlag Grabert,EB,286,0,0,22496,10141,,29267,352
Gemeindevertretung,12064472,64,Märkisch-Oderland,472,Strausberg,Einzelwahlvorschlag Knoblich,EB,446,1,0,22496,10141,,29267,352
Gemeindevertretung,12064480,64,Märkisch-Oderland,480,Treplin,Wählergruppe Dorfentwicklung Glück Auf 98 Treplin,WG,78,1,0,364,238,,699,5
Gemeindevertretung,12064480,64,Märkisch-Oderland,480,Treplin,Wählergruppe Freiwillige Feuerwehr Treplin,WG,367,5,2,364,238,,699,5
Gemeindevertretung,12064480,64,Märkisch-Oderland,480,Treplin,Einzelwahlvorschlag Wamser,EB,87,1,0,364,238,,699,5
Gemeindevertretung,12064480,64,Märkisch-Oderland,480,Treplin,Einzelwahlvorschlag Raeke,EB,100,1,0,364,238,,699,5
Gemeindevertretung,12064480,64,Märkisch-Oderland,480,Treplin,Einzelwahlvorschlag Schultze,EB,67,0,0,364,238,,699,5
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,CDU,P,223,1,0,1353,890,,2553,30
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,Wählergruppe Friedersdorf,WG,290,1,0,1353,890,,2553,30
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,Wählergruppe Diedersdorf,WG,407,2,0,1353,890,,2553,30
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,Bürgerliste Marxdorf,WG,289,1,0,1353,890,,2553,30
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,Wählergruppe Neuentempel,WG,187,1,0,1353,890,,2553,30
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,Wählergruppe Heimatverein Alt Rosenthal,WG,84,0,0,1353,890,,2553,30
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,Einzelwahlvorschlag Matthias,EB,133,1,0,1353,890,,2553,30
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,Wählergruppe Alt Rosenthal,WG,124,1,0,1353,890,,2553,30
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,Einzelwahlvorschlag Göhler,EB,80,0,0,1353,890,,2553,30
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,Einzelwahlvorschlag Hennes,EB,115,1,0,1353,890,,2553,30
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,Einzelwahlvorschlag Schlicht,EB,258,1,1,1353,890,,2553,30
Gemeindevertretung,12064482,64,Märkisch-Oderland,482,Vierlinden,Wählergruppe Worin,WG,363,2,0,1353,890,,2553,30
Gemeindevertretung,12064484,64,Märkisch-Oderland,484,Waldsieversdorf,Wählergruppe Parteilose Bürger,WG,560,4,0,727,453,,1329,8
Gemeindevertretung,12064484,64,Märkisch-Oderland,484,Waldsieversdorf,Einzelwahlvorschlag Mattauch,EB,146,1,0,727,453,,1329,8
Gemeindevertretung,12064484,64,Märkisch-Oderland,484,Waldsieversdorf,Einzelwahlvorschlag Decker,EB,100,1,1,727,453,,1329,8
Gemeindevertretung,12064484,64,Märkisch-Oderland,484,Waldsieversdorf,Einzelwahlvorschlag Schneck,EB,113,1,0,727,453,,1329,8
Gemeindevertretung,12064484,64,Märkisch-Oderland,484,Waldsieversdorf,Einzelwahlvorschlag Koszinski,EB,196,2,1,727,453,,1329,8
Gemeindevertretung,12064484,64,Märkisch-Oderland,484,Waldsieversdorf,Einzelwahlvorschlag Pflanz,EB,46,0,0,727,453,,1329,8
Gemeindevertretung,12064484,64,Märkisch-Oderland,484,Waldsieversdorf,Wählergruppe Feuerwehr,WG,168,1,0,727,453,,1329,8
Gemeindevertretung,12064512,64,Märkisch-Oderland,512,Wriezen,CDU,P,1198,3,0,6725,2868,,8151,115
Gemeindevertretung,12064512,64,Märkisch-Oderland,512,Wriezen,DIE LINKE,P,1375,3,0,6725,2868,,8151,115
Gemeindevertretung,12064512,64,Märkisch-Oderland,512,Wriezen,SPD,P,1908,4,3,6725,2868,,8151,115
Gemeindevertretung,12064512,64,Märkisch-Oderland,512,Wriezen,FDP,P,2068,5,0,6725,2868,,8151,115
Gemeindevertretung,12064512,64,Märkisch-Oderland,512,Wriezen,Unabhängige Wählergemeinschaft Wriezen,WG,1160,3,0,6725,2868,,8151,115
Gemeindevertretung,12064512,64,Märkisch-Oderland,512,Wriezen,WG Biesdorf Kirche und Dorf,WG,196,0,0,6725,2868,,8151,115
Gemeindevertretung,12064512,64,Märkisch-Oderland,512,Wriezen,WG Heimats- und Geschichtsverein Franke,WG,246,0,0,6725,2868,,8151,115
Gemeindevertretung,12064538,64,Märkisch-Oderland,538,Zechin,FDP,P,42,0,0,620,343,,989,7
Gemeindevertretung,12064538,64,Märkisch-Oderland,538,Zechin,Wählergruppe Sportfreunde Zechin,WG,887,9,3,620,343,,989,7
Gemeindevertretung,12064538,64,Märkisch-Oderland,538,Zechin,Einzelwahlvorschlag Nentwig-Sady,EB,60,1,1,620,343,,989,7
Gemeindevertretung,12064539,64,Märkisch-Oderland,539,Zeschdorf,CDU,P,359,2,0,1211,774,,2244,18
Gemeindevertretung,12064539,64,Märkisch-Oderland,539,Zeschdorf,DIE LINKE,P,572,2,0,1211,774,,2244,18
Gemeindevertretung,12064539,64,Märkisch-Oderland,539,Zeschdorf,SPD,P,774,3,1,1211,774,,2244,18
Gemeindevertretung,12064539,64,Märkisch-Oderland,539,Zeschdorf,FDP,P,385,2,1,1211,774,,2244,18
Gemeindevertretung,12064539,64,Märkisch-Oderland,539,Zeschdorf,Einzelwahlvorschlag Fries,EB,154,1,0,1211,774,,2244,18
Gemeindevertretung,12065036,65,Oberhavel,036,Birkenwerder,CDU,P,1655,3,1,6259,3563,459,10390,89
Gemeindevertretung,12065036,65,Oberhavel,036,Birkenwerder,SPD,P,2261,4,1,6259,3563,459,10390,89
Gemeindevertretung,12065036,65,Oberhavel,036,Birkenwerder,DIE LINKE,P,2276,4,1,6259,3563,459,10390,89
Gemeindevertretung,12065036,65,Oberhavel,036,Birkenwerder,GRÜNE/B 90,P,723,1,0,6259,3563,459,10390,89
Gemeindevertretung,12065036,65,Oberhavel,036,Birkenwerder,FDP,P,322,1,0,6259,3563,459,10390,89
Gemeindevertretung,12065036,65,Oberhavel,036,Birkenwerder,Bürgerbündnis,WG,766,1,1,6259,3563,459,10390,89
Gemeindevertretung,12065036,65,Oberhavel,036,Birkenwerder,Feuerwehrtreff,WG,573,1,0,6259,3563,459,10390,89
Gemeindevertretung,12065036,65,Oberhavel,036,Birkenwerder,Bürger für Birkenwerder,WG,1463,2,0,6259,3563,459,10390,89
Gemeindevertretung,12065036,65,Oberhavel,036,Birkenwerder,Briesetalverein,WG,351,1,0,6259,3563,459,10390,89
Gemeindevertretung,12065084,65,Oberhavel,084,Fürstenberg/Havel,CDU,P,766,2,1,5704,2814,0,7967,106
Gemeindevertretung,12065084,65,Oberhavel,084,Fürstenberg/Havel,SPD,P,1025,2,0,5704,2814,0,7967,106
Gemeindevertretung,12065084,65,Oberhavel,084,Fürstenberg/Havel,DIE LINKE,P,1201,3,0,5704,2814,0,7967,106
Gemeindevertretung,12065084,65,Oberhavel,084,Fürstenberg/Havel,FDP,P,116,0,0,5704,2814,0,7967,106
Gemeindevertretung,12065084,65,Oberhavel,084,Fürstenberg/Havel,NPD,P,350,1,1,5704,2814,0,7967,106
Gemeindevertretung,12065084,65,Oberhavel,084,Fürstenberg/Havel,RB,WG,1546,3,1,5704,2814,0,7967,106
Gemeindevertretung,12065084,65,Oberhavel,084,Fürstenberg/Havel,EB Ahle,EB,242,1,0,5704,2814,0,7967,106
Gemeindevertretung,12065084,65,Oberhavel,084,Fürstenberg/Havel,AFO,WG,1540,3,0,5704,2814,0,7967,106
Gemeindevertretung,12065084,65,Oberhavel,084,Fürstenberg/Havel,EB Bechert,EB,320,1,0,5704,2814,0,7967,106
Gemeindevertretung,12065084,65,Oberhavel,084,Fürstenberg/Havel,EB Oestereich,EB,82,0,0,5704,2814,0,7967,106
Gemeindevertretung,12065084,65,Oberhavel,084,Fürstenberg/Havel,Pro,WG,779,2,0,5704,2814,0,7967,106
Gemeindevertretung,12065096,65,Oberhavel,096,Glienicke/Nordbahn,CDU,P,2945,5,2,8312,4358,0,12594,94
Gemeindevertretung,12065096,65,Oberhavel,096,Glienicke/Nordbahn,SPD,P,3224,6,3,8312,4358,0,12594,94
Gemeindevertretung,12065096,65,Oberhavel,096,Glienicke/Nordbahn,DIE LINKE,P,1787,3,1,8312,4358,0,12594,94
Gemeindevertretung,12065096,65,Oberhavel,096,Glienicke/Nordbahn,FDP,P,1301,2,1,8312,4358,0,12594,94
Gemeindevertretung,12065096,65,Oberhavel,096,Glienicke/Nordbahn,Glienicker Bürgerliste,WG,3337,6,1,8312,4358,0,12594,94
Gemeindevertretung,12065100,65,Oberhavel,100,Gransee,CDU,P,1784,5,1,5376,2228,0,6359,84
Gemeindevertretung,12065100,65,Oberhavel,100,Gransee,SPD,P,1371,4,1,5376,2228,0,6359,84
Gemeindevertretung,12065100,65,Oberhavel,100,Gransee,DIE LINKE,P,1783,5,4,5376,2228,0,6359,84
Gemeindevertretung,12065100,65,Oberhavel,100,Gransee,Granseer Land,WG,1003,3,0,5376,2228,0,6359,84
Gemeindevertretung,12065100,65,Oberhavel,100,Gransee,WG Meseberg,WG,238,1,0,5376,2228,0,6359,84
Gemeindevertretung,12065100,65,Oberhavel,100,Gransee,WG Seilershof,WG,180,0,0,5376,2228,0,6359,84
Gemeindevertretung,12065117,65,Oberhavel,117,Großwoltersdorf,CDU,P,295,2,0,758,492,0,1418,16
Gemeindevertretung,12065117,65,Oberhavel,117,Großwoltersdorf,DIE LINKE,P,155,1,1,758,492,0,1418,16
Gemeindevertretung,12065117,65,Oberhavel,117,Großwoltersdorf,WG Großwoltersdorf,WG,509,4,2,758,492,0,1418,16
Gemeindevertretung,12065117,65,Oberhavel,117,Großwoltersdorf,WG Zernikow,WG,138,1,0,758,492,0,1418,16
Gemeindevertretung,12065117,65,Oberhavel,117,Großwoltersdorf,WG Wolfsruh,WG,321,2,0,758,492,0,1418,16
Gemeindevertretung,12065136,65,Oberhavel,136,Hennigsdorf,CDU,P,4130,5,1,22091,9651,1645,28436,158
Gemeindevertretung,12065136,65,Oberhavel,136,Hennigsdorf,SPD,P,11202,13,2,22091,9651,1645,28436,158
Gemeindevertretung,12065136,65,Oberhavel,136,Hennigsdorf,DIE LINKE,P,5489,6,4,22091,9651,1645,28436,158
Gemeindevertretung,12065136,65,Oberhavel,136,Hennigsdorf,GRÜNE/B 90,P,1288,1,1,22091,9651,1645,28436,158
Gemeindevertretung,12065136,65,Oberhavel,136,Hennigsdorf,FDP,P,1440,2,0,22091,9651,1645,28436,158
Gemeindevertretung,12065136,65,Oberhavel,136,Hennigsdorf,BB,WG,3842,4,0,22091,9651,1645,28436,158
Gemeindevertretung,12065136,65,Oberhavel,136,Hennigsdorf,EB Schönrock,EB,727,1,0,22091,9651,1645,28436,158
Gemeindevertretung,12065136,65,Oberhavel,136,Hennigsdorf,EB Euhausen,EB,318,0,0,22091,9651,1645,28436,158
Gemeindevertretung,12065144,65,Oberhavel,144,Hohen Neuendorf,CDU,P,6793,7,0,19573,10036,1262,29105,221
Gemeindevertretung,12065144,65,Oberhavel,144,Hohen Neuendorf,SPD,P,5531,5,2,19573,10036,1262,29105,221
Gemeindevertretung,12065144,65,Oberhavel,144,Hohen Neuendorf,DIE LINKE,P,6499,6,1,19573,10036,1262,29105,221
Gemeindevertretung,12065144,65,Oberhavel,144,Hohen Neuendorf,GRÜNE/B 90,P,3145,3,1,19573,10036,1262,29105,221
