KreisNr,GemeindeNr,Gemeindename,Anzahl Stimmbezirke,Zu vergebene Sitze,Mehrheitswahl,Wahlberechtiget,Wähler,Wahlbeteiligung,Ungültige Stimmabgaben,Gültige Stimmabgaben,Gültige Stimmen,CDU,DIE LINKE,SPD,FDP,GRÜNE,Sonstige
66,66002,Aschenhausen,6,x,166,137,82.5,10,127,668,-,-,-,-,-,100
66,66003,Bauerbach,6,,262,180,68.7,6,174,519,-,-,-,-,-,100
66,66004,Behrungen,8,,520,364,70,10,354,1041,38.9,-,-,-,-,61.1
66,66005,Belrieth,6,,337,189,56.1,27,162,473,-,-,-,-,-,100
66,66006,Benshausen,14,,2275,1330,58.5,51,1279,3815,19.8,8.5,-,-,-,71.7
66,66007,Berkach,6,,325,242,74.5,8,234,696,-,-,-,-,-,100
66,66008,Bermbach,8,x,523,282,53.9,20,262,1611,-,-,-,-,-,100
66,66011,Bibra,8,,500,320,64,26,294,877,-,-,-,-,-,100
66,66012,Birx,6,x,156,112,71.8,12,100,519,-,-,-,-,-,100
66,66013,Breitungen/Werra,20,,4526,2452,54.2,70,2382,7087,-,-,21.1,-,-,78.9
66,66014,"Brotterode, Stadt",16,,2640,1459,55.3,81,1378,4087,37.9,19.9,-,23.7,-,18.5
66,66015,Christes,8,,592,432,73,40,392,1163,35.5,-,-,-,-,64.5
66,66016,Dillst�dt,8,x,743,378,50.9,34,344,2198,-,-,-,-,-,100
66,66017,Einhausen,8,,438,278,63.5,21,257,754,13.1,11.7,-,-,-,75.2
66,66018,Ellingshausen,6,x,245,182,74.3,8,174,765,96.6,-,-,-,-,3.4
66,66019,Erbenhausen,8,,530,370,69.8,18,352,1044,-,-,-,-,-,100
66,66021,Exdorf,8,,466,354,76,12,342,1022,-,-,14.1,-,-,85.9
66,66022,Fambach,14,,1678,1003,59.8,47,956,2830,37.4,14.4,-,-,-,48.2
66,66023,Floh-Seligenthal,20,,4574,2904,63.5,84,2820,8346,26.6,13.3,8.5,51.7,-,-
66,66024,Frankenheim/Rh�n,12,,1038,430,41.4,23,407,1206,66.3,33.7,-,-,-,-
66,66025,Friedelshausen,6,x,292,166,56.8,11,155,780,-,-,-,-,-,100
66,66028,Henneberg,8,,565,442,78.2,11,431,1285,38.8,-,16.6,44.7,-,-
66,66031,Herpf,8,x,806,438,54.3,18,420,2220,-,-,-,-,-,100
66,66032,He�les,6,x,325,241,74.2,5,236,741,-,-,-,-,-,100
66,66033,H�mpfershausen,6,x,385,260,67.5,5,255,1170,-,-,-,-,-,100
66,66034,J�chsen,12,,1334,727,54.5,61,666,1984,55.2,-,-,-,-,44.8
66,66035,Kaltensundheim,8,,756,505,66.8,22,483,1436,47.3,-,-,-,-,52.7
66,66036,Kaltenwestheim,12,,858,538,62.7,26,512,1529,10.5,-,6.6,-,-,82.9
66,66037,"Kleinschmalkalden, Kurort",12,,1304,756,58,31,725,2118,42.8,37.6,19.6,-,-,-
66,66038,K�hndorf,12,x,978,470,48.1,25,445,3928,99.1,-,-,-,-,0.9
66,66039,Leutersdorf,6,,264,171,64.8,13,158,467,74.5,-,-,-,-,25.5
66,66041,Mehmels,6,x,350,248,70.9,9,239,1193,-,-,-,-,-,100
66,66042,"Meiningen, Stadt",30,,17964,7414,41.3,210,7204,21341,23.6,28.7,10.8,-,7.8,29.1
66,66043,Melpers,6,x,98,95,96.9,-,95,505,-,-,-,-,-,100
66,66044,Metzels,8,,564,396,70.2,27,369,1091,-,-,-,-,-,100
66,66045,Neubrunn,8,,516,308,59.7,22,286,847,55.8,11,-,-,-,33.2
66,66046,Nordheim,6,,224,161,71.9,16,145,432,-,-,-,-,-,100
66,66047,"Oberhof, Stadt",12,,1431,850,59.4,18,832,2487,25.1,-,4.9,-,-,70
66,66048,Oberkatz,6,,231,197,85.3,12,185,545,40.9,-,-,-,-,59.1
66,66049,Oberma�feld-Grimmenthal,12,,1095,621,56.7,35,586,1736,35.1,-,-,-,-,64.9
66,66051,"Obersch�nau, Kurort",8,,803,609,75.8,23,586,1715,39.5,-,44.1,-,-,16.4
66,66052,Oberweid,8,,497,302,60.8,30,272,806,-,-,-,-,-,100
66,66053,Oepfershausen,8,x,427,281,65.8,4,277,1838,-,-,-,-,-,100
66,66054,Queienfeld,8,,461,239,51.8,13,226,669,14.3,12.4,-,-,-,73.2
66,66055,Rentwertshausen,6,,275,178,64.7,23,155,460,-,-,-,-,-,100
66,66056,Rippershausen,8,,822,442,53.8,32,410,1217,-,-,46.1,-,-,53.9
66,66057,Ritschenhausen,6,,332,234,70.5,23,211,614,54.2,-,-,-,-,45.8
66,66058,Rohr,12,,905,540,59.7,23,517,1534,69.9,-,20,-,-,10
66,66059,Rosa,8,,705,439,62.3,27,412,1225,57.2,-,-,-,-,42.8
66,66061,Ro�dorf,8,,612,443,72.4,21,422,1252,49.4,-,-,-,-,50.6
66,66062,Rotterode,8,,712,478,67.1,11,467,1390,51.7,-,-,-,-,48.3
66,66063,"Schmalkalden, Kurort, Stadt",24,,14989,8175,54.5,225,7950,23509,21.1,20.7,9.1,-,2.1,47
66,66064,Schwallungen,14,,2396,1624,67.8,54,1570,4656,52.3,-,9.9,-,-,37.8
66,66065,Schwarza,12,,1219,646,53,34,612,1812,78.2,-,21.8,-,-,-
66,66066,Schwickershausen,6,x,319,167,52.4,7,160,722,-,-,-,-,-,100
66,66067,Springstille,8,x,558,455,81.5,17,438,2683,-,-,-,-,-,100
66,66069,"Steinbach-Hallenberg, Kurort, Stadt",20,,4935,2975,60.3,63,2912,8702,35.3,10.7,5.4,10.8,-,37.8
66,66071,Stepfershausen,8,,572,371,64.9,31,340,1006,-,-,-,-,-,100
66,66073,S�lzfeld,8,,732,503,68.7,17,486,1405,-,-,-,-,-,100
66,66074,Trusetal,16,,3575,1985,55.5,52,1933,5722,32.6,24.2,12.1,-,-,31.1
66,66075,Unterkatz,6,,363,239,65.8,36,203,599,67.1,-,-,-,-,32.9
66,66076,Unterma�feld,12,,1089,558,51.2,26,532,1576,-,12.2,-,-,-,87.8
66,66077,Untersch�nau,8,,546,380,69.6,30,350,1021,58.6,-,-,-,-,41.4
66,66078,Unterweid,8,,419,328,78.3,21,307,908,-,-,-,-,-,100
66,66079,Utendorf,8,x,423,337,79.7,20,317,1582,-,-,-,-,-,100
66,66081,Vachdorf,8,,734,442,60.2,20,422,1265,75.1,-,-,-,-,24.9
66,66082,Viernau,14,,1915,1093,57.1,85,1008,2978,37.4,38.6,-,-,-,24
66,66083,Wahns,6,,389,300,77.1,6,294,857,6.7,-,-,-,-,93.3
66,66084,Wallbach,6,x,331,220,66.5,20,200,1034,-,-,-,-,-,100
66,66085,Walldorf,14,,1929,1197,62.1,30,1167,3376,20.9,60.9,18.2,-,-,-
66,66086,"Wasungen, Stadt",16,,3192,1533,48,66,1467,4342,32.9,32.1,11.4,-,-,23.6
66,66087,Wernshausen,16,,2672,1571,58.8,49,1522,4534,29.8,18.4,4.9,-,-,46.8
66,66088,W�lfershausen,6,,338,267,79,10,257,768,-,-,-,-,-,100
66,66091,Wolfmannshausen,6,x,378,270,71.4,5,265,1447,97.5,-,-,-,-,2.5
66,66092,"Zella-Mehlis, Stadt",24,,10380,5261,50.7,141,5120,15224,20.5,19.1,7.6,7.3,-,45.5
66,66093,Rh�nblick,16,,2607,1805,69.2,50,1755,5212,13.5,10.9,-,-,-,75.7
67,67001,Apfelst�dt,12,,1192,758,63.6,52,706,2088,-,16.8,-,-,-,83.2
67,67002,Aspach,6,,424,274,64.6,13,261,759,54,20,-,-,-,26
67,67003,Ballst�dt,8,,635,440,69.3,25,415,1215,10,-,-,-,-,90
67,67004,Bienst�dt,8,x,629,382,60.7,13,369,2124,99.9,-,-,-,-,0.1
67,67005,Br�heim,8,,412,316,76.7,21,295,877,-,-,-,-,-,100
67,67006,Bufleben,12,,917,685,74.7,50,635,1896,54.2,-,-,-,-,45.8
67,67008,Crawinkel,12,,1390,883,63.5,52,831,2435,36.3,-,55.2,-,-,8.5
67,67009,Dachwig,12,,1287,870,67.6,27,843,2511,13.2,19.6,37.1,15,-,15.1
67,67011,D�llst�dt,12,,1039,662,63.7,22,640,1874,41.2,19.5,-,13.3,-,25.9
67,67012,Ebenheim,6,,234,183,78.2,9,174,515,41.4,-,-,-,-,58.6
67,67013,Emleben,8,,671,535,79.7,13,522,1557,39,15.4,-,-,-,45.5
67,67015,Ernstroda,12,,889,547,61.5,36,511,1493,-,6.2,10.3,-,-,83.5
67,67016,Eschenbergen,8,x,630,488,77.5,15,473,3161,-,-,-,99.5,-,0.5
67,67017,Finsterbergen,12,x,1273,831,65.3,39,792,7038,99.2,-,-,-,-,0.8
67,67019,"Friedrichroda, Stadt",20,,4555,2392,52.5,99,2293,6734,29.9,17.2,18,7.6,-,27.3
67,67021,Friedrichswerth,8,,457,280,61.3,13,267,780,45.4,-,-,-,-,54.6
67,67022,Friemar,12,,977,612,62.6,31,581,1718,48,-,-,-,-,52
67,67023,Fr�ttst�dt,6,x,354,238,67.2,29,209,1081,-,-,-,-,-,100
67,67024,Gamst�dt,8,,600,380,63.3,14,366,1083,15.8,-,-,-,-,84.2
67,67025,Georgenthal/Th�r. Wald,14,,2383,1276,53.5,47,1229,3658,33,10,10,35.8,-,11.3
67,67026,Gierst�dt,8,,728,494,67.9,28,466,1386,55.2,-,-,-,-,44.8
67,67027,Goldbach,12,,1521,864,56.8,77,787,2330,-,-,-,-,-,100
67,67029,"Gotha, Stadt",36,,38358,15583,40.6,477,15106,44839,30.9,24.7,17.3,4.4,4.5,18.1
67,67031,Grabsleben,12,,829,472,56.9,23,449,1336,40,-,-,-,-,60
67,67032,Gr�fenhain,12,,1279,685,53.6,60,625,1812,-,9.8,44.3,-,-,45.9
67,67033,Gro�fahner,8,,736,543,73.8,26,517,1534,28.9,-,-,-,-,71.1
67,67035,Haina,8,,444,307,69.1,44,263,776,-,-,-,-,-,100
67,67036,Herrenhof,8,,718,497,69.2,39,458,1348,34.6,-,-,-,-,65.4
67,67037,Hochheim,8,x,455,336,73.8,11,325,2368,-,-,-,-,-,100
67,67038,H�rselgau,12,x,1103,564,51.1,44,520,5148,99.5,-,-,-,-,0.5
67,67039,Hohenkirchen,8,,675,380,56.3,22,358,1044,70.5,-,-,29.5,-,-
67,67041,Ingersleben,12,,915,522,57,33,489,1441,-,22.3,-,-,-,77.7
67,67042,Laucha,8,,459,359,78.2,16,343,1003,48.7,-,-,-,-,51.3
67,67044,Luisenthal,12,,1217,850,69.8,25,825,2421,17.8,10.2,72,-,-,-
67,67045,Mechterst�dt,12,,1013,703,69.4,27,676,1986,37.3,-,62.7,-,-,-
67,67046,Metebach,6,x,128,70,54.7,4,66,249,-,-,-,-,-,100
67,67047,Molschleben,12,,979,590,60.3,35,555,1637,81.5,-,8.6,-,-,10
67,67048,M�hlberg,12,,1109,749,67.5,23,726,2136,49.3,9.6,14.7,-,-,26.4
67,67051,Neudietendorf,16,,2518,1440,57.2,60,1380,4060,53.3,-,7.3,-,-,39.4
67,67052,Nottleben,6,,380,239,62.9,16,223,659,-,-,-,-,-,100
67,67053,"Ohrdruf, Stadt",20,,4942,2079,42.1,79,2000,5956,27.2,21.5,13.2,-,-,38
67,67054,Petriroda,6,,302,200,66.2,13,187,539,23,-,-,-,-,77
67,67055,Pferdingsleben,6,,353,261,73.9,28,233,684,16.2,-,-,-,-,83.8
67,67056,Remst�dt,8,,800,494,61.8,15,479,1425,-,-,-,-,-,100
67,67059,Schwabhausen,8,,599,436,72.8,39,397,1183,50,-,-,-,-,50
67,67062,Seebergen,12,,1083,770,71.1,14,756,2251,38.2,-,33.3,17.7,-,10.8
67,67063,Sonneborn,12,,1094,726,66.4,60,666,1977,39,-,35.2,-,-,25.7
67,67064,Tabarz/Th�r. Wald,16,,3633,2136,58.8,91,2045,6086,33.3,-,47.4,19.3,-,-
67,67065,"Tambach-Dietharz/Th�r. Wald, Stadt",16,,3777,1998,52.9,117,1881,5584,32.1,17.1,17.2,-,-,33.5
67,67066,Teutleben,6,,345,269,78,34,235,691,-,-,-,-,-,100
67,67067,Tonna,14,,2516,1083,43,72,1011,2979,37.7,-,27.3,6.7,-,28.3
67,67068,Tr�chtelborn,6,,283,197,69.6,15,182,538,47.6,-,-,-,-,52.4
67,67069,Tr�gleben,6,,301,217,72.1,19,198,590,78,-,-,-,-,22
67,67071,T�ttleben,8,,669,393,58.7,17,376,1115,66.7,-,-,-,-,33.3
67,67072,"Waltershausen, Stadt",24,,9409,4802,51,148,4654,13713,53.8,13,13,1.5,-,18.7
67,67073,Wandersleben,12,,1484,842,56.7,36,806,2404,47.1,-,19.2,-,-,33.7
67,67074,Wangenheim,8,,593,418,70.5,28,390,1148,-,-,35.8,-,-,64.2
67,67075,Warza,8,x,647,415,64.1,9,406,2534,-,-,-,-,-,100
67,67077,Weingarten,6,,149,122,81.9,7,115,344,-,-,-,-,-,100
67,67078,Westhausen,8,,405,269,66.4,25,244,712,-,-,-,-,-,100
67,67081,W�lfis,12,,1399,890,63.6,57,833,2499,19.8,13.6,32.5,-,-,34.1
67,67082,Zimmernsupra,6,,312,237,76,11,226,667,-,-,-,-,-,100
67,67083,Leinatal,16,,3346,1887,56.4,123,1764,5292,43,-,23.6,6,-,27.4
67,67084,Emsetal,16,,2671,1673,62.6,55,1618,4745,61.5,-,-,12.4,-,26.1
67,67085,G�nthersleben-Wechmar,16,,2591,1545,59.6,57,1488,4438,34.7,-,58.4,-,-,6.8
68,68001,Alperstedt,8,,580,394,67.9,37,357,1060,-,-,-,-,-,100
68,68002,Andisleben,8,x,489,306,62.6,15,291,1889,-,-,99.6,-,-,0.4
68,68003,Beichlingen,8,,484,302,62.4,26,276,817,-,-,-,-,-,100
68,68004,Bilzingsleben,8,,668,537,80.4,84,453,1353,36.4,-,-,-,-,63.6
68,68005,B�chel,6,x,217,129,59.4,9,120,634,-,-,-,-,-,100
68,68006,"Buttst�dt, Stadt",14,,2263,1319,58.3,119,1200,3501,28.6,-,5.4,53.6,-,12.4
68,68007,Eckstedt,8,,510,329,64.5,22,307,902,-,-,43.9,-,-,56.1
68,68008,Ellersleben,6,x,238,166,69.7,2,164,836,-,-,-,-,-,100
68,68009,Elxleben,14,,2007,1069,53.3,50,1019,2985,77.9,22.1,-,-,-,-
68,68011,E�leben-Teutleben,6,x,276,210,76.1,6,204,1086,-,-,-,-,-,100
68,68012,Fr�mmstedt,8,x,478,242,50.6,29,213,1360,-,-,98.6,-,-,1.4
68,68013,Gangloffs�mmern,12,x,913,402,44,10,392,2814,-,-,-,-,-,100
68,68014,"Gebesee, Stadt",14,,1920,1041,54.2,40,1001,2931,20.7,20.6,-,58.6,-,-
68,68015,Griefstedt,6,,266,208,78.2,14,194,573,-,-,-,-,-,100
68,68016,Gro�brembach,8,,685,416,60.7,35,381,1118,77.1,-,-,-,-,22.9
68,68017,Gro�m�lsen,6,,214,160,74.8,20,140,408,-,-,-,-,-,100
68,68018,Gro�monra,12,,836,509,60.9,47,462,1260,-,-,-,-,-,100
68,68019,Gro�neuhausen,8,,684,401,58.6,71,330,971,-,-,-,26.1,-,73.9
68,68021,Gro�rudestedt,14,,1750,1241,70.9,47,1194,3531,43.7,-,7,-,-,49.3
68,68022,G�nstedt,8,,701,498,71,27,471,1395,-,-,-,-,-,100
68,68023,Guthmannshausen,8,x,718,441,61.4,14,427,2768,-,-,-,-,-,100
68,68024,Hardisleben,8,x,517,323,62.5,14,309,1837,-,-,-,-,-,100
68,68025,Ha�leben,12,x,904,479,53,25,454,3018,-,-,-,-,-,100
68,68026,Henschleben,6,x,326,172,52.8,15,157,610,-,-,-,-,-,100
68,68027,Herrnschwende,6,,270,238,88.1,10,228,682,-,-,-,-,-,100
68,68028,Kannawurf,12,,832,405,48.7,19,386,1130,-,-,-,-,-,100
68,68029,"Kindelbr�ck, Stadt",14,,1628,939,57.7,56,883,2578,24.9,-,8.1,-,-,67
68,68031,Kleinbrembach,6,,299,259,86.6,6,253,740,38.2,-,-,-,-,61.8
68,68032,Kleinm�lsen,6,,317,230,72.6,20,210,628,-,-,-,-,-,100
68,68033,Kleinneuhausen,6,x,363,221,60.9,25,196,867,98.5,-,-,-,-,1.5
68,68034,"K�lleda, Stadt",20,,4896,2277,46.5,84,2193,6503,55.9,18.4,11.9,3.4,-,10.4
68,68035,Mannstedt,6,x,327,207,63.3,18,189,819,-,-,-,-,-,100
68,68036,Markvippach,8,,472,367,77.8,13,354,1053,69.5,-,-,-,-,30.5
68,68037,N�da,8,x,681,498,73.1,47,451,2596,95,-,-,-,-,5
68,68038,Olbersleben,8,x,666,373,56,26,347,2202,-,-,-,-,-,100
68,68039,Ollendorf,6,x,417,249,59.7,16,233,1159,-,-,-,-,-,100
68,68041,Ostramondra,8,,472,360,76.3,8,352,1023,-,-,-,-,-,100
68,68042,"Rastenberg, Stadt",16,,2383,1250,52.5,68,1182,3537,42.6,-,24.2,33.2,-,-
68,68043,Riethgen,6,x,242,135,55.8,4,131,622,-,-,-,-,-,100
68,68044,Riethnordhausen,12,,945,545,57.7,28,517,1412,19.6,-,-,-,-,80.4
68,68045,Ringleben,8,,464,306,65.9,20,286,839,76.4,-,-,-,-,23.6
68,68046,Rudersdorf,6,x,302,255,84.4,5,250,1456,-,-,-,-,-,100
68,68047,Schillingstedt,6,x,247,130,52.6,3,127,623,99,-,-,-,-,1
68,68048,Schlo�vippach,12,,1263,832,65.9,69,763,2250,33.6,-,-,-,-,66.4
68,68049,Schwerstedt,8,,557,381,68.4,32,349,1014,-,-,-,67.4,-,32.6
68,68051,"S�mmerda, Stadt",30,,17706,8301,46.9,315,7986,23521,28.1,46.1,7.1,2.3,3,13.5
68,68052,Spr�tau,8,x,618,399,64.6,10,389,2856,-,-,-,-,-,100
68,68053,Strau�furt,14,,1629,901,55.3,38,863,2555,-,-,-,-,-,100
68,68055,Udestedt,8,,678,413,60.9,32,381,1116,-,-,45.3,-,-,54.7
68,68056,Vogelsberg,8,x,653,474,72.6,44,430,2573,-,-,-,-,-,100
68,68057,Walschleben,12,,1575,967,61.4,37,930,2744,40.7,44.7,14.6,-,-,-
68,68058,"Wei�ensee, Stadt",16,,3161,1931,61.1,69,1862,5547,62.8,-,10.2,-,-,27
68,68059,Werningshausen,8,,624,446,71.5,46,400,1167,23.9,-,-,31.5,-,44.6
68,68061,Witterda,12,,959,568,59.2,32,536,1578,65.7,-,-,-,-,34.3
68,68062,Wundersleben,8,,639,436,68.2,14,422,1261,55.9,-,-,-,-,44.1
69,69001,Ahlst�dt,6,x,122,93,76.2,1,92,399,-,-,-,-,-,100
69,69002,"Bad Colberg-Heldburg, Stadt",14,,1939,1109,57.2,42,1067,3022,14.5,20,9.6,6.8,-,49.1
69,69003,Beinerstadt,6,,312,206,66,5,201,598,-,33.1,-,-,-,66.9
69,69004,Bischofrod,6,x,162,133,82.1,4,129,713,-,-,-,-,-,100
69,69005,Bockstadt,6,,263,223,84.8,9,214,640,-,-,-,-,-,100
69,69006,Br�nn/Th�r. Wald,6,,378,251,66.4,13,238,709,-,-,-,-,-,100
69,69008,Dingsleben,6,,218,154,70.6,9,145,429,-,-,-,-,-,100
69,69009,Ehrenberg,6,,187,156,83.4,2,154,457,-,-,-,61.5,-,38.5
69,69011,Eichenberg,6,x,167,120,71.9,1,119,666,-,-,-,-,-,100
69,69012,"Eisfeld, Stadt",20,,4928,2370,48.1,72,2298,6838,42.7,19.7,8.3,-,-,29.2
69,69014,Gleichamberg,16,,2492,1440,57.8,33,1407,4185,21.1,-,-,10.6,-,68.3
69,69015,Gompertshausen,8,,403,328,81.4,4,324,956,-,-,-,-,-,100
69,69016,Grimmelshausen,6,,177,151,85.3,6,145,431,48.7,-,-,-,-,51.3
69,69017,Grub,6,,189,133,70.4,6,127,381,-,-,-,-,-,100
69,69018,Haina,12,,901,521,57.8,47,474,1391,-,-,10.9,-,-,89.1
69,69019,Hellingen,12,,960,755,78.6,21,734,2188,10.9,-,30,-,-,59
69,69021,Henfst�dt,6,,317,212,66.9,22,190,566,-,-,-,-,-,100
69,69024,"Hildburghausen, Stadt",24,,10268,4220,41.1,139,4081,12097,21.5,34,11.5,-,-,33
69,69025,Kloster Ve�ra,6,,297,188,63.3,12,176,524,-,-,-,-,-,100
69,69026,Lengfeld,6,,416,305,73.3,5,300,891,-,-,-,-,-,100
69,69028,Marisfeld,6,,396,305,77,10,295,875,-,-,-,-,-,100
69,69031,Mendhausen,6,,255,205,80.4,14,191,568,-,-,-,-,-,100
69,69032,Milz,12,,829,515,62.1,27,488,1445,45.9,-,-,-,-,54.1
69,69035,Oberstadt,6,,367,269,73.3,32,237,687,-,-,-,-,-,100
69,69037,Reurieth,8,,802,535,66.7,45,490,1443,-,-,-,-,-,100
69,69038,"R�mhild, Stadt",12,,1580,1028,65.1,50,978,2896,-,23.2,20.8,-,-,56
69,69039,Sachsenbrunn,14,,1987,1142,57.5,36,1106,3294,20.6,-,-,25.5,-,53.9
69,69041,Schlechtsart,6,x,138,124,89.9,8,116,632,-,-,-,-,-,100
69,69042,Schleusegrund,16,,2896,1486,51.3,67,1419,4173,45.4,-,40.4,-,-,14.2
69,69043,"Schleusingen, Stadt",20,,5009,2584,51.6,51,2533,7422,57.6,15.6,13.1,3.9,-,9.8
69,69044,Schmeheim,6,,313,254,81.2,15,239,716,-,-,-,-,-,100
69,69046,Schweickershausen,6,x,128,116,90.6,8,108,553,-,-,-,-,-,100
69,69047,St.Bernhard,6,x,232,116,50,2,114,493,-,-,-,-,-,100
69,69048,St.Kilian,16,,2744,1676,61.1,50,1626,4788,8.7,20.2,-,-,-,71.1
69,69049,Straufhain,16,,2434,1336,54.9,32,1304,3883,-,-,3.7,-,-,96.3
69,69051,"Themar, Stadt",16,,2628,1381,52.5,34,1347,4001,63,25.3,11.7,-,-,-
69,69052,"Ummerstadt, Stadt",8,,427,338,79.2,12,326,971,18.9,-,-,-,-,81.1
69,69053,Veilsdorf,16,,2684,1152,42.9,35,1117,3319,17.6,8.5,10.5,8.9,-,54.5
69,69055,Westenfeld,6,,342,282,82.5,12,270,804,-,-,-,-,-,100
69,69056,Westhausen,8,,479,343,71.6,12,331,988,-,27.7,-,-,-,72.3
69,69058,Auengrund,16,,2824,1591,56.3,43,1548,4584,35.3,9.5,-,10.2,-,45.1
69,69059,Nahetal-Waldau,16,,2831,1495,52.8,63,1432,4244,19.4,-,57,-,-,23.7
69,69061,Masserberg,14,,2526,1335,52.9,80,1255,3709,35.2,15.1,28.9,-,-,20.8
70,70001,Alkersleben,6,,297,227,76.4,16,211,627,-,-,-,-,-,100
70,70002,Altenfeld,12,,983,591,60.1,48,543,1602,9.7,-,42.4,-,-,47.9
70,70003,Angelroda,6,,375,264,70.4,27,237,704,58.2,-,-,-,-,41.8
70,70004,"Arnstadt,Stadt",30,,21182,9031,42.6,318,8713,25828,25.3,30.6,13,5.9,-,25.2
70,70005,B�hlen,8,,622,467,75.1,41,426,1253,51.2,17.2,-,-,-,31.6
70,70006,B�sleben-W�llersleben,8,,565,396,70.1,22,374,1101,19.8,-,18.1,-,-,62.1
70,70008,Dornheim,8,,481,361,75.1,16,345,1027,-,-,-,-,-,100
70,70011,Elgersburg,12,,1023,694,67.8,23,671,1989,51.3,4.9,-,-,-,43.8
70,70012,Elleben,8,,772,654,84.7,7,647,1926,-,-,2.9,-,-,97.1
70,70013,Elxleben,8,,533,408,76.5,16,392,1156,43.9,-,15.3,-,-,40.7
70,70014,Frankenhain,8,,744,482,64.8,35,447,1301,-,31.6,-,-,-,68.4
70,70015,Frauenwald,12,,951,703,73.9,35,668,1987,39.9,2.4,3.9,-,-,53.9
70,70016,Friedersdorf,6,x,192,125,65.1,9,116,617,-,-,-,-,-,100
70,70017,Gehlberg,8,,560,391,69.8,36,355,1046,-,-,-,-,-,100
70,70018,"Gehren, Stadt",16,,3128,1806,57.7,82,1724,5120,33.8,16.4,5.2,-,-,44.6
70,70019,Geraberg,14,,2242,1532,68.3,43,1489,4425,6.6,-,5.2,-,-,88.2
70,70021,Geschwenda,14,,1961,1212,61.8,50,1162,3261,22,-,8.3,-,-,69.7
70,70022,Gillersdorf,6,,281,223,79.4,15,208,615,-,-,-,-,-,100
70,70023,Gossel,8,,456,317,69.5,14,303,887,34.9,-,-,-,-,65.1
70,70024,Gr�fenroda,16,,3075,1430,46.5,74,1356,3971,52.1,12.4,35.5,-,-,-
70,70025,"Gro�breitenbach, Stadt",16,,2561,1322,51.6,59,1263,3727,34.3,-,3.8,-,-,62
70,70027,Herschdorf,12,,876,689,78.7,24,665,1956,30.4,-,-,24.7,-,44.9
70,70028,Ichtershausen,16,,3297,1935,58.7,68,1867,5514,53.1,18.5,2.4,2.3,-,23.7
70,70029,"Ilmenau, Stadt",30,,22002,10527,47.8,366,10161,30037,45.8,24.3,11.2,-,-,18.7
70,70031,Kirchheim,12,,996,597,59.9,24,573,1694,46.3,7,-,-,-,46.8
70,70032,"Langewiesen, Stadt",16,,3196,1821,57,75,1746,5189,32,20,39.2,-,-,8.9
70,70033,Liebenstein,6,x,368,228,62,17,211,852,98,-,-,-,-,2
70,70034,Martinroda,8,,764,619,81,29,590,1747,29.4,-,-,-,-,70.6
70,70035,M�hrenbach,8,,639,454,71,26,428,1263,30.6,-,-,-,-,69.4
70,70037,Neusi�,6,,219,178,81.3,19,159,467,-,-,-,-,-,100
70,70038,Neustadt am Rennsteig,12,,1008,741,73.5,25,716,2101,26.7,28.3,36,-,-,9
70,70041,Osthausen-W�lfershausen,8,,457,336,73.5,20,316,915,19.8,-,24.3,25,-,30.9
70,70042,Pennewitz,8,x,537,377,70.2,25,352,1658,-,-,-,-,-,100
70,70043,"Plaue, Stadt",14,,1675,1037,61.9,51,986,2903,39.2,-,7.9,-,-,52.9
70,70044,Rockhausen,6,x,240,146,60.8,32,114,615,99,-,-,-,-,1
70,70046,Schmiedefeld am Rennsteig,14,,1711,1088,63.6,57,1031,3054,28.8,-,12.4,-,-,58.7
70,70048,"Stadtilm, Stadt",20,,4376,2074,47.4,49,2025,6043,37,15,27.3,5.8,-,14.9
70,70049,St�tzerbach,12,,1503,932,62,46,886,2656,26.8,20,28.6,-,-,24.5
70,70051,Wachsenburggemeinde,14,,2142,1300,60.7,64,1236,3659,36.7,14.6,7.5,-,-,41.2
70,70052,Wildenspring,6,x,193,150,77.7,32,118,509,-,98.8,-,-,-,1.2
70,70053,Wipfratal,14,,2343,1461,62.4,98,1363,4055,34.1,17.7,13.5,-,-,34.7
70,70054,Witzleben,8,,576,416,72.2,19,397,1164,79.2,20.8,-,-,-,-
70,70055,Wolfsberg,16,,2820,1622,57.5,102,1520,4450,83.8,-,16.2,-,-,-
70,70056,Ilmtal,16,,3516,2100,59.7,74,2026,5998,31.8,-,-,-,-,68.2
71,71001,"Apolda, Stadt",30,,20334,8166,40.2,248,7918,23450,45.8,22.9,14.4,9,-,7.9
71,71002,Auerstedt,8,,410,299,72.9,22,277,826,-,-,-,-,-,100
71,71003,"Bad Berka, Stadt",20,,6257,3296,52.7,78,3218,9632,37,-,8.7,-,-,54.3
71,71004,"Bad Sulza, Stadt",16,,2476,1254,50.6,53,1201,3574,60.1,15.1,-,-,-,24.8
71,71005,Ballstedt,6,x,286,207,72.4,2,205,1139,-,-,-,-,-,100
71,71006,Bechstedtstra�,6,,239,173,72.4,10,163,485,-,-,-,-,-,100
71,71007,Berlstedt,12,,1354,804,59.4,73,731,2167,-,14.3,-,-,-,85.7
71,71008,"Blankenhain, Stadt",20,,5736,3188,55.6,105,3083,9170,32.7,28.8,6.3,-,-,32.2
71,71009,Buchfart,6,x,159,122,76.7,4,118,661,-,-,-,-,-,100
71,71011,"Buttelstedt, Stadt",12,,1174,692,58.9,50,642,1882,37.5,-,17.6,-,-,45
