City,Year,Average,Air Quality Station Type
Rodalben,2015,67.558,Background
Rodalben,2016,64.089,Background
Rodalben,2017,66.745,Background
Rodalben,2018,72.151,Background
Rodalben,2019,70.89,Background
Rodalben,2020,68.714,Background
Rodalben,2021,63.706,Background
Rodalben,2022,70.828,Background
Rodalben,2023,71.875,Background
Rodalben,2024,58.43,Background
Rodalben,2025,65.417,Background
Rodenberg,1990,44.026,Background
Rodenberg,1991,34.3,Background
Rodenberg,1992,44.37,Background
Rodenberg,1993,42.034,Background
Rostock,1992,46.002,Traffic
Rostock,1993,33.073,Traffic
Rostock,1994,32.099,Traffic
Rostock,1995,30.434,Traffic
Rostock,1996,33.102,Traffic
Rostock,1997,40.807,Traffic
Rostock,1998,40.863,Traffic
Rostock,1999,43.065,Traffic
Rostock,2000,40.818,Traffic
Rostock,2001,38.954,Traffic
Rostock,2002,41.288,Traffic
Rostock,2003,42.946,Traffic
Rostock,2004,42.252,Traffic
Rostock,2005,44.304,Traffic
Rostock,2006,47.342,Traffic
Rostock,2006,52.55,Background
Rostock,2007,45.403,Traffic
Rostock,2007,49.295,Background
Rostock,2008,31.735500000000002,Traffic
Rostock,2008,49.649,Background
Rostock,2009,30.902,Traffic
Rostock,2009,46.752,Background
Rostock,2010,35.287,Traffic
Rostock,2010,54.169,Background
Rostock,2011,35.742,Traffic
Rostock,2011,53.681,Background
Rostock,2012,35.848,Traffic
Rostock,2012,53.5,Background
Rostock,2013,36.958,Traffic
Rostock,2013,50.652,Background
Rostock,2014,33.856,Traffic
Rostock,2014,44.607,Background
Rostock,2015,36.437,Traffic
Rostock,2015,50.705,Background
Rostock,2016,34.197,Traffic
Rostock,2016,47.792,Background
Rostock,2017,36.752,Traffic
Rostock,2017,52.811,Background
Rostock,2018,40.123,Traffic
Rostock,2018,54.955,Background
Rostock,2019,36.224,Traffic
Rostock,2019,53.907,Background
Rostock,2020,37.747,Traffic
Rostock,2020,51.31,Background
Rostock,2021,42.081,Traffic
Rostock,2021,55.324,Background
Rostock,2022,45.93,Traffic
Rostock,2022,56.634,Background
Rostock,2023,46.094,Traffic
Rostock,2023,55.913,Background
Rostock,2024,43.622,Traffic
Rostock,2024,55.1,Background
Rostock,2025,49.865,Traffic
Rostock,2025,66.895,Background
Rostocker Heide,1993,51.409,Background
Rostocker Heide,1994,49.704,Background
Rostocker Heide,1995,48.068,Background
Rostocker Heide,1996,48.952,Background
Rostocker Heide,1997,51.058,Background
Rostocker Heide,1998,51.22,Background
Rostocker Heide,1999,51.89,Background
Rostocker Heide,2000,51.229,Background
Rostocker Heide,2001,50.03,Background
Rostocker Heide,2002,53.823,Background
Rostocker Heide,2003,54.418,Background
Rostocker Heide,2004,52.992,Background
Rostocker Heide,2005,48.991,Background
Rostocker Heide,2006,43.679,Background
Rostocker Heide,2007,48.802,Background
Rostocker Heide,2008,46.47,Background
Rostocker Heide,2009,47.581,Background
Rostocker Heide,2010,52.6,Background
Rostocker Heide,2011,49.619,Background
Rostocker Heide,2012,48.568,Background
Rostocker Heide,2013,55.724,Background
Rostocker Heide,2014,50.758,Background
Rostocker Heide,2015,53.724,Background
Rostocker Heide,2016,49.235,Background
Rostocker Heide,2017,50.451,Background
Rostocker Heide,2018,55.392,Background
Rostocker Heide,2019,51.41,Background
Rostocker Heide,2020,49.993,Background
Rostocker Heide,2021,51.394,Background
Rostocker Heide,2022,56.056,Background
Rostocker Heide,2023,58.939,Background
Rostocker Heide,2024,56.186,Background
Rostocker Heide,2025,64.452,Background
Rottenburg am Neckar,1988,56.327,Background
Rottenburg am Neckar,1989,59.005,Background
Rottenburg am Neckar,1990,50.043,Background
Rottenburg am Neckar,1991,49.169,Background
Rottenburg am Neckar,1992,51.161,Background
Rottenburg am Neckar,1993,58.225,Background
Rottenburg am Neckar,1994,63.119,Background
Rottenburg am Neckar,1995,51.84,Background
Rottenburg am Neckar,1996,49.435500000000005,Background
Rottenburg am Neckar,1997,55.862,Background
Rottenburg am Neckar,1998,53.697,Background
Rottweil,1990,27.588,Background
Rottweil,1991,51.199,Background
Rottweil,1992,52.6,Background
Rottweil,1993,47.585,Background
Rottweil,1994,49.864,Background
Rottweil,1995,48.451,Background
Rottweil,1996,44.5,Background
Rottweil,1997,47.418,Background
Rottweil,1998,52.081,Background
Rottweil,1999,47.004,Background
Rottweil,2000,47.237,Background
Rottweil,2001,48.994,Background
Rottweil,2002,45.788,Background
Rottweil,2003,54.157,Background
Rudersberg,1990,68.757,Background
Rudersberg,1991,70.398,Background
Rudersberg,1992,75.225,Background
Rudersberg,1993,62.209,Background
Rudersberg,1994,66.824,Background
Rudersberg,1995,67.998,Background
Rudersberg,1996,62.386,Background
Rudersberg,1997,60.45,Background
Rudersberg,1998,61.556,Background
Rudersberg,1999,64.159,Background
Rudersberg,2000,64.907,Background
Rudersberg,2001,63.469,Background
Rudersberg,2002,62.965,Background
Rudersberg,2003,79.613,Background
Rudersberg,2004,69.722,Background
Rudersberg,2005,63.415,Background
Rudersberg,2006,64.407,Background
Rudersberg,2007,62.365,Background
Rudersberg,2008,63.874,Background
Rudersberg,2009,61.179,Background
Rudolstadt,2002,49.776,Industrial
Röbel-Müritz,2010,57.468,Background
Röbel-Müritz,2011,58.666,Background
Röbel-Müritz,2012,55.403,Background
Röbel-Müritz,2013,58.814,Background
Röbel-Müritz,2014,51.379,Background
Röbel-Müritz,2015,52.766,Background
Röbel-Müritz,2016,51.824,Background
Röbel-Müritz,2017,54.7,Background
Röbel-Müritz,2018,62.848,Background
Röbel-Müritz,2019,58.415,Background
Röbel-Müritz,2020,56.338,Background
Röbel-Müritz,2021,56.327,Background
Röbel-Müritz,2022,59.974,Background
Röbel-Müritz,2023,59.855,Background
Röbel-Müritz,2024,60.54,Background
Röbel-Müritz,2025,55.722,Background
Saal a.d. Donau,2012,34.125,Background
Saal a.d. Donau,2013,31.692,Background
Saal a.d. Donau,2014,31.327,Background
Saal a.d. Donau,2015,38.61,Background
Saal a.d. Donau,2016,37.506,Background
Saal a.d. Donau,2017,42.909,Background
Saal a.d. Donau,2018,47.953,Background
Saal a.d. Donau,2019,44.221,Background
Saal a.d. Donau,2020,42.385,Background
Saal a.d. Donau,2021,40.208,Background
Saal a.d. Donau,2022,45.125,Background
Saal a.d. Donau,2023,46.279,Background
Saal a.d. Donau,2024,43.116,Background
Saal a.d. Donau,2025,10.402,Background
Saalfeld/Saale,1994,39.31,Background
Saalfeld/Saale,1995,44.866,Background
Saalfeld/Saale,1996,37.65,Background
Saalfeld/Saale,1997,39.306,Background
Saalfeld/Saale,1998,47.121,Background
Saalfeld/Saale,1999,44.649,Background
Saalfeld/Saale,2000,43.855,Background
Saalfeld/Saale,2001,41.252,Background
Saalfeld/Saale,2002,40.064,Background
Saalfeld/Saale,2003,47.984,Background
Saalfeld/Saale,2004,45.084,Background
Saalfeld/Saale,2005,42.749,Background
Saalfeld/Saale,2006,45.281,Background
Saalfeld/Saale,2007,43.201,Background
Saalfeld/Saale,2008,44.297,Background
Saalfeld/Saale,2009,41.355,Background
Saalfeld/Saale,2010,43.177,Background
Saalfeld/Saale,2011,43.489,Background
Saalfeld/Saale,2012,46.249,Background
Saalfeld/Saale,2013,45.139,Background
Saalfeld/Saale,2014,42.042,Background
Saalfeld/Saale,2015,47.879,Background
Saalfeld/Saale,2016,42.341,Background
Saalfeld/Saale,2017,44.771,Background
Saalfeld/Saale,2018,46.709,Background
Saalfeld/Saale,2019,47.556,Background
Saalfeld/Saale,2020,46.514,Background
Saalfeld/Saale,2021,42.542,Background
Saalfeld/Saale,2022,47.194,Background
Saalfeld/Saale,2023,52.852,Background
Saalfeld/Saale,2024,48.312,Background
Saalfeld/Saale,2025,54.69,Background
Saarbrücken,1990,33.548,Background
Saarbrücken,1991,26.885,Background
Saarbrücken,1992,26.678,Background
Saarbrücken,1993,32.791,Background
Saarbrücken,1994,36.585,Background
Saarbrücken,1995,33.764,Background
Saarbrücken,1996,46.043,Background
Saarbrücken,1997,44.581,Background
Saarbrücken,1998,46.828,Background
Saarbrücken,1999,49.396,Background
Saarbrücken,2000,46.662,Background
Saarbrücken,2001,50.896,Background
Saarbrücken,2002,52.118,Background
Saarbrücken,2003,63.117,Background
Saarbrücken,2004,50.668,Background
Saarbrücken,2005,51.142,Background
Saarbrücken,2006,54.685,Background
Saarbrücken,2007,48.901,Background
Saarbrücken,2008,50.517,Background
Saarbrücken,2009,52.403,Background
Saarbrücken,2010,31.7,Traffic
Saarbrücken,2010,46.858999999999995,Background
Saarbrücken,2011,29.61,Traffic
Saarbrücken,2011,43.263,Background
Saarbrücken,2012,33.943,Traffic
Saarbrücken,2012,43.92400000000001,Background
Saarbrücken,2013,34.212,Traffic
Saarbrücken,2013,44.2215,Background
Saarbrücken,2014,32.35,Traffic
Saarbrücken,2014,42.938,Background
Saarbrücken,2015,36.546,Traffic
Saarbrücken,2015,46.497,Background
Saarbrücken,2016,32.667,Traffic
Saarbrücken,2016,42.5155,Background
Saarbrücken,2017,34.07,Traffic
Saarbrücken,2017,46.344,Background
Saarbrücken,2018,38.504,Traffic
Saarbrücken,2018,50.667500000000004,Background
Saarbrücken,2019,41.084,Traffic
Saarbrücken,2019,47.29366666666667,Background
Saarbrücken,2020,43.208,Traffic
Saarbrücken,2020,49.20933333333334,Background
Saarbrücken,2021,37.589,Traffic
Saarbrücken,2021,43.166,Background
Saarbrücken,2022,45.458,Traffic
Saarbrücken,2022,50.900000000000006,Background
Saarbrücken,2023,47.827,Traffic
Saarbrücken,2023,54.439499999999995,Background
Saarbrücken,2024,44.624,Traffic
Saarbrücken,2024,48.3665,Background
Saarbrücken,2025,43.899,Traffic
Saarbrücken,2025,45.1305,Background
Salzgitter,1996,39.173,Background
Salzgitter,1997,41.429,Background
Salzgitter,2013,46.93,Industrial
Salzgitter,2014,44.007,Industrial
Salzgitter,2015,47.625,Industrial
Salzgitter,2016,45.003,Industrial
Salzgitter,2017,46.599,Industrial
Salzgitter,2018,52.684,Industrial
Salzgitter,2019,52.645,Industrial
Salzgitter,2020,52.797,Industrial
Salzgitter,2021,50.078,Industrial
Salzgitter,2022,53.456,Industrial
Salzgitter,2023,56.059,Industrial
Salzgitter,2024,54.902,Industrial
Salzgitter,2025,57.237,Industrial
Salzwedel,1996,46.727,Background
Salzwedel,1997,48.169,Background
Salzwedel,1998,46.438,Background
Salzwedel,1999,51.229,Background
Salzwedel,2000,44.482,Background
Salzwedel,2001,44.658,Background
Salzwedel,2002,47.603,Background
Salzwedel,2003,54.787,Background
Salzwedel,2004,46.99,Background
Salzwedel,2005,47.713,Background
Salzwedel,2006,50.386,Background
Salzwedel,2007,49.313,Background
Salzwedel,2008,50.157,Background
Salzwedel,2009,48.495,Background
Salzwedel,2010,52.545,Background
Sangerhausen,1996,37.565,Background
Sangerhausen,1997,40.523,Background
Sangerhausen,1998,44.599,Background
Sangerhausen,1999,47.219,Background
Sangerhausen,2000,19.833,Background
Sankt Oswald,2015,77.044,Background
Sankt Oswald,2016,70.346,Background
Sankt Oswald,2017,75.899,Background
Sankt Oswald,2018,82.783,Background
Sankt Oswald,2019,79.09,Background
Sankt Oswald,2020,72.834,Background
Sankt Oswald,2021,70.465,Background
Sankt Oswald,2022,40.598,Background
Sankt Oswald,2024,43.088,Background
Schkeuditz,2003,49.866,Background
Schkeuditz,2004,47.204,Background
Schkeuditz,2005,48.502,Background
Schkeuditz,2006,49.646,Background
Schkeuditz,2007,47.473,Background
Schkeuditz,2008,46.118,Background
Schkeuditz,2009,45.063,Background
Schkeuditz,2010,49.193,Background
Schkeuditz,2011,47.523,Background
Schkeuditz,2012,48.272,Background
Schkeuditz,2013,49.327,Background
Schkeuditz,2014,45.222,Background
Schkeuditz,2015,51.122,Background
Schkeuditz,2016,47.484,Background
Schkeuditz,2017,49.156,Background
Schkeuditz,2018,55.371,Background
Schkeuditz,2019,54.221,Background
Schkeuditz,2020,51.644,Background
Schkeuditz,2021,47.374,Background
Schkeuditz,2022,53.953,Background
Schkeuditz,2023,55.232,Background
Schkeuditz,2024,52.847,Background
Schkeuditz,2025,58.923,Background
Schkopau,2002,43.122,Industrial
Schkopau,2003,49.658,Industrial
Schkopau,2004,46.197,Industrial
Schkopau,2005,44.73,Industrial
Schlaubetal,1998,34.82,Background
Schlaubetal,1999,54.434,Background
Schlaubetal,2000,50.434,Background
Schlaubetal,2001,51.035,Background
Schlaubetal,2002,53.617,Background
Schlaubetal,2003,60.629,Background
Schlaubetal,2004,54.177,Background
Schlaubetal,2005,62.565,Background
Schleiz,1990,32.273,Background
Schleiz,1991,41.656,Background
Schleiz,1992,49.547,Background
Schleiz,1993,51.241,Background
Schleiz,1994,53.134,Background
Schleiz,1995,56.392,Background
Schleiz,1996,52.223,Background
Schleiz,1997,56.454,Background
Schleiz,1998,60.903,Background
Schleswig,1988,49.137,Background
Schleswig,1989,56.028,Background
Schleswig,1990,50.071,Background
Schleswig,1991,49.718,Background
Schleswig,1992,52.603,Background
Schleswig,1993,48.907,Background
Schleswig,1994,52.052,Background
Schleswig,1995,51.507,Background
Schleswig,1996,54.118,Background
Schleswig,1997,50.368,Background
Schleswig,1998,52.838,Background
Schleswig,1999,54.432,Background
Schleswig,2000,51.154,Background
Schleswig,2001,51.781,Background
Schleswig,2002,53.964,Background
Schleswig,2006,56.43,Background
Schleswig,2007,58.16,Background
Schleswig,2008,57.229,Background
Schleswig,2009,50.898,Background
Schleswig,2010,55.4,Background
Schleswig,2011,53.568,Background
Schleswig,2012,52.36,Background
Schleswig,2013,56.179,Background
Schleswig,2014,53.859,Background
Schleswig,2015,55.651,Background
Schleswig,2016,52.418,Background
Schramberg,1992,18.339,Background
Schramberg,1993,40.674,Background
Schramberg,1994,45.244,Background
Schwabach,2012,37.035,Background
Schwabach,2013,37.692,Background
Schwabach,2014,37.596,Background
Schwabach,2015,40.172,Background
Schwabach,2016,38.893,Background
Schwabach,2017,43.514,Background
Schwabach,2018,49.055,Background
Schwabach,2019,46.07,Background
Schwabach,2020,43.686,Background
Schwabach,2021,41.551,Background
Schwabach,2022,45.869,Background
Schwabach,2023,50.173,Background
Schwabach,2024,46.416,Background
Schwabach,2025,40.743,Background
Schwandorf,2012,45.037,Background
Schwandorf,2013,42.005,Background
Schwandorf,2014,42.028,Background
Schwandorf,2015,49.589,Background
Schwandorf,2016,43.998,Background
Schwandorf,2017,46.337,Background
Schwandorf,2018,52.516,Background
Schwandorf,2019,49.184,Background
Schwandorf,2020,47.202,Background
Schwandorf,2021,44.546,Background
Schwandorf,2022,50.018,Background
Schwandorf,2023,52.772,Background
Schwandorf,2024,49.039,Background
Schwandorf,2025,26.534,Background
Schwedt/Oder,1994,59.556,Industrial
Schwedt/Oder,1995,52.401,Industrial
Schwedt/Oder,1996,39.4,Industrial
Schwedt/Oder,1997,44.722,Industrial
Schwedt/Oder,1998,51.13,Industrial
Schwedt/Oder,1999,53.636,Industrial
Schwedt/Oder,2000,42.935,Industrial
Schwedt/Oder,2001,47.838,Industrial
Schwedt/Oder,2002,51.359,Industrial
Schwedt/Oder,2003,57.086,Industrial
Schwedt/Oder,2004,53.721,Industrial
Schwedt/Oder,2005,55.891,Industrial
Schwedt/Oder,2006,59.848,Industrial
Schwedt/Oder,2007,55.418,Industrial
Schwedt/Oder,2008,53.181,Industrial
Schwedt/Oder,2009,48.187,Industrial
Schwedt/Oder,2010,52.654,Industrial
Schwedt/Oder,2011,50.599,Industrial
Schwedt/Oder,2012,47.86,Industrial
Schwedt/Oder,2013,54.446,Industrial
Schwedt/Oder,2014,49.422,Industrial
Schwedt/Oder,2015,52.853,Industrial
Schwedt/Oder,2016,48.407,Industrial
Schwedt/Oder,2017,50.454,Industrial
Schwedt/Oder,2018,56.33,Industrial
Schwedt/Oder,2019,54.319,Industrial
Schwedt/Oder,2020,53.675,Industrial
Schwedt/Oder,2021,53.083,Industrial
Schwedt/Oder,2022,55.902,Industrial
Schwedt/Oder,2023,54.571,Industrial
Schwedt/Oder,2024,56.067,Industrial
Schwedt/Oder,2025,57.045,Industrial
Schweinfurt,1992,19.392,Traffic
Schweinfurt,1993,28.41,Traffic
Schweinfurt,1994,28.881,Traffic
Schweinfurt,1995,29.733,Traffic
Schweinfurt,1996,27.754,Traffic
Schweinfurt,1997,31.003,Traffic
Schweinfurt,1998,32.18,Traffic
Schweinfurt,1999,27.876,Traffic
Schweinfurt,2000,29.198,Traffic
Schweinfurt,2001,33.629,Traffic
Schweinfurt,2002,32.027,Traffic
Schweinfurt,2003,42.849,Traffic
Schweinfurt,2004,38.686,Traffic
Schweinfurt,2005,39.711,Traffic
Schweinfurt,2006,42.868,Traffic
Schweinfurt,2007,38.503,Traffic
Schweinfurt,2008,39.25,Traffic
Schweinfurt,2009,37.431,Traffic
Schweinfurt,2010,37.932,Traffic
Schweinfurt,2011,38.394,Traffic
Schweinfurt,2012,39.347,Traffic
Schweinfurt,2013,38.46,Background
Schweinfurt,2014,36.192,Background
Schweinfurt,2015,42.127,Background
Schweinfurt,2016,39.955,Background
Schweinfurt,2017,41.881,Background
Schweinfurt,2018,48.429,Background
Schweinfurt,2019,45.445,Background
Schweinfurt,2020,45.337,Background
Schweinfurt,2021,41.679,Background
Schweinfurt,2022,48.209,Background
Schweinfurt,2023,47.98,Background
Schweinfurt,2024,45.791,Background
Schweinfurt,2025,36.566,Background
Schwerin,1990,30.696,Background
Schwerin,1991,40.369,Background
Schwerin,1992,31.862,Traffic
Schwerin,1992,41.381,Background
Schwerin,1993,35.149,Traffic
Schwerin,1993,44.851,Background
Schwerin,1994,39.118,Traffic
Schwerin,1994,46.738,Background
Schwerin,1995,35.525,Traffic
Schwerin,1995,52.945,Background
Schwerin,1996,34.755,Traffic
Schwerin,1996,52.042,Background
Schwerin,1997,38.329,Traffic
Schwerin,1997,51.98,Background
Schwerin,1998,36.775,Traffic
Schwerin,1998,58.335,Background
Schwerin,1999,42.826,Traffic
Schwerin,2000,39.144,Traffic
Schwerin,2001,37.559,Traffic
Schwerin,2002,38.624,Traffic
Schwerin,2003,44.009,Traffic
Schwerin,2004,41.3,Traffic
Schwerin,2005,43.771,Traffic
Schwerin,2006,42.552,Traffic
Schwerin,2007,39.453,Traffic
Schwerin,2008,38.9445,Traffic
Schwerin,2009,42.306,Traffic
Schwerte,1990,28.51,Background
Schwerte,1991,27.076,Background
Schwerte,1992,27.001,Background
Schwerte,1993,27.09,Background
Schwerte,1994,33.263,Background
Schwerte,1995,30.308,Background
Schwerte,1996,27.988,Background
Schwerte,1997,30.895,Background
Schwerte,1998,31.868,Background
Schwerte,1999,34.531,Background
Schwerte,2000,31.96,Background
Schwerte,2001,32.566,Background
Schwerte,2002,32.307,Background
Schwerte,2003,37.445,Background
Schwerte,2004,33.363,Background
Schwerte,2005,26.444,Background
Schwerte,2006,40.413,Background
Schwerte,2007,36.548,Background
Schwerte,2008,36.252,Background
Schwerte,2009,38.99,Background
Schwerte,2010,38.746,Background
Schwerte,2011,36.585,Background
Schwerte,2012,37.703,Background
Schwerte,2013,39.056,Background
Schwerte,2014,36.704,Background
Schwerte,2015,42.702,Background
Schwerte,2016,38.609,Background
Schwerte,2017,40.203,Background
Schwerte,2018,46.909,Background
Schwerte,2019,47.241,Background
Schwerte,2020,48.334,Background
Schwerte,2021,43.971,Background
Schwerte,2022,48.621,Background
Schwerte,2023,50.168,Background
Schwerte,2024,49.505,Background
Schwerte,2025,51.763,Background
Schwäbisch Hall,1991,44.971,Background
Schwäbisch Hall,1992,45.028,Background
Schwäbisch Hall,1993,43.219,Background
Schwäbisch Hall,1994,45.065,Background
Schwäbisch Hall,1995,42.088,Background
Schwäbisch Hall,1996,40.049,Background
Schwäbisch Hall,1997,39.177,Background
Schwäbisch Hall,1998,46.24,Background
Schwäbisch Hall,1999,43.615,Background
Schwäbisch Hall,2000,43.846,Background
Schwäbisch Hall,2001,43.761,Background
Schwäbisch Hall,2002,42.055,Background
Schwäbisch Hall,2003,50.091,Background
Schwäbisch Hall,2004,44.492,Background
Schwäbisch Hall,2005,44.446,Background
Schwäbisch Hall,2006,46.128,Background
Schwäbisch Hall,2007,42.685,Background
Schwäbisch Hall,2008,41.635,Background
Schwäbisch Hall,2009,39.06,Background
Schwäbisch Hall,2010,42.607,Background
Schwäbisch Hall,2011,41.655,Background
Schwäbisch Hall,2012,40.248,Background
Schwäbisch Hall,2013,42.285,Background
Schwäbisch Hall,2014,40.494,Background
Schwäbisch Hall,2015,45.671,Background
Schwäbisch Hall,2016,43.989,Background
Schwäbisch Hall,2017,44.378,Background
Schwäbisch Hall,2018,48.489,Background
Schwäbisch Hall,2024,42.302,Background
Schwäbisch Hall,2025,43.461,Background
Schönau,2000,68.434,Background
Schönau,2001,64.834,Background
Schönau,2002,67.124,Background
Schönau,2003,74.401,Background
Schönau,2004,65.754,Background
Schönau,2005,65.755,Background
Schönau,2006,66.722,Background
Schönau,2007,64.109,Background
Schönau,2008,64.028,Background
Schönau,2009,60.715,Background
Schönau,2010,60.116,Background
Schönberg,1984,65.373,Background
Schönberg,1985,67.62,Background
Schönberg,1986,64.508,Background
Schönberg,1988,90.167,Background
Schönberg,1989,93.554,Background
Schönberg,1990,75.631,Background
Schönberg,1991,74.848,Background
Schönberg,1992,72.43,Background
Schönberg,1993,76.669,Background
Schönberg,1994,85.891,Background
Schönberg,1995,74.169,Background
Schönberg,1996,73.107,Background
Schönberg,1997,79.111,Background
Schönberg,1998,79.424,Background
Schönberg,1999,81.372,Background
Schönberg,2000,79.288,Background
Schönberg,2001,76.871,Background
Schönberg,2002,78.615,Background
Schönberg,2003,85.324,Background
Schönberg,2004,84.842,Background
Schönberger Land,1992,53.2,Background
Schönberger Land,1993,54.749,Background
Schönberger Land,1994,60.531,Background
Schönberger Land,1995,52.283,Background
Schönberger Land,1996,54.368,Background
Schönberger Land,1997,51.034,Background
Schönberger Land,1998,51.887,Background
Schönberger Land,1999,59.736,Background
Schönberger Land,2000,52.918,Background
Schönebeck (Elbe),1993,33.811,Background
Schönebeck (Elbe),1994,43.596,Background
Schönebeck (Elbe),1995,36.58,Background
Schönebeck (Elbe),1996,41.371,Background
Schönebeck (Elbe),1997,44.107,Background
Schönebeck (Elbe),1998,45.596,Background
Schönebeck (Elbe),1999,47.077,Background
Schönebeck (Elbe),2000,39.49,Background
Sebnitz,1995,55.337,Background
Sebnitz,1996,55.619,Background
Sebnitz,1997,55.592,Background
Sebnitz,1998,57.499,Background
Sebnitz,1999,57.157,Background
Sebnitz,2000,57.723,Background
Sebnitz,2001,53.522,Background
Sebnitz,2002,59.876,Background
Seegebiet Mansfelder Land,1997,47.603,Industrial
Seegebiet Mansfelder Land,1998,53.686,Industrial
Selb,1988,62.863,Background
Selb,1989,52.183,Background
Selb,1990,43.978,Background
Selb,1991,36.296,Background
Senftenberg,1993,43.973,Background
Senftenberg,1994,44.444,Background
Senftenberg,1995,38.944,Background
Senftenberg,1996,40.456,Background
Senftenberg,1997,47.442,Background
Senftenberg,1998,49.598,Background
Senftenberg,1999,51.415,Background
Senftenberg,2000,49.173,Background
Senftenberg,2001,45.945,Background
Senftenberg,2002,47.438,Background
Senftenberg,2003,57.328,Background
Senftenberg,2004,50.164,Background
Senftenberg,2005,54.707,Background
Senftenberg,2006,53.939,Background
Senftenberg,2007,44.703,Background
Sigmaringen,1990,22.784,Background
Sigmaringen,1991,40.63,Background
Sigmaringen,1992,38.201,Background
Sigmaringen,1993,38.765,Background
Sigmaringen,1994,38.299,Background
Sigmaringen,1995,38.917,Background
Sigmaringen,1996,37.985,Background
Sigmaringen,1997,37.886,Background
Sigmaringen,1998,40.593,Background
Sigmaringen,1999,38.896,Background
Sigmaringen,2000,41.518,Background
Simmerath,1990,59.963,Background
Simmerath,1991,59.994,Background
Simmerath,1992,57.536,Background
Simmerath,1993,58.147,Background
Simmerath,1994,66.986,Background
Simmerath,1995,61.374,Background
Simmerath,1996,54.245,Background
Simmerath,1997,58.087,Background
Simmerath,1998,58.761,Background
Simmerath,1999,63.041,Background
Simmerath,2000,57.058,Background
Simmerath,2001,58.015,Background
Simmerath,2002,57.496,Background
Simmerath,2003,65.665,Background
Simmerath,2004,57.596,Background
Simmerath,2005,57.303,Background
Simmerath,2006,62.075,Background
Simmerath,2007,55.229,Background
Simmerath,2008,56.427,Background
Simmerath,2009,57.204,Background
Simmerath,2010,55.559,Background
Simmerath,2011,57.838,Background
Simmerath,2012,55.6,Background
Simmerath,2013,56.992,Background
Simmerath,2014,56.376,Background
Simmerath,2015,58.763,Background
Simmerath,2016,57.028,Background
Simmerath,2017,59.394,Background
Simmerath,2018,64.521,Background
Simmerath,2019,63.346,Background
Simmerath,2020,64.341,Background
Simmerath,2021,58.812,Background
Simmerath,2022,65.07,Background
Simmerath,2023,64.648,Background
Simmerath,2024,62.447,Background
Simmerath,2025,65.902,Background
Singen (Hohentwiel),1990,26.434,Background
Singen (Hohentwiel),1991,49.683,Background
Soest,1990,37.859,Background
Soest,1991,37.231,Background
Soest,1992,38.333,Background
Soest,1993,37.441,Background
Soest,1994,45.018,Background
Soest,1995,39.538,Background
Soest,1996,39.12,Background
Soest,1997,41.334,Background
Soest,1998,43.575,Background
Soest,1999,45.467,Background
Soest,2000,43.245,Background
Soest,2001,43.067,Background
Soest,2002,40.879,Background
Soest,2003,47.806,Background
Soest,2004,43.706,Background
Soest,2005,44.602,Background
Soest,2006,48.76,Background
Soest,2007,44.163,Background
Soest,2008,44.565,Background
Soest,2009,45.714,Background
Soest,2010,46.67,Background
Soest,2011,45.652,Background
Soest,2012,48.269,Background
Soest,2013,45.787,Background
Soest,2014,45.154,Background
Soest,2015,49.139,Background
Soest,2016,44.491,Background
Soest,2017,46.635,Background
Soest,2018,51.879,Background
Soest,2019,54.161,Background
Soest,2020,53.646,Background
Soest,2021,50.832,Background
Soest,2022,57.194,Background
Soest,2023,58.062,Background
Soest,2024,54.524,Background
Soest,2025,57.819,Background
Solingen,1998,32.969,Background
Solingen,1999,43.685,Background
Solingen,2000,39.554,Background
Solingen,2001,42.962,Background
Solingen,2002,41.943,Background
Solingen,2003,52.409,Background
Solingen,2004,40.831,Background
Solingen,2005,42.394,Background
Solingen,2006,48.024,Background
Solingen,2007,40.498,Traffic
Solingen,2007,42.233,Background
Solingen,2008,43.345,Background
Solingen,2009,44.966,Background
Solingen,2010,44.16,Background
Solingen,2011,45.094,Background
Solingen,2012,44.091,Background
Solingen,2013,46.268,Background
Solingen,2014,46.333,Background
Solingen,2015,48.592,Background
Solingen,2016,45.81,Background
Solingen,2017,48.21,Background
Solingen,2018,56.303,Background
Solingen,2019,53.295,Background
Solingen,2020,56.389,Background
Solingen,2021,50.083,Background
Solingen,2022,56.38,Background
Solingen,2023,58.038,Background
Solingen,2024,54.965,Background
Solingen,2025,53.755,Background
Solling (Landkreis Northeim),1990,57.285,Background
Solling (Landkreis Northeim),1991,42.16,Background
Solling (Landkreis Northeim),1992,53.021,Background
Solling (Landkreis Northeim),1993,49.435,Background
Solling (Landkreis Northeim),1994,64.849,Background
Solling (Landkreis Northeim),1995,61.356,Background
Solling (Landkreis Northeim),1996,59.396,Background
Solling (Landkreis Northeim),1997,56.844,Background
Solling (Landkreis Northeim),1998,54.196,Background
Solling (Landkreis Northeim),1999,58.782,Background
Solling (Landkreis Northeim),2000,53.337,Background
Solling (Landkreis Northeim),2001,55.647,Background
Solling (Landkreis Northeim),2002,54.778,Background
Solling (Landkreis Northeim),2003,62.838,Background
Solling (Landkreis Northeim),2004,54.476,Background
Solling (Landkreis Northeim),2005,55.679,Background
Solling (Landkreis Northeim),2006,57.747,Background
Solling (Landkreis Northeim),2007,52.457,Background
Solling (Landkreis Northeim),2008,52.153,Background
Solling (Landkreis Northeim),2009,50.929,Background
