Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;erf. Wahlbezirke;Wahlberechtigte;Waehler;Wahlbeteiligung;ungueltige Stimmen;gueltige Stimmen;CDU;SPD;DIE LINKE;GRÜNE;NPD;FDP;PIRATEN;AUF;RENTNER;[ASK];AB gegen WK- Ausbau;AWD;Allianz Bauern u. LR;AfD;AfL;AL;AUFBRUCH 09;Bauernverband;BFR;B�rger f�r Stralsund;BBG;BG;Freie W�hler LUP;Freie W�hler MSP;Freie W�hler LRO;Freie W�hler NWM;GRAUE;KfV;LUL;UB;UFR;UBL 94;Rostocker Bund;WG BV-LR;WGB;WG B;WGW;WGLR;WG Upahl-Hanshagen;WG "W�bbelin";Adomeit;WIR;Einzelbewerber
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074001;Alt Meteln;1;1;1029;632;61,4;51;1820;320;535;298;124;27;107;24;x;24;x;x;x;x;105;x;x;x;x;x;x;x;x;x;x;x;45;x;x;209;x;x;x;x;x;x;x;x;x;x;x;x;0;2
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074001;Alt Meteln;1;1;1029;632;61,4;2,7;97,3;17,6;29,4;16,4;6,8;1,5;5,9;1,3;x;1,3;x;x;x;x;5,8;x;x;x;x;x;x;x;x;x;x;x;2,5;x;x;11,5;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,1
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074012;Br�sewitz;2;2;1760;925;52,6;90;2676;1314;291;450;110;56;139;28;x;20;x;x;x;x;145;x;x;x;x;x;x;x;x;x;x;x;41;x;x;63;x;x;x;x;x;x;x;x;x;x;x;x;1;18
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074012;Br�sewitz;2;2;1760;925;52,6;3,3;96,7;49,1;10,9;16,8;4,1;2,1;5,2;1,0;x;0,7;x;x;x;x;5,4;x;x;x;x;x;x;x;x;x;x;x;1,5;x;x;2,4;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,7
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074014;Cramonshagen;1;1;433;258;59,6;9;758;242;157;128;31;29;22;2;x;12;x;x;x;x;88;x;x;x;x;x;x;x;x;x;x;x;13;x;x;28;x;x;x;x;x;x;x;x;x;x;x;x;0;6
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074014;Cramonshagen;1;1;433;258;59,6;1,2;98,8;31,9;20,7;16,9;4,1;3,8;2,9;0,3;x;1,6;x;x;x;x;11,6;x;x;x;x;x;x;x;x;x;x;x;1,7;x;x;3,7;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,8
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074015;Dalberg-Wendelstorf;1;1;481;277;57,6;27;783;287;148;153;32;21;39;11;x;4;x;x;x;x;39;x;x;x;x;x;x;x;x;x;x;x;14;x;x;35;x;x;x;x;x;x;x;x;x;x;x;x;0;0
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074015;Dalberg-Wendelstorf;1;1;481;277;57,6;3,3;96,7;36,7;18,9;19,5;4,1;2,7;5,0;1,4;x;0,5;x;x;x;x;5,0;x;x;x;x;x;x;x;x;x;x;x;1,8;x;x;4,5;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,0
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074024;Gottesgabe;1;1;674;390;57,9;54;1115;339;195;212;60;22;44;3;x;9;x;x;x;x;69;x;x;x;x;x;x;x;x;x;x;x;41;x;x;119;x;x;x;x;x;x;x;x;x;x;x;x;1;1
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074024;Gottesgabe;1;1;674;390;57,9;4,6;95,4;30,4;17,5;19,0;5,4;2,0;3,9;0,3;x;0,8;x;x;x;x;6,2;x;x;x;x;x;x;x;x;x;x;x;3,7;x;x;10,7;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,1
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074025;Grambow;1;1;536;294;54,9;42;828;285;173;105;62;18;19;12;x;28;x;x;x;x;55;x;x;x;x;x;x;x;x;x;x;x;16;x;x;47;x;x;x;x;x;x;x;x;x;x;x;x;0;8
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074025;Grambow;1;1;536;294;54,9;4,8;95,2;34,4;20,9;12,7;7,5;2,2;2,3;1,4;x;3,4;x;x;x;x;6,6;x;x;x;x;x;x;x;x;x;x;x;1,9;x;x;5,7;x;x;x;x;x;x;x;x;x;x;x;x;0,0;1,0
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074038;Klein Trebbow;1;1;757;437;57,7;54;1246;511;213;158;79;48;31;12;x;15;x;x;x;x;101;x;x;x;x;x;x;x;x;x;x;x;16;x;x;49;x;x;x;x;x;x;x;x;x;x;x;x;1;12
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074038;Klein Trebbow;1;1;757;437;57,7;4,2;95,8;41,0;17,1;12,7;6,3;3,9;2,5;1,0;x;1,2;x;x;x;x;8,1;x;x;x;x;x;x;x;x;x;x;x;1,3;x;x;3,9;x;x;x;x;x;x;x;x;x;x;x;x;0,1;1,0
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074048;L�bstorf;1;1;1304;785;60,2;20;2262;544;586;398;165;51;83;22;x;41;x;x;x;x;183;x;x;x;x;x;x;x;x;x;x;x;27;x;x;152;x;x;x;x;x;x;x;x;x;x;x;x;0;10
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074048;L�bstorf;1;1;1304;785;60,2;0,9;99,1;24,0;25,9;17,6;7,3;2,3;3,7;1,0;x;1,8;x;x;x;x;8,1;x;x;x;x;x;x;x;x;x;x;x;1,2;x;x;6,7;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,4
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074050;L�tzow;2;2;1271;736;57,9;52;2117;665;337;326;58;37;50;31;x;12;x;x;x;x;128;x;x;x;x;x;x;x;x;x;x;x;90;x;x;375;x;x;x;x;x;x;x;x;x;x;x;x;3;5
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074050;L�tzow;2;2;1271;736;57,9;2,4;97,6;31,4;15,9;15,4;2,7;1,7;2,4;1,5;x;0,6;x;x;x;x;6,0;x;x;x;x;x;x;x;x;x;x;x;4,3;x;x;17,7;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,2
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074061;Perlin;1;1;308;212;68,8;36;594;145;110;98;9;22;4;11;x;6;x;x;x;x;128;x;x;x;x;x;x;x;x;x;x;x;21;x;x;32;x;x;x;x;x;x;x;x;x;x;x;x;1;7
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074061;Perlin;1;1;308;212;68,8;5,7;94,3;24,4;18,5;16,5;1,5;3,7;0,7;1,9;x;1,0;x;x;x;x;21,5;x;x;x;x;x;x;x;x;x;x;x;3,5;x;x;5,4;x;x;x;x;x;x;x;x;x;x;x;x;0,2;1,2
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074062;Pingelshagen;1;1;469;384;81,9;27;1115;299;203;325;77;14;31;29;x;17;x;x;x;x;65;x;x;x;x;x;x;x;x;x;x;x;25;x;x;21;x;x;x;x;x;x;x;x;x;x;x;x;1;8
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074062;Pingelshagen;1;1;469;384;81,9;2,4;97,6;26,8;18,2;29,1;6,9;1,3;2,8;2,6;x;1,5;x;x;x;x;5,8;x;x;x;x;x;x;x;x;x;x;x;2,2;x;x;1,9;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,7
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074064;Pokrent;1;1;591;346;58,5;42;983;353;155;181;53;16;15;10;x;5;x;x;x;x;47;x;x;x;x;x;x;x;x;x;x;x;17;x;x;131;x;x;x;x;x;x;x;x;x;x;x;x;0;0
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074064;Pokrent;1;1;591;346;58,5;4,1;95,9;35,9;15,8;18,4;5,4;1,6;1,5;1,0;x;0,5;x;x;x;x;4,8;x;x;x;x;x;x;x;x;x;x;x;1,7;x;x;13,3;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,0
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074072;Schildetal;2;2;650;353;54,3;15;1026;385;135;213;53;29;23;11;x;12;x;x;x;x;58;x;x;x;x;x;x;x;x;x;x;x;14;x;x;90;x;x;x;x;x;x;x;x;x;x;x;x;2;1
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074072;Schildetal;2;2;650;353;54,3;1,4;98,6;37,5;13,2;20,8;5,2;2,8;2,2;1,1;x;1,2;x;x;x;x;5,7;x;x;x;x;x;x;x;x;x;x;x;1,4;x;x;8,8;x;x;x;x;x;x;x;x;x;x;x;x;0,2;0,1
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074075;Seehof;1;1;835;544;65,1;33;1568;461;491;212;92;33;45;13;x;13;x;x;x;x;105;x;x;x;x;x;x;x;x;x;x;x;37;x;x;58;x;x;x;x;x;x;x;x;x;x;x;x;2;6
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074075;Seehof;1;1;835;544;65,1;2,1;97,9;29,4;31,3;13,5;5,9;2,1;2,9;0,8;x;0,8;x;x;x;x;6,7;x;x;x;x;x;x;x;x;x;x;x;2,4;x;x;3,7;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,4
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074088;Zickhusen;1;1;469;331;70,6;27;942;99;134;95;98;24;9;10;x;7;x;x;x;x;28;x;x;x;x;x;x;x;x;x;x;x;9;x;x;425;x;x;x;x;x;x;x;x;x;x;x;x;0;4
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5455;L�tzow-L�bstorf;13074088;Zickhusen;1;1;469;331;70,6;2,8;97,2;10,5;14,2;10,1;10,4;2,5;1,0;1,1;x;0,7;x;x;x;x;3,0;x;x;x;x;x;x;x;x;x;x;x;1,0;x;x;45,1;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,4
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5456;Neuburg;13074004;Benz;1;1;533;271;50,8;9;772;142;115;80;29;52;14;7;x;6;x;x;x;x;29;x;x;x;x;x;x;x;x;x;x;x;15;x;x;277;x;x;x;x;x;x;x;x;x;x;x;x;0;6
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5456;Neuburg;13074004;Benz;1;1;533;271;50,8;1,2;98,8;18,4;14,9;10,4;3,8;6,7;1,8;0,9;x;0,8;x;x;x;x;3,8;x;x;x;x;x;x;x;x;x;x;x;1,9;x;x;35,9;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,8
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5456;Neuburg;13074007;Blowatz;1;1;902;454;50,3;33;1304;549;194;225;94;38;39;17;x;5;x;x;x;x;53;x;x;x;x;x;x;x;x;x;x;x;9;x;x;79;x;x;x;x;x;x;x;x;x;x;x;x;0;2
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5456;Neuburg;13074007;Blowatz;1;1;902;454;50,3;2,5;97,5;42,1;14,9;17,3;7,2;2,9;3,0;1,3;x;0,4;x;x;x;x;4,1;x;x;x;x;x;x;x;x;x;x;x;0,7;x;x;6,1;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,2
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5456;Neuburg;13074009;Boiensdorf;1;1;422;240;56,9;15;688;320;94;104;21;10;10;7;x;7;x;x;x;x;54;x;x;x;x;x;x;x;x;x;x;x;5;x;x;53;x;x;x;x;x;x;x;x;x;x;x;x;0;3
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5456;Neuburg;13074009;Boiensdorf;1;1;422;240;56,9;2,1;97,9;46,5;13,7;15,1;3,1;1,5;1,5;1,0;x;1,0;x;x;x;x;7,8;x;x;x;x;x;x;x;x;x;x;x;0,7;x;x;7,7;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,4
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5456;Neuburg;13074034;Hornstorf;1;1;875;474;54,2;63;1349;470;234;209;61;52;44;16;x;25;x;x;x;x;87;x;x;x;x;x;x;x;x;x;x;x;21;x;x;121;x;x;x;x;x;x;x;x;x;x;x;x;1;8
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5456;Neuburg;13074034;Hornstorf;1;1;875;474;54,2;4,5;95,5;34,8;17,3;15,5;4,5;3,9;3,3;1,2;x;1,9;x;x;x;x;6,4;x;x;x;x;x;x;x;x;x;x;x;1,6;x;x;9,0;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,6
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5456;Neuburg;13074044;Krusenhagen;1;1;447;281;62,9;45;791;320;108;177;44;15;17;19;x;5;x;x;x;x;31;x;x;x;x;x;x;x;x;x;x;x;0;x;x;48;x;x;x;x;x;x;x;x;x;x;x;x;2;5
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5456;Neuburg;13074044;Krusenhagen;1;1;447;281;62,9;5,4;94,6;40,5;13,7;22,4;5,6;1,9;2,1;2,4;x;0,6;x;x;x;x;3,9;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;6,1;x;x;x;x;x;x;x;x;x;x;x;x;0,3;0,6
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5456;Neuburg;13074056;Neuburg;2;2;1740;808;46,4;69;2264;554;394;410;122;61;73;33;x;35;x;x;x;x;104;x;x;x;x;x;x;x;x;x;x;x;27;x;x;439;x;x;x;x;x;x;x;x;x;x;x;x;2;10
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5456;Neuburg;13074056;Neuburg;2;2;1740;808;46,4;3,0;97,0;24,5;17,4;18,1;5,4;2,7;3,2;1,5;x;1,5;x;x;x;x;4,6;x;x;x;x;x;x;x;x;x;x;x;1,2;x;x;19,4;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,4
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074006;Bibow;1;1;371;158;42,6;13;461;84;94;74;17;21;37;13;x;5;x;x;x;x;17;x;x;x;x;x;x;x;x;x;x;x;26;x;x;55;x;x;x;x;x;x;x;x;x;x;x;x;0;18
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074006;Bibow;1;1;371;158;42,6;2,7;97,3;18,2;20,4;16,1;3,7;4,6;8,0;2,8;x;1,1;x;x;x;x;3,7;x;x;x;x;x;x;x;x;x;x;x;5,6;x;x;11,9;x;x;x;x;x;x;x;x;x;x;x;x;0,0;3,9
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074023;Glasin;1;1;681;402;59,0;57;1142;442;181;138;29;32;22;16;x;6;x;x;x;x;37;x;x;x;x;x;x;x;x;x;x;x;5;x;x;229;x;x;x;x;x;x;x;x;x;x;x;x;1;4
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074023;Glasin;1;1;681;402;59,0;4,8;95,2;38,7;15,8;12,1;2,5;2,8;1,9;1,4;x;0,5;x;x;x;x;3,2;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;20,1;x;x;x;x;x;x;x;x;x;x;x;x;0,1;0,4
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074036;Jesendorf;1;1;376;219;58,2;21;632;154;85;103;12;36;99;11;x;7;x;x;x;x;19;x;x;x;x;x;x;x;x;x;x;x;29;x;x;65;x;x;x;x;x;x;x;x;x;x;x;x;0;12
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074036;Jesendorf;1;1;376;219;58,2;3,2;96,8;24,4;13,4;16,3;1,9;5,7;15,7;1,7;x;1,1;x;x;x;x;3,0;x;x;x;x;x;x;x;x;x;x;x;4,6;x;x;10,3;x;x;x;x;x;x;x;x;x;x;x;x;0,0;1,9
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074046;L�bberstorf;1;1;190;118;62,1;12;336;109;79;52;10;4;5;2;x;5;x;x;x;x;14;x;x;x;x;x;x;x;x;x;x;x;4;x;x;50;x;x;x;x;x;x;x;x;x;x;x;x;0;2
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074046;L�bberstorf;1;1;190;118;62,1;3,4;96,6;32,4;23,5;15,5;3,0;1,2;1,5;0,6;x;1,5;x;x;x;x;4,2;x;x;x;x;x;x;x;x;x;x;x;1,2;x;x;14,9;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,6
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074057;Neukloster, Stadt;3;3;3355;1422;42,4;99;4119;1900;902;592;105;81;49;42;x;60;x;x;x;x;158;x;x;x;x;x;x;x;x;x;x;x;41;x;x;179;x;x;x;x;x;x;x;x;x;x;x;x;0;10
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074057;Neukloster, Stadt;3;3;3355;1422;42,4;2,3;97,7;46,1;21,9;14,4;2,5;2,0;1,2;1,0;x;1,5;x;x;x;x;3,8;x;x;x;x;x;x;x;x;x;x;x;1,0;x;x;4,3;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,2
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074060;Passee;1;1;152;91;59,9;9;261;55;35;63;26;9;0;1;x;4;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;0;x;x;63;x;x;x;x;x;x;x;x;x;x;x;x;0;4
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074060;Passee;1;1;152;91;59,9;3,3;96,7;21,1;13,4;24,1;10,0;3,4;0,0;0,4;x;1,5;x;x;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;24,1;x;x;x;x;x;x;x;x;x;x;x;x;0,0;1,5
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074084;Warin, Stadt;3;3;2949;1775;60,2;135;5098;1104;1533;1058;99;109;102;35;x;26;x;x;x;x;137;x;x;x;x;x;x;x;x;x;x;x;377;x;x;89;x;x;x;x;x;x;x;x;x;x;x;x;0;429
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074084;Warin, Stadt;3;3;2949;1775;60,2;2,6;97,4;21,7;30,1;20,8;1,9;2,1;2,0;0,7;x;0,5;x;x;x;x;2,7;x;x;x;x;x;x;x;x;x;x;x;7,4;x;x;1,7;x;x;x;x;x;x;x;x;x;x;x;x;0,0;8,4
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074090;Zurow;1;1;1151;594;51,6;69;1688;540;297;461;59;58;28;25;x;23;x;x;x;x;68;x;x;x;x;x;x;x;x;x;x;x;17;x;x;104;x;x;x;x;x;x;x;x;x;x;x;x;0;8
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074090;Zurow;1;1;1151;594;51,6;3,9;96,1;32,0;17,6;27,3;3,5;3,4;1,7;1,5;x;1,4;x;x;x;x;4,0;x;x;x;x;x;x;x;x;x;x;x;1,0;x;x;6,2;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,5
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074091;Z�sow;1;1;261;143;54,8;18;410;125;58;57;39;8;12;3;x;5;x;x;x;x;15;x;x;x;x;x;x;x;x;x;x;x;3;x;x;83;x;x;x;x;x;x;x;x;x;x;x;x;0;2
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074091;Z�sow;1;1;261;143;54,8;4,2;95,8;30,5;14,1;13,9;9,5;2,0;2,9;0,7;x;1,2;x;x;x;x;3,7;x;x;x;x;x;x;x;x;x;x;x;0,7;x;x;20,2;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,5
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5458;Rehna;13074013;Carlow;1;1;1035;489;47,2;54;1371;459;273;255;118;19;24;58;x;22;x;x;x;x;53;x;x;x;x;x;x;x;x;x;x;x;10;x;x;58;x;x;x;x;x;x;x;x;x;x;x;x;1;21
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5458;Rehna;13074013;Carlow;1;1;1035;489;47,2;3,8;96,2;33,5;19,9;18,6;8,6;1,4;1,8;4,2;x;1,6;x;x;x;x;3,9;x;x;x;x;x;x;x;x;x;x;x;0,7;x;x;4,2;x;x;x;x;x;x;x;x;x;x;x;x;0,1;1,5
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5458;Rehna;13074018;Dechow;1;1;166;121;72,9;18;324;51;55;31;29;3;4;10;x;3;x;x;x;x;6;x;x;x;x;x;x;x;x;x;x;x;3;x;x;126;x;x;x;x;x;x;x;x;x;x;x;x;0;3
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5458;Rehna;13074018;Dechow;1;1;166;121;72,9;5,3;94,7;15,7;17,0;9,6;9,0;0,9;1,2;3,1;x;0,9;x;x;x;x;1,9;x;x;x;x;x;x;x;x;x;x;x;0,9;x;x;38,9;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,9
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5458;Rehna;13074028;Gro� Molzahn;1;1;293;192;65,5;9;563;244;115;65;16;36;5;8;x;1;x;x;x;x;44;x;x;x;x;x;x;x;x;x;x;x;5;x;x;23;x;x;x;x;x;x;x;x;x;x;x;x;0;1
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5458;Rehna;13074028;Gro� Molzahn;1;1;293;192;65,5;1,6;98,4;43,3;20,4;11,5;2,8;6,4;0,9;1,4;x;0,2;x;x;x;x;7,8;x;x;x;x;x;x;x;x;x;x;x;0,9;x;x;4,1;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,2
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5458;Rehna;13074033;Holdorf;1;1;325;181;55,7;3;537;146;95;167;16;16;13;6;x;5;x;x;x;x;36;x;x;x;x;x;x;x;x;x;x;x;15;x;x;19;x;x;x;x;x;x;x;x;x;x;x;x;0;3
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5458;Rehna;13074033;Holdorf;1;1;325;181;55,7;0,6;99,4;27,2;17,7;31,1;3,0;3,0;2,4;1,1;x;0,9;x;x;x;x;6,7;x;x;x;x;x;x;x;x;x;x;x;2,8;x;x;3,5;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,6
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5458;Rehna;13074042;K�nigsfeld;3;3;802;468;58,4;90;1305;447;252;224;83;31;32;19;x;33;x;x;x;x;58;x;x;x;x;x;x;x;x;x;x;x;19;x;x;83;x;x;x;x;x;x;x;x;x;x;x;x;0;24
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5458;Rehna;13074042;K�nigsfeld;3;3;802;468;58,4;6,5;93,5;34,3;19,3;17,2;6,4;2,4;2,5;1,5;x;2,5;x;x;x;x;4,4;x;x;x;x;x;x;x;x;x;x;x;1,5;x;x;6,4;x;x;x;x;x;x;x;x;x;x;x;x;0,0;1,8
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5458;Rehna;13074065;Rehna, Stadt;5;5;2930;1612;55,0;177;4616;1617;548;720;177;98;158;73;x;34;x;x;x;x;151;x;x;x;x;x;x;x;x;x;x;x;97;x;x;271;x;x;x;x;x;x;x;x;x;x;x;x;2;670
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5458;Rehna;13074065;Rehna, Stadt;5;5;2930;1612;55,0;3,7;96,3;35,0;11,9;15,6;3,8;2,1;3,4;1,6;x;0,7;x;x;x;x;3,3;x;x;x;x;x;x;x;x;x;x;x;2,1;x;x;5,9;x;x;x;x;x;x;x;x;x;x;x;x;0,0;14,5
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5458;Rehna;13074066;Rieps;1;1;297;195;65,7;15;568;201;132;88;37;21;16;13;x;1;x;x;x;x;27;x;x;x;x;x;x;x;x;x;x;x;10;x;x;18;x;x;x;x;x;x;x;x;x;x;x;x;1;3
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5458;Rehna;13074066;Rieps;1;1;297;195;65,7;2,6;97,4;35,4;23,2;15,5;6,5;3,7;2,8;2,3;x;0,2;x;x;x;x;4,8;x;x;x;x;x;x;x;x;x;x;x;1,8;x;x;3,2;x;x;x;x;x;x;x;x;x;x;x;x;0,2;0,5
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5458;Rehna;13074073;Schlagsdorf;1;1;915;565;61,7;111;1556;464;560;222;74;29;21;43;x;14;x;x;x;x;49;x;x;x;x;x;x;x;x;x;x;x;24;x;x;42;x;x;x;x;x;x;x;x;x;x;x;x;0;14
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5458;Rehna;13074073;Schlagsdorf;1;1;915;565;61,7;6,7;93,3;29,8;36,0;14,3;4,8;1,9;1,3;2,8;x;0,9;x;x;x;x;3,1;x;x;x;x;x;x;x;x;x;x;x;1,5;x;x;2,7;x;x;x;x;x;x;x;x;x;x;x;x;0,0;0,9
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5458;Rehna;13074078;Thandorf;1;1;128;98;76,6;12;281;64;65;58;28;6;8;5;x;1;x;x;x;x;5;x;x;x;x;x;x;x;x;x;x;x;3;x;x;35;x;x;x;x;x;x;x;x;x;x;x;x;0;3
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5458;Rehna;13074078;Thandorf;1;1;128;98;76,6;4,1;95,9;22,8;23,1;20,6;10,0;2,1;2,8;1,8;x;0,4;x;x;x;x;1,8;x;x;x;x;x;x;x;x;x;x;x;1,1;x;x;12,5;x;x;x;x;x;x;x;x;x;x;x;x;0,0;1,1
03.06.2014 08:19:06;A;74;Nordwestmecklenburg;5458;Rehna;13074080;Utecht;1;1;285;219;76,8;21;631;201;158;80;98;9;15;13;x;7;x;x;x;x;24;x;x;x;x;x;x;x;x;x;x;x;12;x;x;4;x;x;x;x;x;x;x;x;x;x;x;x;3;7
03.06.2014 08:19:06;P;74;Nordwestmecklenburg;5458;Rehna;13074080;Utecht;1;1;285;219;76,8;3,2;96,8;31,9;25,0;12,7;15,5;1,4;2,4;2,1;x;1,1;x;x;x;x;3,8;x;x;x;x;x;x;x;x;x;x;x;1,9;x;x;0,6;x;x;x;x;x;x;x;x;x;x;x;x;0,5;1,1
