Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City
DESN053,SO2,1990,29.0,count,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,O3,1990,53887.0,(ug/m3).h,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESL017,O3,1990,83.208,ug/m3,Background,urban,SL,Regionalverband Saarbrücken,Völklingen
DESL017,O3,1990,1268.0,ug/m3,Background,urban,SL,Regionalverband Saarbrücken,Völklingen
DESN051,O3,1990,4216.0,ug/m3,Background,rural,SN,Meißen,Radebeul
DERP017,O3,1990,216.625,ug/m3,Background,rural,RP,Südwestpfalz,Rodalben
DERP017,O3,1990,7534.0,ug/m3,Background,rural,RP,Südwestpfalz,Rodalben
DESH001,O3,1990,59.892,ug/m3,Background,rural,SH,Pinneberg,Moorrege
DESN051,O3,1990,14441.0,ug/m3,Background,rural,SN,Meißen,Radebeul
DESN049,O3,1990,50.713,ug/m3,Background,rural,SN,Erzgebirgskreis,Eibenstock
DESH006,O3,1990,97.625,ug/m3,Background,suburban,SH,Schleswig-Flensburg,Schleswig
DENW005,SO2,1990,29.911,ug/m3,Background,suburban,NW,Unna,Lünen
DENW049,SO2,1990,0.0,count,Background,suburban,NW,Mettmann,Hilden
DENW050,SO2,1990,69.913,ug/m3,Background,suburban,NW,Rhein-Kreis Neuss,Dormagen
DENW007,SO2,1990,76.348,ug/m3,Background,suburban,NW,Recklinghausen,Castrop-Rauxel
DENW007,SO2,1990,0.0,count,Background,suburban,NW,Recklinghausen,Castrop-Rauxel
DEUB017,SO2,1990,15.774,ug/m3,Background,rural,BY,Hof,Regnitzlosau
DENW007,NO2,1990,0.0,count,Background,suburban,NW,Recklinghausen,Castrop-Rauxel
DENW052,SO2,1990,20.711,ug/m3,Background,suburban,NW,Rhein-Erft-Kreis,Pulheim
DESL008,SO2,1990,17.0,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil
DESH006,NO2,1990,0.0,count,Background,suburban,SH,Schleswig-Flensburg,Schleswig
DESL004,SO2,1990,88.958,ug/m3,Background,suburban,SL,Saarlouis,Dillingen/Saar
DENW049,SO2,1990,22.895,ug/m3,Background,suburban,NW,Mettmann,Hilden
DEHB004,SO2,1990,210.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB003,SO2,1990,18.292,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE001,O3,1990,182.286,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE008,O3,1990,9.0,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHB005,O3,1990,6093.0,(ug/m3).h,Background,urban,HB,Bremerhaven,Bremerhaven
DEHB005,O3,1990,87.25,ug/m3,Background,urban,HB,Bremerhaven,Bremerhaven
DEHE005,O3,1990,22.549,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEBW084,O3,1990,45.435,ug/m3,Background,urban,BW,Freiburg im Breisgau,Freiburg im Breisgau
DEBY063,O3,1990,102.208,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DENW018,O3,1990,29.036,ug/m3,Background,suburban,NW,Recklinghausen,Herten
DENW018,O3,1990,0.0,ug/m3,Background,suburban,NW,Recklinghausen,Herten
DESN023,SO2,1990,820.0,ug/m3,Background,urban,SN,Zwickau,Hohenstein-Ernstthal
DENW070,SO2,1990,106.0,ug/m3,Background,suburban,NW,Rhein-Kreis Neuss,Meerbusch
DEBY012,O3,1990,48.631,ug/m3,Background,suburban,BY,Altötting,Burghausen
DEBY012,O3,1990,152.5,ug/m3,Background,suburban,BY,Altötting,Burghausen
DEBY062,O3,1990,812.0,ug/m3,Background,suburban,BY,Regen,Regen
DEBY006,NO2,1990,172.0,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEBY063,NO2,1990,45.941,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEBY001,O3,1990,2823.0,(ug/m3).h,Traffic,urban,BY,Ansbach (Kreisfreie Stadt),Ansbach
DEBY063,NO2,1990,134.0,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEHH021,SO2,1990,1.0,count,Background,suburban,HH,Hamburg,Hamburg
DEHH021,SO2,1990,202.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENW025,NO2,1990,34.04,ug/m3,Background,urban,NW,Essen,Essen
DENW026,SO2,1990,80.391,ug/m3,Background,suburban,NW,Essen,Essen
DEHH023,NO2,1990,0.0,count,Background,suburban,HH,Hamburg,Hamburg
DEBE017,SO2,1990,27.727,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBY076,O3,1990,2314.0,ug/m3,Traffic,urban,BY,Würzburg (Kreisfreie Stadt),Würzburg
DEBY076,O3,1990,58.25,ug/m3,Traffic,urban,BY,Würzburg (Kreisfreie Stadt),Würzburg
DEHH004,SO2,1990,369.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBE012,SO2,1990,4.0,count,Background,suburban,BE,Berlin,Berlin
DENW051,SO2,1990,16.0,ug/m3,Background,suburban,NW,Mettmann,Langenfeld (Rhld.)
DENW052,SO2,1990,0.0,count,Background,suburban,NW,Rhein-Erft-Kreis,Pulheim
DENW020,SO2,1990,97.625,ug/m3,Background,suburban,NW,Recklinghausen,Gladbeck
DENW020,SO2,1990,97.625,ug/m3,Background,suburban,NW,Recklinghausen,Gladbeck
DEHE032,SO2,1990,90.348,ug/m3,Background,urban,HE,Hersfeld-Rotenburg,Bebra
DEUB007,SO2,1990,7.95,ug/m3,Background,rural,NI,Diepholz,Bassum
DESN023,SO2,1990,830.0,ug/m3,Background,urban,SN,Zwickau,Hohenstein-Ernstthal
DEHE039,SO2,1990,14.111,ug/m3,Background,rural,HE,Hersfeld-Rotenburg,Breitenbach a. Herzberg
DESN031,SO2,1990,776.875,ug/m3,Background,urban,SN,Zwickau,Meerane
DESN031,SO2,1990,149.375,ug/m3,Background,urban,SN,Zwickau,Meerane
DENW049,SO2,1990,209.0,ug/m3,Background,suburban,NW,Mettmann,Hilden
DENW049,SO2,1990,107.0,ug/m3,Background,suburban,NW,Mettmann,Hilden
DESN049,O3,1990,66.054,ug/m3,Background,rural,SN,Erzgebirgskreis,Eibenstock
DESN053,SO2,1990,247.895,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,SO2,1990,177.143,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESL003,O3,1990,19088.0,(ug/m3).h,Background,urban,SL,Saarlouis,Dillingen/Saar
DESL003,O3,1990,115.125,ug/m3,Background,urban,SL,Saarlouis,Dillingen/Saar
DESN051,O3,1990,46.614,ug/m3,Background,rural,SN,Meißen,Radebeul
DESH008,O3,1990,50.0,ug/m3,Background,rural,SH,Plön,Bokhorst-Wankendorf
DESN052,SO2,1990,50.718,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Altenberg
DESN052,SO2,1990,460.0,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Altenberg
DESL017,O3,1990,85.0,ug/m3,Background,urban,SL,Regionalverband Saarbrücken,Völklingen
DESN049,O3,1990,19428.0,(ug/m3).h,Background,rural,SN,Erzgebirgskreis,Eibenstock
DEHE022,O3,1990,31.637,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHB004,O3,1990,29.542,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB004,O3,1990,49.309,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE001,O3,1990,3263.0,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHB003,SO2,1990,391.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE022,O3,1990,4781.0,(ug/m3).h,Background,urban,HE,Wiesbaden,Wiesbaden
DEHE008,O3,1990,9.0,count,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE008,O3,1990,20.734,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHB005,O3,1990,9.0,count,Background,urban,HB,Bremerhaven,Bremerhaven
DEBW040,NO2,1990,27.15,ug/m3,Traffic,suburban,BW,Waldshut,Waldshut-Tiengen
DEBY002,O3,1990,33.818,ug/m3,Background,urban,BY,Wunsiedel im Fichtelgebirge,Arzberg
DEHE018,SO2,1990,77.917,ug/m3,Background,urban,HE,Groß-Gerau,Raunheim
DEBY062,O3,1990,1.0,count,Background,suburban,BY,Regen,Regen
DEHE018,SO2,1990,77.917,ug/m3,Background,urban,HE,Groß-Gerau,Raunheim
DEBY037,NO2,1990,279.0,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München
DEHB004,NO2,1990,32.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEBY072,O3,1990,136.0,ug/m3,Background,rural,BY,Cham,Tiefenbach
DEHE001,NO2,1990,131.0,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DENI016,SO2,1990,437.5,ug/m3,Background,suburban,NI,Goslar,Goslar
DENW051,SO2,1990,55.5,ug/m3,Background,suburban,NW,Mettmann,Langenfeld (Rhld.)
DENW014,SO2,1990,232.0,ug/m3,Background,suburban,NW,Ennepe-Ruhr-Kreis,Herdecke
DENW013,SO2,1990,104.0,ug/m3,Background,urban,NW,Unna,Schwerte
DENW032,SO2,1990,194.0,ug/m3,Background,rural,NW,Wesel,Hünxe
DENW032,SO2,1990,17.0,ug/m3,Background,rural,NW,Wesel,Hünxe
DENW033,NO2,1990,0.0,count,Background,rural,NW,Wesel,Rheinberg
DESN062,SO2,1990,1935.0,ug/m3,Background,urban,SN,Erzgebirgskreis,Annaberg-Buchholz
DEST013,SO2,1990,590.0,ug/m3,Background,urban,ST,Salzlandkreis,Staßfurt
DEHE019,SO2,1990,54.761,ug/m3,Background,suburban,HE,Bergstraße,Viernheim
DEHE019,SO2,1990,0.0,count,Background,suburban,HE,Bergstraße,Viernheim
DESL004,SO2,1990,140.0,ug/m3,Background,suburban,SL,Saarlouis,Dillingen/Saar
DENW064,SO2,1990,60.5,ug/m3,Background,rural,NW,Städteregion Aachen,Simmerath
DEBE012,SO2,1990,0.0,count,Background,suburban,BE,Berlin,Berlin
DEHH005,O3,1990,90.708,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH005,NO2,1990,76.75,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBE014,O3,1990,17.5,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBE014,NO2,1990,118.5,ug/m3,Traffic,urban,BE,Berlin,Berlin
DENW025,NO2,1990,32.0,ug/m3,Background,urban,NW,Essen,Essen
DENW026,SO2,1990,234.0,ug/m3,Background,suburban,NW,Essen,Essen
DEHH007,SO2,1990,250.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBE014,O3,1990,30.543,ug/m3,Traffic,urban,BE,Berlin,Berlin
DEBE016,O3,1990,126.667,ug/m3,Background,urban,BE,Berlin,Berlin
DESN051,O3,1990,123.25,ug/m3,Background,rural,SN,Meißen,Radebeul
DESN051,O3,1990,179.25,ug/m3,Background,rural,SN,Meißen,Radebeul
DESN051,O3,1990,66.367,ug/m3,Background,rural,SN,Meißen,Radebeul
DESN053,O3,1990,92.811,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN049,O3,1990,8.0,count,Background,rural,SN,Erzgebirgskreis,Eibenstock
DESN053,O3,1990,72.551,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,O3,1990,80.0,count,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,O3,1990,162.25,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,O3,1990,260.875,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN052,SO2,1990,30.0,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Altenberg
DERP025,O3,1990,18.0,count,Background,urban,RP,Germersheim,Wörth am Rhein
DEHB004,SO2,1990,10.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB004,O3,1990,49.309,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE001,O3,1990,116.062,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,O3,1990,18510.0,(ug/m3).h,Background,urban,HE,Darmstadt,Darmstadt
DEHB004,O3,1990,1703.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB001,SO2,1990,13.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB001,SO2,1990,1.0,count,Background,urban,HB,Bremen,Bremen
DEHE001,O3,1990,14.0,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE022,O3,1990,4908.0,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEBY012,O3,1990,70.0,ug/m3,Background,suburban,BY,Altötting,Burghausen
DEHB002,NO2,1990,37.508,ug/m3,Background,urban,HB,Bremen,Bremen
DEBY072,O3,1990,166.125,ug/m3,Background,rural,BY,Cham,Tiefenbach
DEHB003,NO2,1990,138.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEBY072,O3,1990,134.125,ug/m3,Background,rural,BY,Cham,Tiefenbach
DEBY049,O3,1990,117.375,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau
DEBY049,O3,1990,24.0,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau
DEHE001,NO2,1990,0.0,count,Background,urban,HE,Darmstadt,Darmstadt
DEHE011,NO2,1990,90.182,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEBY049,O3,1990,64.167,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau
DEHH006,O3,1990,205.0,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEBE016,O3,1990,190.25,ug/m3,Background,urban,BE,Berlin,Berlin
DEBY061,O3,1990,9805.0,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau
DEHH011,SO2,1990,376.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH004,SO2,1990,224.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH012,SO2,1990,212.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH013,SO2,1990,9.0,count,Industrial,suburban,HH,Hamburg,Hamburg
DEHH004,NO2,1990,30.748,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH005,O3,1990,85.75,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH007,NO2,1990,208.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHE011,NO2,1990,44.5,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEBY001,O3,1990,0.0,count,Traffic,urban,BY,Ansbach (Kreisfreie Stadt),Ansbach
DEBY002,O3,1990,98.125,ug/m3,Background,urban,BY,Wunsiedel im Fichtelgebirge,Arzberg
DEHB003,NO2,1990,34.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEBY062,O3,1990,67.458,ug/m3,Background,suburban,BY,Regen,Regen
DEBW046,O3,1990,85.1,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß
DEBW046,O3,1990,29.45,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß
DEHB004,NO2,1990,134.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB003,NO2,1990,2.0,count,Background,urban,HB,Bremen,Bremen
DEBY002,NO2,1990,0.0,count,Background,urban,BY,Wunsiedel im Fichtelgebirge,Arzberg
DEBW002,O3,1990,2756.0,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe
DEBE001,SO2,1990,200.542,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE001,SO2,1990,200.542,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE001,O3,1990,18122.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE001,O3,1990,186.875,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE001,O3,1990,4757.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBY008,O3,1990,13811.0,ug/m3,Background,suburban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEBE003,SO2,1990,26.0,count,Background,suburban,BE,Berlin,Berlin
DEHH011,SO2,1990,161.375,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH011,SO2,1990,224.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHE022,O3,1990,64.25,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHE008,O3,1990,197.0,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE008,O3,1990,1846.0,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE001,O3,1990,103.773,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHB005,O3,1990,27.125,ug/m3,Background,urban,HB,Bremerhaven,Bremerhaven
DEHB005,O3,1990,209.0,ug/m3,Background,urban,HB,Bremerhaven,Bremerhaven
DEHB002,SO2,1990,11.042,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB002,SO2,1990,164.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB001,O3,1990,23.194,ug/m3,Background,urban,HB,Bremen,Bremen
DEHH012,NO2,1990,168.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENW022,SO2,1990,111.316,ug/m3,Background,suburban,NW,Gelsenkirchen,Gelsenkirchen
DEBW015,SO2,1990,473.5,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEHH018,SO2,1990,135.458,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBW025,O3,1990,12347.0,ug/m3,Background,urban,BW,Esslingen,Esslingen am Neckar
DEBW025,O3,1990,127.131,ug/m3,Background,urban,BW,Esslingen,Esslingen am Neckar
DEBY016,SO2,1990,9.208,ug/m3,Background,suburban,BY,Erlangen,Erlangen
DEHH021,SO2,1990,118.833,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH021,SO2,1990,10.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH023,NO2,1990,28.22,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DESN049,O3,1990,125.958,ug/m3,Background,rural,SN,Erzgebirgskreis,Eibenstock
DESN049,O3,1990,151.25,ug/m3,Background,rural,SN,Erzgebirgskreis,Eibenstock
DESN053,O3,1990,33790.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN049,O3,1990,157.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Eibenstock
DESN053,O3,1990,157.75,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,O3,1990,276.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,O3,1990,11374.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,SO2,1990,1530.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN049,O3,1990,4111.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Eibenstock
DESN053,O3,1990,276.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN051,O3,1990,27.0,count,Background,rural,SN,Meißen,Radebeul
DEHB003,SO2,1990,183.708,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB001,O3,1990,3502.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB003,O3,1990,1978.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB001,O3,1990,80.5,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB001,O3,1990,218.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB001,O3,1990,18.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB001,SO2,1990,18.272,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE001,O3,1990,20.0,count,Background,urban,HE,Darmstadt,Darmstadt
DEHB004,O3,1990,95.917,ug/m3,Background,urban,HB,Bremen,Bremen
DESN052,SO2,1990,213.333,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Altenberg
DESN053,SO2,1990,29.0,count,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,SO2,1990,35.833,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DEUB001,O3,1990,186.2,ug/m3,Background,rural,SH,Nordfriesland,Sylt
DESN051,O3,1990,27.0,count,Background,rural,SN,Meißen,Radebeul
DESL017,O3,1990,21.967,ug/m3,Background,urban,SL,Regionalverband Saarbrücken,Völklingen
DESN051,O3,1990,123.292,ug/m3,Background,rural,SN,Meißen,Radebeul
DESN049,O3,1990,19428.0,(ug/m3).h,Background,rural,SN,Erzgebirgskreis,Eibenstock
DEUB001,SO2,1990,0.0,count,Background,rural,SH,Nordfriesland,Sylt
DESN053,O3,1990,11374.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,SO2,1990,380.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DEBW014,O3,1990,72.556,ug/m3,Industrial,suburban,BW,Stuttgart,Stuttgart
DEBW012,O3,1990,15424.0,ug/m3,Background,urban,BW,Stuttgart,Stuttgart
DESL009,O3,1990,33.548,ug/m3,Background,urban,SL,Regionalverband Saarbrücken,Saarbrücken
DENW039,SO2,1990,23.957,ug/m3,Background,suburban,NW,Duisburg,Duisburg
DEBW014,O3,1990,36.312,ug/m3,Industrial,suburban,BW,Stuttgart,Stuttgart
DEBW015,SO2,1990,66.915,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn
DEHE021,O3,1990,105.286,ug/m3,Traffic,urban,HE,Wiesbaden,Wiesbaden
DEBW051,O3,1990,56.712,ug/m3,Background,urban,BW,Heilbronn (Stadtkreis),Heilbronn
DEBW051,NO2,1990,82.576,ug/m3,Background,urban,BW,Heilbronn (Stadtkreis),Heilbronn
DENW041,SO2,1990,74.304,ug/m3,Background,suburban,NW,Krefeld,Krefeld
DESN053,O3,1990,205.958,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,O3,1990,205.958,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,O3,1990,69.75,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,SO2,1990,20.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,SO2,1990,7.0,count,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,O3,1990,33790.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN052,SO2,1990,1378.0,ug/m3,Background,rural,SN,Sächsische Schweiz-Osterzgebirge,Altenberg
DESN053,O3,1990,72.551,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,O3,1990,67.0,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN053,SO2,1990,177.143,ug/m3,Background,rural,SN,Erzgebirgskreis,Oberwiesenthal
DESN049,O3,1990,91.375,ug/m3,Background,rural,SN,Erzgebirgskreis,Eibenstock
DEBW036,O3,1990,14.2,ug/m3,Background,urban,BW,Tübingen,Tübingen
DEBW083,O3,1990,77.106,ug/m3,Traffic,urban,BW,Freiburg im Breisgau,Freiburg im Breisgau
DEBY055,NO2,1990,40.0,ug/m3,Industrial,urban,BY,Nürnberg,Nürnberg
DEBE016,O3,1990,11.0,count,Background,urban,BE,Berlin,Berlin
DEBE016,NO2,1990,37.0,ug/m3,Background,urban,BE,Berlin,Berlin
DENI011,SO2,1990,464.5,ug/m3,Background,suburban,NI,Braunschweig,Braunschweig
DEBE029,SO2,1990,506.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE033,NO2,1990,78.958,ug/m3,Industrial,urban,BE,Berlin,Berlin
DEBW083,O3,1990,240.9,ug/m3,Traffic,urban,BW,Freiburg im Breisgau,Freiburg im Breisgau
DEBE017,SO2,1990,138.917,ug/m3,Background,suburban,BE,Berlin,Berlin
DEHB001,O3,1990,20.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE001,O3,1990,26.589,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHB002,O3,1990,3133.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE001,O3,1990,48.045,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEBY063,O3,1990,25.458,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg
DEHE001,O3,1990,209.5,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE005,O3,1990,94.375,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE008,O3,1990,102.804,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHB003,O3,1990,212.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEBE017,SO2,1990,5.0,count,Background,suburban,BE,Berlin,Berlin
DEBE017,SO2,1990,226.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE017,SO2,1990,24.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DERP008,SPM,1990,1068.0,ug/m3,Traffic,urban,RP,Mainz,Mainz
DERP020,SPM,1990,42.0,ug/m3,Traffic,urban,RP,Trier,Trier
DERP020,O3,1990,31.0,ug/m3,Traffic,urban,RP,Trier,Trier
DEBW025,O3,1990,99.217,ug/m3,Background,urban,BW,Esslingen,Esslingen am Neckar
DEBE029,SO2,1990,30.375,ug/m3,Background,suburban,BE,Berlin,Berlin
DEBE025,SO2,1990,324.0,ug/m3,Background,suburban,BE,Berlin,Berlin
DEHB001,SO2,1990,298.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB001,SO2,1990,192.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB001,O3,1990,197.0,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE001,O3,1990,116.062,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHB001,SO2,1990,140.167,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB002,O3,1990,13.0,count,Background,urban,HB,Bremen,Bremen
DEHB002,O3,1990,30.353,ug/m3,Background,urban,HB,Bremen,Bremen
DEHH021,NO2,1990,24.0,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHE001,O3,1990,182.286,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE005,O3,1990,5.0,count,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DENI038,O3,1990,36.125,ug/m3,Background,urban,NI,Osnabrück (Kreisfreie Stadt),Osnabrück
DENI038,O3,1990,111.275,ug/m3,Background,urban,NI,Osnabrück (Kreisfreie Stadt),Osnabrück
DEHE001,O3,1990,14.0,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHB002,O3,1990,28.625,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE022,O3,1990,68.812,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHB003,SO2,1990,23.329,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE022,O3,1990,145.643,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHB004,SO2,1990,396.0,ug/m3,Background,urban,HB,Bremen,Bremen
DESL008,SO2,1990,0.0,count,Background,rural,RP,Trier-Saarburg,Hermeskeil
DESL008,SO2,1990,140.0,ug/m3,Background,rural,RP,Trier-Saarburg,Hermeskeil
DENW010,SO2,1990,17.174,ug/m3,Background,suburban,NW,Unna,Unna
DENW065,SO2,1990,59.5,ug/m3,Background,rural,NW,Siegen-Wittgenstein,Netphen
DENW068,SO2,1990,238.0,ug/m3,Background,rural,NW,Soest,Soest
