Böblingen,2000,2
Gransee und Gemeinden,2019,2
Weiden i.d. OPf.,2004,2
Calw,2001,1
Kulmbach,2009,1
Frankfurt (Oder),2021,1
Neuwied,2007,1
Würzburg,2020,2
Wernigerode,2012,1
Bielefeld,2004,1
Münster,2002,1
Sigmaringen,2000,1
Trier,2023,1
Bremerhaven,2022,1
Magdeburg,2025,1
Frankfurt (Oder),2018,1
Würzburg,2003,2
Böblingen,2001,1
Freiberg,2003,2
Worms,2024,1
Völklingen,2018,1
Koblenz,2022,1
Völklingen,2007,1
Leuna,2003,2
Rostock,2010,2
Wolfsburg,2023,2
Karlsruhe,2019,2
Wernigerode,2003,2
Darmstadt,2003,2
Braunschweig,1999,2
Cottbus,2000,2
Mainz,2022,1
Freiburg im Breisgau,2010,3
Künzelsau,2003,2
Hannover,2025,2
Potsdam,1999,2
Berlin,2000,2
Cottbus,2006,2
Kaiserslautern,2009,2
Augsburg,2017,2
Baden-Baden,2004,2
Ilmenau,2000,2
Mannheim,2005,2
Eisenhüttenstadt,2014,2
Dillingen/Saar,2020,2
Cottbus,2001,2
Schweinfurt,2007,2
Weiden i.d. OPf.,2002,2
Eisenhüttenstadt,2008,2
Berlin,2001,2
Wolfsburg,1999,2
Biberach an der Riß,2000,1
Kassel,2012,2
Hamburg,2017,2
Blankenfelde-Mahlow,2013,1
Nürnberg,2008,2
Wiesbaden,2000,2
Bielefeld,2002,2
Dallgow-Döberitz,2021,2
Ludwigshafen am Rhein,2007,2
Trier,2000,2
Wiesbaden,2006,2
Rostock,2011,2
Weil am Rhein,1999,2
Aalen,2008,1
Bad Kreuznach(Verbandsfreie Geme,2012,2
Rostock,2016,2
Göttingen,2013,2
Stuttgart,2013,2
Biberach an der Riß,2001,2
Bitterfeld-Wolfen,2019,2
Darmstadt,2010,2
Heidelberg,2000,2
Wernigerode,2010,2
Freiburg im Breisgau,2011,2
Mosbach,1999,3
Raunheim,2020,2
Wiesbaden,2001,2
Gransee und Gemeinden,2012,2
Völklingen,2004,2
Ulm,2013,1
Neuenburg am Rhein,2005,2
Frankfurt am Main,2011,2
Trier,2001,2
Waldshut-Tiengen,2004,1
Bremerhaven,2014,1
Linden,2010,2
Wittenberg,2008,1
Erfurt,2011,1
Cottbus,2015,1
Frankfurt am Main,2016,2
Baden-Baden,2002,2
Koblenz,2014,2
Heilbronn,2022,1
Kassel,2022,1
Tauberbischofsheim,2003,2
Radebeul,2002,2
Eisenhüttenstadt,2009,2
Jena,2007,2
Mainz,2014,2
Hagen,2003,1
Glauchau,2002,2
Karlsruhe,2012,2
Gera,2006,1
Nürnberg,2009,2
Magdeburg,2013,1
Würzburg,2011,1
Frankfurt am Main,2014,1
Schweinfurt,2004,1
Würzburg,2016,1
