Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;W�hler;Wahlbeteiligung;Ung�ltige Stimmen;Gültige Stimmen;CDU;DIE LINKE;SPD;AfD;GRÜNE;FDP;FREIE W�HLER;HEIMAT;Die PARTEI;Tierschutzpartei;PIRATEN;B�ndnis C;DKP;A: SAHRA;ASK;Aktive Vorpommern;AWD;ABLR;AfL;dieBasis;BFW;B�NDNIS DEUTSCHLAND;B�ndnis Ducherow;BBM;BSW;BfB;BkW;B�rger f�r Stralsund;BVR;BB;BB NWM;BL;Cannabis und B�rgerrechte;Die Unabh�ngigen;Freier Horizont VG;Freier Horizont LUP;FREIER HORIZONT MSE;Freier Horizont HRO;Freier Horizlucaslorentzont LRO;F�r R�gen;Graue Rostock;IBG;IZ;kus;K-I;LfK;Rostocker Bund;UB;UFR;Volt;VAH;WGLR;LUL;WG Sozial;WGU;W�hlergemeinschaft Wittenhagen;W�hlergruppe Adomeit;WGP;Heimat und Identit�t;WLD;Einzelbewerber
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5152;Friedland;13071028;Datzetal;2;2;733;549;74,9;33;1595;427;87;114;594;35;18;32;8;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;247;x;x;x;x;x;x;x;10;x;x;x;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;8;x;x;x;x;x;x;x;x;4
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5152;Friedland;13071028;Datzetal;2;2;733;549;74,9;2,0;98,0;26,8;5,5;7,1;37,2;2,2;1,1;2,0;0,5;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;15,5;x;x;x;x;x;x;x;0,6;x;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;0,3
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5152;Friedland;13071035;Friedland, Stadt;8;8;5359;3172;59,2;137;9146;2150;905;508;3455;141;156;387;113;x;x;x;x;x;x;x;x;x;x;x;35;x;x;x;x;1064;x;x;x;x;x;x;x;50;x;x;x;97;x;x;x;x;x;x;x;x;x;x;x;x;x;x;49;x;x;x;x;x;x;x;x;36
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5152;Friedland;13071035;Friedland, Stadt;8;8;5359;3172;59,2;1,5;98,5;23,5;9,9;5,6;37,8;1,5;1,7;4,2;1,2;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;11,6;x;x;x;x;x;x;x;0,5;x;x;x;1,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;0,4
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5152;Friedland;13071037;Galenbeck;3;3;938;594;63,3;30;1714;374;73;116;627;54;28;170;10;x;x;x;x;x;x;x;x;x;x;x;6;x;x;x;x;193;x;x;x;x;x;x;x;10;x;x;x;18;x;x;x;x;x;x;x;x;x;x;x;x;x;x;20;x;x;x;x;x;x;x;x;15
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5152;Friedland;13071037;Galenbeck;3;3;938;594;63,3;1,7;98,3;21,8;4,3;6,8;36,6;3,2;1,6;9,9;0,6;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;11,3;x;x;x;x;x;x;x;0,6;x;x;x;1,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2;x;x;x;x;x;x;x;x;0,9
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071007;Basedow;1;1;561;444;79,1;68;1264;307;83;100;361;38;18;84;5;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;244;x;x;x;x;x;x;x;2;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;13;x;x;x;x;x;x;x;x;2
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071007;Basedow;1;1;561;444;79,1;5,1;94,9;24,3;6,6;7,9;28,6;3,0;1,4;6,6;0,4;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;19,3;x;x;x;x;x;x;x;0,2;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,0;x;x;x;x;x;x;x;x;0,2
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071032;Faulenrost;1;1;547;387;70,7;6;1113;357;83;61;280;7;1;163;3;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;114;x;x;x;x;x;x;x;5;x;x;x;25;x;x;x;x;x;x;x;x;x;x;x;x;x;x;7;x;x;x;x;x;x;x;x;3
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071032;Faulenrost;1;1;547;387;70,7;0,5;99,5;32,1;7,5;5,5;25,2;0,6;0,1;14,6;0,3;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;10,2;x;x;x;x;x;x;x;0,4;x;x;x;2,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;x;x;x;x;0,3
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071039;Gielow;1;1;912;694;76,1;42;2008;566;138;156;518;25;8;232;0;x;x;x;x;x;x;x;x;x;x;x;7;x;x;x;x;318;x;x;x;x;x;x;x;4;x;x;x;25;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9;x;x;x;x;x;x;x;x;2
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071039;Gielow;1;1;912;694;76,1;2,0;98,0;28,2;6,9;7,8;25,8;1,2;0,4;11,6;0,0;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;15,8;x;x;x;x;x;x;x;0,2;x;x;x;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;0,1
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071084;Seegemeinde Kummerow;1;1;480;363;75,6;9;1010;460;49;69;196;33;3;53;4;x;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;127;x;x;x;x;x;x;x;5;x;x;x;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;1
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071084;Seegemeinde Kummerow;1;1;480;363;75,6;0,9;99,1;45,5;4,9;6,8;19,4;3,3;0,3;5,2;0,4;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;12,6;x;x;x;x;x;x;x;0,5;x;x;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;0,1
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071092;Malchin, Stadt;5;5;6159;2573;41,8;124;7348;1402;480;743;2545;101;34;436;22;x;x;x;x;x;x;x;x;x;x;x;11;x;x;x;x;1471;x;x;x;x;x;x;x;40;x;x;x;40;x;x;x;x;x;x;x;x;x;x;x;x;x;x;14;x;x;x;x;x;x;x;x;9
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071092;Malchin, Stadt;5;5;6159;2573;41,8;1,7;98,3;19,1;6,5;10,1;34,6;1,4;0,5;5,9;0,3;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;20,0;x;x;x;x;x;x;x;0,5;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;0,1
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071109;Neukalen, Peenestadt;2;2;1504;808;53,7;42;2333;1173;63;76;679;21;9;79;6;x;x;x;x;x;x;x;x;x;x;x;7;x;x;x;x;190;x;x;x;x;x;x;x;7;x;x;x;15;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5;x;x;x;x;x;x;x;x;3
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071109;Neukalen, Peenestadt;2;2;1504;808;53,7;1,8;98,2;50,3;2,7;3,3;29,1;0,9;0,4;3,4;0,3;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;8,1;x;x;x;x;x;x;x;0,3;x;x;x;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;0,1
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071753;Briefwahl Malchin am Kummerower See;3;3;0;1133;x;30;3356;978;216;466;536;62;28;273;13;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;705;x;x;x;x;x;x;x;13;x;x;x;38;x;x;x;x;x;x;x;x;x;x;x;x;x;x;23;x;x;x;x;x;x;x;x;4
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071753;Briefwahl Malchin am Kummerower See;3;3;0;1133;x;0,9;99,1;29,1;6,4;13,9;16,0;1,8;0,8;8,1;0,4;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;21,0;x;x;x;x;x;x;x;0,4;x;x;x;1,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;0,1
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071001;Alt Schwerin;1;1;513;311;60,6;10;881;161;29;150;327;33;76;5;9;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;69;x;x;x;x;x;x;x;6;x;x;x;14;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;0
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071001;Alt Schwerin;1;1;513;311;60,6;1,1;98,9;18,3;3,3;17,0;37,1;3,7;8,6;0,6;1,0;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;7,8;x;x;x;x;x;x;x;0,7;x;x;x;1,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;0,0
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071036;F�nfseen;2;2;935;702;75,1;32;2052;308;73;311;571;59;94;13;3;x;x;x;x;x;x;x;x;x;x;x;5;x;x;x;x;242;x;x;x;x;x;x;x;31;x;x;x;323;x;x;x;x;x;x;x;x;x;x;x;x;x;x;13;x;x;x;x;x;x;x;x;6
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071036;F�nfseen;2;2;935;702;75,1;1,5;98,5;15,0;3,6;15,2;27,8;2,9;4,6;0,6;0,1;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;11,8;x;x;x;x;x;x;x;1,5;x;x;x;15,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;x;x;x;x;0,3
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071043;G�hren-Lebbin;2;2;832;505;60,7;6;1471;349;82;143;516;48;107;31;14;x;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;140;x;x;x;x;x;x;x;8;x;x;x;22;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;8
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071043;G�hren-Lebbin;2;2;832;505;60,7;0,4;99,6;23,7;5,6;9,7;35,1;3,3;7,3;2,1;1,0;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;9,5;x;x;x;x;x;x;x;0,5;x;x;x;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;0,5
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071093;Malchow, Inselstadt;6;6;5576;3330;59,7;73;9321;1832;778;962;2723;600;1064;84;79;x;x;x;x;x;x;x;x;x;x;x;21;x;x;x;x;1005;x;x;x;x;x;x;x;31;x;x;x;103;x;x;x;x;x;x;x;x;x;x;x;x;x;x;20;x;x;x;x;x;x;x;x;19
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071093;Malchow, Inselstadt;6;6;5576;3330;59,7;0,8;99,2;19,7;8,3;10,3;29,2;6,4;11,4;0,9;0,8;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;10,8;x;x;x;x;x;x;x;0,3;x;x;x;1,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;0,2
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071113;Nossentiner H�tte;1;1;563;411;73,0;6;1188;210;76;151;505;40;45;14;1;x;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;124;x;x;x;x;x;x;x;5;x;x;x;10;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;3
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071113;Nossentiner H�tte;1;1;563;411;73,0;0,5;99,5;17,7;6,4;12,7;42,5;3,4;3,8;1,2;0,1;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;10,4;x;x;x;x;x;x;x;0,4;x;x;x;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;0,3
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071138;Silz;1;1;295;228;77,3;5;661;156;43;77;213;32;28;7;6;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;81;x;x;x;x;x;x;x;4;x;x;x;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;1
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071138;Silz;1;1;295;228;77,3;0,8;99,2;23,6;6,5;11,6;32,2;4,8;4,2;1,1;0,9;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;12,3;x;x;x;x;x;x;x;0,6;x;x;x;1,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9;x;x;x;x;x;x;x;x;0,2
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071155;Walow;1;1;432;287;66,4;5;838;194;36;128;219;31;29;7;3;x;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;124;x;x;x;x;x;x;x;0;x;x;x;55;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9;x;x;x;x;x;x;x;x;1
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071155;Walow;1;1;432;287;66,4;0,6;99,4;23,2;4,3;15,3;26,1;3,7;3,5;0,8;0,4;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;14,8;x;x;x;x;x;x;x;0,0;x;x;x;6,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,1;x;x;x;x;x;x;x;x;0,1
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071171;Zislow;1;1;181;129;71,3;12;344;89;4;65;70;21;36;1;5;x;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;44;x;x;x;x;x;x;x;0;x;x;x;6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;0
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071171;Zislow;1;1;181;129;71,3;3,4;96,6;25,9;1,2;18,9;20,3;6,1;10,5;0,3;1,5;x;x;x;x;x;x;x;x;x;x;x;0,9;x;x;x;x;12,8;x;x;x;x;x;x;x;0,0;x;x;x;1,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;0,0
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071099;Mirow, Stadt;3;3;3386;2111;62,3;159;6110;1809;200;734;1808;386;235;63;25;x;x;x;x;x;x;x;x;x;x;x;78;x;x;x;x;645;x;x;x;x;x;x;x;48;x;x;x;34;x;x;x;x;x;x;x;x;x;x;x;x;x;x;17;x;x;x;x;x;x;x;x;28
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071099;Mirow, Stadt;3;3;3386;2111;62,3;2,5;97,5;29,6;3,3;12,0;29,6;6,3;3,8;1,0;0,4;x;x;x;x;x;x;x;x;x;x;x;1,3;x;x;x;x;10,6;x;x;x;x;x;x;x;0,8;x;x;x;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;0,5
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071119;Priepert;1;1;273;209;76,6;5;589;259;26;45;142;16;2;4;4;x;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;78;x;x;x;x;x;x;x;3;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;0
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071119;Priepert;1;1;273;209;76,6;0,8;99,2;44,0;4,4;7,6;24,1;2,7;0,3;0,7;0,7;x;x;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;13,2;x;x;x;x;x;x;x;0,5;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;0,0
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071159;Wesenberg, Stadt;4;4;2668;1728;64,8;149;4911;1757;235;639;1160;118;90;59;25;x;x;x;x;x;x;x;x;x;x;x;116;x;x;x;x;612;x;x;x;x;x;x;x;37;x;x;x;20;x;x;x;x;x;x;x;x;x;x;x;x;x;x;26;x;x;x;x;x;x;x;x;17
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071159;Wesenberg, Stadt;4;4;2668;1728;64,8;2,9;97,1;35,8;4,8;13,0;23,6;2,4;1,8;1,2;0,5;x;x;x;x;x;x;x;x;x;x;x;2,4;x;x;x;x;12,5;x;x;x;x;x;x;x;0,8;x;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;0,3
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071167;Wustrow;1;1;646;479;74,1;64;1298;331;86;133;343;109;9;16;4;x;x;x;x;x;x;x;x;x;x;x;38;x;x;x;x;181;x;x;x;x;x;x;x;21;x;x;x;17;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;10
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071167;Wustrow;1;1;646;479;74,1;4,7;95,3;25,5;6,6;10,2;26,4;8,4;0,7;1,2;0,3;x;x;x;x;x;x;x;x;x;x;x;2,9;x;x;x;x;13,9;x;x;x;x;x;x;x;1,6;x;x;x;1,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;0,8
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071011;Blankensee;3;3;1363;1053;77,3;108;3003;462;222;432;982;134;87;59;14;x;x;x;x;x;x;x;x;x;x;x;18;x;x;x;x;485;x;x;x;x;x;x;x;25;x;x;x;29;x;x;x;x;x;x;x;x;x;x;x;x;x;x;21;x;x;x;x;x;x;x;x;33
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071011;Blankensee;3;3;1363;1053;77,3;3,5;96,5;15,4;7,4;14,4;32,7;4,5;2,9;2,0;0,5;x;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;16,2;x;x;x;x;x;x;x;0,8;x;x;x;1,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;1,1
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071012;Blumenholz;1;1;644;480;74,5;33;1407;238;105;198;447;88;35;23;0;x;x;x;x;x;x;x;x;x;x;x;9;x;x;x;x;220;x;x;x;x;x;x;x;9;x;x;x;18;x;x;x;x;x;x;x;x;x;x;x;x;x;x;7;x;x;x;x;x;x;x;x;10
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071012;Blumenholz;1;1;644;480;74,5;2,3;97,7;16,9;7,5;14,1;31,8;6,3;2,5;1,6;0,0;x;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;15,6;x;x;x;x;x;x;x;0,6;x;x;x;1,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;0,7
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071025;Carpin;1;1;692;514;74,3;9;1487;178;115;247;489;128;35;19;10;x;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;174;x;x;x;x;x;x;x;27;x;x;x;40;x;x;x;x;x;x;x;x;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;17
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071025;Carpin;1;1;692;514;74,3;0,6;99,4;12,0;7,7;16,6;32,9;8,6;2,4;1,3;0,7;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;11,7;x;x;x;x;x;x;x;1,8;x;x;x;2,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;1,1
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071042;Godendorf;1;1;207;159;76,8;5;472;92;26;58;196;11;2;8;17;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;57;x;x;x;x;x;x;x;4;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;0
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071042;Godendorf;1;1;207;159;76,8;1,0;99,0;19,5;5,5;12,3;41,5;2,3;0,4;1,7;3,6;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;12,1;x;x;x;x;x;x;x;0,8;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;0,0
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071058;Gr�now;1;1;260;224;86,2;19;653;111;13;107;227;61;39;3;1;x;x;x;x;x;x;x;x;x;x;x;7;x;x;x;x;69;x;x;x;x;x;x;x;6;x;x;x;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;1
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071058;Gr�now;1;1;260;224;86,2;2,8;97,2;17,0;2,0;16,4;34,8;9,3;6,0;0,5;0,2;x;x;x;x;x;x;x;x;x;x;x;1,1;x;x;x;x;10,6;x;x;x;x;x;x;x;0,9;x;x;x;1,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;0,2
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071066;Hohenzieritz;1;1;389;290;74,6;17;853;115;77;116;277;57;12;9;4;x;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;135;x;x;x;x;x;x;x;9;x;x;x;30;x;x;x;x;x;x;x;x;x;x;x;x;x;x;8;x;x;x;x;x;x;x;x;4
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071066;Hohenzieritz;1;1;389;290;74,6;2,0;98,0;13,5;9,0;13,6;32,5;6,7;1,4;1,1;0,5;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;15,8;x;x;x;x;x;x;x;1,1;x;x;x;3,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9;x;x;x;x;x;x;x;x;0,5
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071075;Klein Vielen;1;1;557;425;76,3;34;1241;258;50;173;354;48;25;25;1;x;x;x;x;x;x;x;x;x;x;x;18;x;x;x;x;155;x;x;x;x;x;x;x;1;x;x;x;112;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9;x;x;x;x;x;x;x;x;12
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071075;Klein Vielen;1;1;557;425;76,3;2,7;97,3;20,8;4,0;13,9;28,5;3,9;2,0;2,0;0,1;x;x;x;x;x;x;x;x;x;x;x;1,5;x;x;x;x;12,5;x;x;x;x;x;x;x;0,1;x;x;x;9,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;1,0
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071080;Kratzeburg;1;1;453;329;72,6;41;946;123;34;134;287;97;30;16;2;x;x;x;x;x;x;x;x;x;x;x;7;x;x;x;x;185;x;x;x;x;x;x;x;7;x;x;x;12;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9;x;x;x;x;x;x;x;x;3
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071080;Kratzeburg;1;1;453;329;72,6;4,2;95,8;13,0;3,6;14,2;30,3;10,3;3,2;1,7;0,2;x;x;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;19,6;x;x;x;x;x;x;x;0,7;x;x;x;1,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,0;x;x;x;x;x;x;x;x;0,3
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071100;M�llenbeck;1;1;623;406;65,2;41;1177;157;59;118;476;46;17;14;5;x;x;x;x;x;x;x;x;x;x;x;7;x;x;x;x;216;x;x;x;x;x;x;x;18;x;x;x;37;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;4
18.06.2024 15:52:00;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071100;M�llenbeck;1;1;623;406;65,2;3,4;96,6;13,3;5,0;10,0;40,4;3,9;1,4;1,2;0,4;x;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;18,4;x;x;x;x;x;x;x;1,5;x;x;x;3,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;0,3
18.06.2024 15:52:00;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071147;Userin;1;1;578;476;82,4;48;1380;141;317;370;258;56;44;17;4;x;x;x;x;x;x;x;x;x;x;x;8;x;x;x;x;126;x;x;x;x;x;x;x;11;x;x;x;18;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;9
