Stimmart,AGS,Kreis,Gemeinde,Gemeindename,"Kurzname","Wahlvorschlagsträger_Lang",Art des Wahlvorschlags-trägers,Stimmen,Sitze,darunter Sitze weiblich,Wahlberechtigte,Wähler,Wähler B1,Gültige Stimmen,Ungültige Stimmzettel
Gemeindevertretung,12069020,69,020,Belzig                                            ,CDU,Christlich Demokratische Union Deutschlands,P,1887,3,0,9469,4912,844,14227,122
Gemeindevertretung,12069020,69,020,Belzig                                            ,DIE LINKE,DIE LINKE,P,1991,3,2,9469,4912,844,14227,122
Gemeindevertretung,12069020,69,020,Belzig                                            ,FBB,Freie Bürger und Bauern,WG,155,0,0,9469,4912,844,14227,122
Gemeindevertretung,12069020,69,020,Belzig                                            ,FDP,Freie Demokratische Partei,P,503,1,0,9469,4912,844,14227,122
Gemeindevertretung,12069020,69,020,Belzig                                            ,FWBB,Freie Wählergemeinschaft Bad Belzig,WG,1496,2,0,9469,4912,844,14227,122
Gemeindevertretung,12069020,69,020,Belzig                                            ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,1156,2,0,9469,4912,844,14227,122
Gemeindevertretung,12069020,69,020,Belzig                                            ,GVB,Gewerbeverein Belzig e.V.,WG,744,1,1,9469,4912,844,14227,122
Gemeindevertretung,12069020,69,020,Belzig                                            ,NPD,Nationaldemokratische Partei Deutschlands,P,385,1,0,9469,4912,844,14227,122
Gemeindevertretung,12069020,69,020,Belzig                                            ,SPD,Sozialdemokratische Partei Deutschlands,P,3986,6,1,9469,4912,844,14227,122
Gemeindevertretung,12069020,69,020,Belzig                                            ,WvD,"Wählergruppe ""Wir vom Dorf""",WG,1696,3,0,9469,4912,844,14227,122
Gemeindevertretung,12069249,69,249,Groß Kreutz (Havel)                               ,CDU,Christlich Demokratische Union Deutschlands,P,4443,8,1,6992,3349,671,9616,86
Gemeindevertretung,12069249,69,249,Groß Kreutz (Havel)                               ,DIE LINKE,DIE LINKE,P,1109,2,1,6992,3349,671,9616,86
Gemeindevertretung,12069249,69,249,Groß Kreutz (Havel)                               ,FW,Wählergruppe Feuerwehr,WG,543,1,0,6992,3349,671,9616,86
Gemeindevertretung,12069249,69,249,Groß Kreutz (Havel)                               ,GEL,Grundstückseigentum und Landwirtschaft,WG,444,1,0,6992,3349,671,9616,86
Gemeindevertretung,12069249,69,249,Groß Kreutz (Havel)                               ,GÖWL,Götzer Wählerliste,LV,655,1,0,6992,3349,671,9616,86
Gemeindevertretung,12069249,69,249,Groß Kreutz (Havel)                               ,IG Havel,Interessengemeinschaft Havel,WG,322,1,0,6992,3349,671,9616,86
Gemeindevertretung,12069249,69,249,Groß Kreutz (Havel)                               ,SPD,Sozialdemokratische Partei Deutschlands,P,2100,4,1,6992,3349,671,9616,86
Gemeindevertretung,12069304,69,304,Kleinmachnow                                      ,AfD,Alternative für Deutschland,P,1313,1,1,16056,10363,2437,30458,133
Gemeindevertretung,12069304,69,304,Kleinmachnow                                      ,BiK,Bürger für gute Lebensqualität in Kleinmachnow e.V.,WG,2073,2,0,16056,10363,2437,30458,133
Gemeindevertretung,12069304,69,304,Kleinmachnow                                      ,Brammer,Brammer,EB,781,1,1,16056,10363,2437,30458,133
Gemeindevertretung,12069304,69,304,Kleinmachnow                                      ,CDU,Christlich Demokratische Union Deutschlands,P,7239,7,3,16056,10363,2437,30458,133
Gemeindevertretung,12069304,69,304,Kleinmachnow                                      ,DIE LINKE,DIE LINKE,P,3678,3,0,16056,10363,2437,30458,133
Gemeindevertretung,12069304,69,304,Kleinmachnow                                      ,FDP,Freie Demokratische Partei,P,1497,1,0,16056,10363,2437,30458,133
Gemeindevertretung,12069304,69,304,Kleinmachnow                                      ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,5526,5,2,16056,10363,2437,30458,133
Gemeindevertretung,12069304,69,304,Kleinmachnow                                      ,PIRATEN,Piratenpartei Deutschland,P,500,1,0,16056,10363,2437,30458,133
Gemeindevertretung,12069304,69,304,Kleinmachnow                                      ,PRO,PRO Kleinmachnow,WG,1147,1,0,16056,10363,2437,30458,133
Gemeindevertretung,12069304,69,304,Kleinmachnow                                      ,SPD,Sozialdemokratische Partei Deutschlands,P,6704,6,2,16056,10363,2437,30458,133
Gemeindevertretung,12069306,69,306,Kloster Lehnin                                    ,BN,Bürgernähe,WG,1009,1,0,9481,4648,624,13332,144
Gemeindevertretung,12069306,69,306,Kloster Lehnin                                    ,CDU,Christlich Demokratische Union Deutschlands,P,3049,5,0,9481,4648,624,13332,144
Gemeindevertretung,12069306,69,306,Kloster Lehnin                                    ,DIE LINKE,DIE LINKE,P,1644,3,1,9481,4648,624,13332,144
Gemeindevertretung,12069306,69,306,Kloster Lehnin                                    ,FBB,Freie Bürger und Bauern,WG,2335,4,0,9481,4648,624,13332,144
Gemeindevertretung,12069306,69,306,Kloster Lehnin                                    ,FFW-Verein Emstal,Freiwillige Feuerwehrverein Emstal,WG,423,1,0,9481,4648,624,13332,144
Gemeindevertretung,12069306,69,306,Kloster Lehnin                                    ,SPD,Sozialdemokratische Partei Deutschlands,P,4872,8,0,9481,4648,624,13332,144
Gemeindevertretung,12069397,69,397,Michendorf                                        ,CDU,Christlich Demokratische Union Deutschlands,P,2493,6,1,10025,3360,931,9919,40
Gemeindevertretung,12069397,69,397,Michendorf                                        ,DIE LINKE,DIE LINKE,P,952,2,0,10025,3360,931,9919,40
Gemeindevertretung,12069397,69,397,Michendorf                                        ,FBL/UWG,Freie Bürgerliste / Unabhängige Wählergemeinschaft,LV,2349,5,1,10025,3360,931,9919,40
Gemeindevertretung,12069397,69,397,Michendorf                                        ,FDP,Freie Demokratische Partei,P,1105,2,0,10025,3360,931,9919,40
Gemeindevertretung,12069397,69,397,Michendorf                                        ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,1352,3,2,10025,3360,931,9919,40
Gemeindevertretung,12069397,69,397,Michendorf                                        ,SPD,Sozialdemokratische Partei Deutschlands,P,1668,4,0,10025,3360,931,9919,40
Gemeindevertretung,12069454,69,454,Nuthetal                                          ,BFN,BÜRGER FÜR NUTHETAL,WG,2334,4,2,7398,4167,1006,12139,68
Gemeindevertretung,12069454,69,454,Nuthetal                                          ,BON,Bürger Ortsteile Nuthetal,WG,963,1,0,7398,4167,1006,12139,68
Gemeindevertretung,12069454,69,454,Nuthetal                                          ,CDU,Christlich Demokratische Union Deutschlands,P,2000,3,0,7398,4167,1006,12139,68
Gemeindevertretung,12069454,69,454,Nuthetal                                          ,DIE LINKE,DIE LINKE,P,3370,5,1,7398,4167,1006,12139,68
Gemeindevertretung,12069454,69,454,Nuthetal                                          ,Feuerwehr,Feuerwehr Nuthetal,WG,400,1,1,7398,4167,1006,12139,68
Gemeindevertretung,12069454,69,454,Nuthetal                                          ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,826,1,0,7398,4167,1006,12139,68
Gemeindevertretung,12069454,69,454,Nuthetal                                          ,SPD,Sozialdemokratische Partei Deutschlands,P,2246,3,2,7398,4167,1006,12139,68
Gemeindevertretung,12069590,69,590,Schwielowsee                                      ,BBS,Bürgerbündnis Schwielowsee,WG,3806,6,0,8567,4649,872,13610,79
Gemeindevertretung,12069590,69,590,Schwielowsee                                      ,CDU/FDP/UBS,CDU/FDP/UBS,LV,4447,7,1,8567,4649,872,13610,79
Gemeindevertretung,12069590,69,590,Schwielowsee                                      ,DIE LINKE,DIE LINKE,P,1726,3,2,8567,4649,872,13610,79
Gemeindevertretung,12069590,69,590,Schwielowsee                                      ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,1069,2,2,8567,4649,872,13610,79
Gemeindevertretung,12069590,69,590,Schwielowsee                                      ,SPD,Sozialdemokratische Partei Deutschlands,P,2562,4,1,8567,4649,872,13610,79
Gemeindevertretung,12069596,69,596,Seddiner See                                      ,DIE LINKE,DIE LINKE,P,1077,4,1,3437,1564,257,4466,61
Gemeindevertretung,12069596,69,596,Seddiner See                                      ,FDP,Freie Demokratische Partei,P,129,0,0,3437,1564,257,4466,61
Gemeindevertretung,12069596,69,596,Seddiner See                                      ,Pro DORV,Pro DORV,WG,506,2,0,3437,1564,257,4466,61
Gemeindevertretung,12069596,69,596,Seddiner See                                      ,SPD,Sozialdemokratische Partei Deutschlands,P,549,2,0,3437,1564,257,4466,61
Gemeindevertretung,12069596,69,596,Seddiner See                                      ,UWG,Unabhängige Wählergruppe,WG,692,3,2,3437,1564,257,4466,61
Gemeindevertretung,12069596,69,596,Seddiner See                                      ,UWGS,Unabhängige Wählergruppe pro Gemeinde Seddiner See,WG,889,3,1,3437,1564,257,4466,61
Gemeindevertretung,12069596,69,596,Seddiner See                                      ,WGV,Listenvereinigung Wählergemeinschaft Vereine,LV,624,2,0,3437,1564,257,4466,61
Gemeindevertretung,12069604,69,604,Stahnsdorf                                        ,AfD,Alternative für Deutschland,P,874,1,0,12022,6935,1340,19931,164
Gemeindevertretung,12069604,69,604,Stahnsdorf                                        ,Bürger für Bürger,Bürger für Bürger - die Stahnsdorfer,WG,5926,7,0,12022,6935,1340,19931,164
Gemeindevertretung,12069604,69,604,Stahnsdorf                                        ,CDU,Christlich Demokratische Union Deutschlands,P,4911,5,0,12022,6935,1340,19931,164
Gemeindevertretung,12069604,69,604,Stahnsdorf                                        ,DIE LINKE,DIE LINKE,P,1472,2,0,12022,6935,1340,19931,164
Gemeindevertretung,12069604,69,604,Stahnsdorf                                        ,FBB,Freie Bürger und Bauern,WG,100,0,0,12022,6935,1340,19931,164
Gemeindevertretung,12069604,69,604,Stahnsdorf                                        ,FDP,Freie Demokratische Partei,P,428,0,0,12022,6935,1340,19931,164
Gemeindevertretung,12069604,69,604,Stahnsdorf                                        ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,1588,2,0,12022,6935,1340,19931,164
Gemeindevertretung,12069604,69,604,Stahnsdorf                                        ,SPD,Sozialdemokratische Partei Deutschlands,P,2988,3,0,12022,6935,1340,19931,164
Gemeindevertretung,12069604,69,604,Stahnsdorf                                        ,WV,Wählergruppe Wir Vier,WG,1644,2,0,12022,6935,1340,19931,164
Gemeindevertretung,12069616,69,616,Teltow                                            ,B.I.T.,Bürgerinitiative Teltow e.V.,LV,2920,3,1,19792,9359,1613,26950,235
Gemeindevertretung,12069616,69,616,Teltow                                            ,BFB-Teltow,BÜRGER FÜR BÜRGER - DIE TELTOWER WÄHLERGRUPPE,WG,1315,1,0,19792,9359,1613,26950,235
Gemeindevertretung,12069616,69,616,Teltow                                            ,CDU,Christlich Demokratische Union Deutschlands,P,5145,5,1,19792,9359,1613,26950,235
Gemeindevertretung,12069616,69,616,Teltow                                            ,DIE LINKE,DIE LINKE,P,3283,4,1,19792,9359,1613,26950,235
Gemeindevertretung,12069616,69,616,Teltow                                            ,FBB,Freie Bürger und Bauern,WG,214,0,0,19792,9359,1613,26950,235
Gemeindevertretung,12069616,69,616,Teltow                                            ,FDP,Freie Demokratische Partei,P,1663,2,0,19792,9359,1613,26950,235
Gemeindevertretung,12069616,69,616,Teltow                                            ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,2734,3,1,19792,9359,1613,26950,235
Gemeindevertretung,12069616,69,616,Teltow                                            ,Lebenswertes Teltow Ruhlsdorf,Lebenswertes Teltow Ruhlsdorf,WG,1014,1,0,19792,9359,1613,26950,235
Gemeindevertretung,12069616,69,616,Teltow                                            ,PIRATEN,Piratenpartei Deutschland,P,676,1,1,19792,9359,1613,26950,235
Gemeindevertretung,12069616,69,616,Teltow                                            ,SPD,Sozialdemokratische Partei Deutschlands,P,7986,8,3,19792,9359,1613,26950,235
Gemeindevertretung,12069632,69,632,Treuenbrietzen                                    ,BIV,Bürgerinteressenvereinigung Stadt und Dörfer,WG,2376,5,2,6621,3159,504,9095,82
Gemeindevertretung,12069632,69,632,Treuenbrietzen                                    ,CDU,Christlich Demokratische Union Deutschlands,P,1630,3,2,6621,3159,504,9095,82
Gemeindevertretung,12069632,69,632,Treuenbrietzen                                    ,DIE LINKE,DIE LINKE,P,878,2,0,6621,3159,504,9095,82
Gemeindevertretung,12069632,69,632,Treuenbrietzen                                    ,FDP,Freie Demokratische Partei,P,429,1,0,6621,3159,504,9095,82
Gemeindevertretung,12069632,69,632,Treuenbrietzen                                    ,PIRATEN,Piratenpartei Deutschland,P,233,0,0,6621,3159,504,9095,82
Gemeindevertretung,12069632,69,632,Treuenbrietzen                                    ,SPD,Sozialdemokratische Partei Deutschlands,P,908,2,0,6621,3159,504,9095,82
Gemeindevertretung,12069632,69,632,Treuenbrietzen                                    ,TBV e.V.,Treuenbrietzener Bürgerverein e.V.,WG,2641,5,0,6621,3159,504,9095,82
Gemeindevertretung,12069656,69,656,Werder (Havel)                                    ,AFB,Aktion Freie Bürger,WG,2473,2,1,20512,9592,1659,28114,162
Gemeindevertretung,12069656,69,656,Werder (Havel)                                    ,AfD,Alternative für Deutschland,P,1214,1,0,20512,9592,1659,28114,162
Gemeindevertretung,12069656,69,656,Werder (Havel)                                    ,BBT,Bürger Bund Töplitz,WG,1005,1,0,20512,9592,1659,28114,162
Gemeindevertretung,12069656,69,656,Werder (Havel)                                    ,CDU,Christlich Demokratische Union Deutschlands,P,13326,13,2,20512,9592,1659,28114,162
Gemeindevertretung,12069656,69,656,Werder (Havel)                                    ,DIE LINKE,DIE LINKE,P,3586,4,2,20512,9592,1659,28114,162
Gemeindevertretung,12069656,69,656,Werder (Havel)                                    ,FDP,Freie Demokratische Partei,P,537,1,0,20512,9592,1659,28114,162
Gemeindevertretung,12069656,69,656,Werder (Havel)                                    ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,1688,2,1,20512,9592,1659,28114,162
Gemeindevertretung,12069656,69,656,Werder (Havel)                                    ,SPD,Sozialdemokratische Partei Deutschlands,P,4285,4,1,20512,9592,1659,28114,162
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,BL R´h,Bürgerliste,WG,301,1,1,3954,2139,237,6138,45
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,BW Schl,Bürgerbewegung,WG,280,1,1,3954,2139,237,6138,45
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,CDU,Christlich Demokratische Union Deutschlands,P,749,2,0,3954,2139,237,6138,45
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,DIE LINKE,DIE LINKE,P,894,2,1,3954,2139,237,6138,45
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,FBB,Freie Bürger und Bauern,WG,408,1,0,3954,2139,237,6138,45
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,FDP,Freie Demokratische Partei,P,270,1,1,3954,2139,237,6138,45
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,292,1,0,3954,2139,237,6138,45
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,PD,Pro Dorf,WG,370,1,0,3954,2139,237,6138,45
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,RP,Robert Pulz,EB,548,1,0,3954,2139,237,6138,45
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,SPD,Sozialdemokratische Partei Deutschlands,P,1469,4,1,3954,2139,237,6138,45
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,UL,Unabhängige Liste,WG,233,1,0,3954,2139,237,6138,45
Gemeindevertretung,12069665,69,665,Wiesenburg/Mark                                   ,WG K,WG Klenke,WG,147,0,0,3954,2139,237,6138,45
