City,Year,Average,Air Quality Station Type
Essen,2015,43.89433333333333,Traffic
Essen,2015,29.911,Background
Essen,2016,43.8642,Traffic
Essen,2016,29.811,Background
Essen,2017,41.9233,Traffic
Essen,2017,29.591666666666665,Background
Essen,2018,40.7399,Traffic
Essen,2018,26.915666666666667,Background
Essen,2019,37.006299999999996,Traffic
Essen,2019,24.967666666666663,Background
Essen,2020,30.941300000000002,Traffic
Essen,2020,22.123333333333335,Background
Essen,2021,32.31036363636364,Traffic
Essen,2021,24.98733333333333,Background
Essen,2022,31.945181818181823,Traffic
Essen,2022,22.55333333333333,Background
Essen,2023,29.28725,Traffic
Essen,2023,19.610333333333333,Background
Essen,2024,24.441499999999998,Traffic
Essen,2024,19.1685,Background
Essen,2025,26.1125,Traffic
Essen,2025,25.6275,Background
Esslingen am Neckar,1990,46.045,Background
Esslingen am Neckar,1991,51.216,Background
Esslingen am Neckar,1992,43.111,Background
Esslingen am Neckar,1993,45.625,Background
Esslingen am Neckar,1994,41.101,Background
Esslingen am Neckar,1995,43.182,Background
Esslingen am Neckar,1996,43.014,Background
Esslingen am Neckar,1997,43.14,Background
Esslingen am Neckar,1998,41.617,Background
Esslingen am Neckar,1999,42.45,Background
Esslingen am Neckar,2000,38.691,Background
Esslingen am Neckar,2001,38.963,Background
Esslingen am Neckar,2002,38.101,Background
Esslingen am Neckar,2003,34.609,Background
Esslingen am Neckar,2015,56.832,Traffic
Esslingen am Neckar,2016,53.864,Traffic
Esslingen am Neckar,2017,48.266,Traffic
Esslingen am Neckar,2018,45.237,Traffic
Esslingen am Neckar,2019,39.142,Traffic
Esslingen am Neckar,2020,34.178,Traffic
Eutin,2006,20.526,Traffic
Eutin,2007,19.109,Traffic
Eutin,2008,17.696,Traffic
Fellbach,2014,33.526,Background
Filderstadt,1990,39.367,Background
Filderstadt,1991,37.243,Background
Filderstadt,1992,38.951,Background
Filderstadt,1993,38.163,Background
Filderstadt,1994,29.958,Background
Filderstadt,1995,34.239,Background
Filderstadt,1996,40.919,Background
Filderstadt,1997,41.492,Background
Filderstadt,1998,37.145,Background
Filderstadt,1999,36.185,Background
Filderstadt,2000,36.421,Background
Filderstadt,2001,31.251,Background
Filderstadt,2002,33.517,Background
Filderstadt,2003,31.616,Background
Filderstadt,2004,30.407,Background
Filderstadt,2005,33.137,Background
Filderstadt,2006,31.546,Background
Filderstadt,2007,30.926,Background
Filderstadt,2008,30.393,Background
Filderstadt,2009,32.03,Background
Filderstadt,2010,32.836,Background
Filderstadt,2011,31.757,Background
Filderstadt,2012,29.807,Background
Filderstadt,2013,30.431,Background
Filderstadt,2014,30.394,Background
Filderstadt,2015,31.435,Background
Filderstadt,2016,29.85,Background
Filderstadt,2017,27.644,Background
Filderstadt,2018,27.117,Background
Filderstadt,2019,24.136,Background
Filderstadt,2020,20.282,Background
Filderstadt,2021,18.024,Background
Filderstadt,2022,17.773,Background
Filderstadt,2023,16.045,Background
Filderstadt,2024,14.845,Background
Filderstadt,2025,20.454,Background
Finsterwalde,1997,26.826,Traffic
Finsterwalde,1998,29.534,Traffic
Finsterwalde,1999,24.094,Traffic
Finsterwalde,2000,24.246,Traffic
Flensburg,2001,42.392,Traffic
Flensburg,2002,41.951,Traffic
Flensburg,2003,45.61,Traffic
Flensburg,2004,39.492,Traffic
Flensburg,2005,41.183,Traffic
Flensburg,2006,42.157,Traffic
Flensburg,2007,38.52,Traffic
Flensburg,2008,39.256,Traffic
Flensburg,2009,37.948,Traffic
Flensburg,2010,34.875,Traffic
Flensburg,2011,37.088,Traffic
Flensburg,2012,34.831,Traffic
Flensburg,2013,32.796,Traffic
Flensburg,2014,32.862,Traffic
Flensburg,2015,33.304,Traffic
Flensburg,2016,33.935,Traffic
Flensburg,2017,32.002,Traffic
Flensburg,2018,27.46,Traffic
Flensburg,2019,27.203,Traffic
Flensburg,2020,23.607,Traffic
Flensburg,2021,22.614,Traffic
Flensburg,2022,22.955,Traffic
Flensburg,2023,21.409,Traffic
Flensburg,2024,20.766,Traffic
Flensburg,2025,25.722,Traffic
Forst (Lausitz),1998,19.213,Background
Forst (Lausitz),1999,15.167,Background
Forst (Lausitz),2000,14.608,Background
Forst (Lausitz),2001,14.771,Background
Forst (Lausitz),2002,16.171,Background
Forst (Lausitz),2003,20.519,Background
Frankenberg (Eder),1990,17.068,Background
Frankenberg (Eder),1991,22.04,Background
Frankenberg (Eder),1992,18.419,Background
Frankenberg (Eder),1993,17.43,Background
Frankenberg (Eder),1994,13.394,Background
Frankenberg (Eder),1995,15.131,Background
Frankenberg (Eder),1996,14.355,Background
Frankenberg (Eder),1997,14.15,Background
Frankenberg (Eder),1998,12.365,Background
Frankenberg (Eder),1999,11.081,Background
Frankenberg (Eder),2000,11.9,Background
Frankenberg (Eder),2001,10.231,Background
Frankenberg (Eder),2002,10.911,Background
Frankenberg (Eder),2003,11.733,Background
Frankenberg (Eder),2004,22.176,Background
Frankenthal (Pfalz),1992,68.283,Traffic
Frankenthal (Pfalz),1993,58.49,Traffic
Frankenthal (Pfalz),1994,53.394,Traffic
Frankenthal (Pfalz),1995,43.653,Traffic
Frankenthal (Pfalz),1996,55.326,Traffic
Frankenthal (Pfalz),1997,55.413,Traffic
Frankenthal (Pfalz),1998,45.441,Traffic
Frankenthal (Pfalz),1999,44.02,Traffic
Frankenthal (Pfalz),2000,46.779,Traffic
Frankenthal (Pfalz),2001,45.369,Traffic
Frankenthal (Pfalz),2002,44.465,Traffic
Frankenthal (Pfalz),2003,46.802,Traffic
Frankenthal (Pfalz),2004,42.108,Traffic
Frankenthal (Pfalz),2005,38.126,Traffic
Frankenthal (Pfalz),2006,39.794,Traffic
Frankenthal (Pfalz),2007,40.276,Traffic
Frankenthal (Pfalz),2008,36.657,Traffic
Frankenthal (Pfalz),2009,37.356,Traffic
Frankenthal (Pfalz),2010,37.207,Traffic
Frankenthal (Pfalz),2011,37.502,Traffic
Frankenthal (Pfalz),2012,34.656,Traffic
Frankenthal (Pfalz),2013,34.652,Traffic
Frankenthal (Pfalz),2014,35.092,Traffic
Frankenthal (Pfalz),2015,33.692,Traffic
Frankenthal (Pfalz),2016,33.791,Traffic
Frankenthal (Pfalz),2017,32.123,Traffic
Frankenthal (Pfalz),2018,30.089,Traffic
Frankenthal (Pfalz),2019,28.328,Traffic
Frankenthal (Pfalz),2020,24.399,Traffic
Frankenthal (Pfalz),2021,23.786,Traffic
Frankenthal (Pfalz),2022,24.16,Traffic
Frankenthal (Pfalz),2023,19.66,Traffic
Frankenthal (Pfalz),2024,16.59,Traffic
Frankenthal (Pfalz),2025,24.354,Traffic
Frankfurt (Oder),1997,16.304,Background
Frankfurt (Oder),1998,17.724,Background
Frankfurt (Oder),1999,16.565,Background
Frankfurt (Oder),2000,45.994,Traffic
Frankfurt (Oder),2000,14.917,Background
Frankfurt (Oder),2001,42.466,Traffic
Frankfurt (Oder),2001,15.156,Background
Frankfurt (Oder),2002,45.749,Traffic
Frankfurt (Oder),2002,16.595,Background
Frankfurt (Oder),2003,49.783,Traffic
Frankfurt (Oder),2003,17.793,Background
Frankfurt (Oder),2004,43.791,Traffic
Frankfurt (Oder),2004,19.182,Background
Frankfurt (Oder),2005,42.168,Traffic
Frankfurt (Oder),2005,17.216,Background
Frankfurt (Oder),2006,49.546,Traffic
Frankfurt (Oder),2006,16.535,Background
Frankfurt (Oder),2007,39.577,Traffic
Frankfurt (Oder),2007,14.24,Background
Frankfurt (Oder),2008,37.879,Traffic
Frankfurt (Oder),2008,14.929,Background
Frankfurt (Oder),2009,34.88,Traffic
Frankfurt (Oder),2009,13.888,Background
Frankfurt (Oder),2010,36.383,Traffic
Frankfurt (Oder),2010,16.264,Background
Frankfurt (Oder),2011,37.314,Traffic
Frankfurt (Oder),2011,14.008,Background
Frankfurt (Oder),2012,33.366,Traffic
Frankfurt (Oder),2012,14.134,Background
Frankfurt (Oder),2013,32.217,Traffic
Frankfurt (Oder),2013,15.1435,Background
Frankfurt (Oder),2014,33.241,Traffic
Frankfurt (Oder),2014,14.4175,Background
Frankfurt (Oder),2015,37.081,Traffic
Frankfurt (Oder),2015,13.634,Background
Frankfurt (Oder),2016,35.027,Traffic
Frankfurt (Oder),2016,13.17,Background
Frankfurt (Oder),2017,32.453,Traffic
Frankfurt (Oder),2017,12.32,Background
Frankfurt (Oder),2018,34.49,Traffic
Frankfurt (Oder),2018,12.87,Background
Frankfurt (Oder),2019,31.04,Traffic
Frankfurt (Oder),2019,11.598,Background
Frankfurt (Oder),2020,27.755,Traffic
Frankfurt (Oder),2020,11.029,Background
Frankfurt (Oder),2021,28.592,Traffic
Frankfurt (Oder),2021,9.941,Background
Frankfurt (Oder),2022,27.607,Traffic
Frankfurt (Oder),2022,9.544,Background
Frankfurt (Oder),2023,24.884,Traffic
Frankfurt (Oder),2023,8.492,Background
Frankfurt (Oder),2024,27.267,Traffic
Frankfurt (Oder),2024,8.634,Background
Frankfurt (Oder),2025,27.901,Traffic
Frankfurt (Oder),2025,7.965,Background
Frankfurt am Main,1984,49.307,Traffic
Frankfurt am Main,1985,60.301,Traffic
Frankfurt am Main,1986,59.58,Traffic
Frankfurt am Main,1988,55.37466666666666,Traffic
Frankfurt am Main,1989,54.291,Traffic
Frankfurt am Main,1990,53.1444,Traffic
Frankfurt am Main,1990,44.0765,Background
Frankfurt am Main,1991,57.653999999999996,Traffic
Frankfurt am Main,1991,54.326,Background
Frankfurt am Main,1992,54.17699999999999,Traffic
Frankfurt am Main,1992,41.086,Background
Frankfurt am Main,1993,47.84971428571429,Traffic
Frankfurt am Main,1993,42.712500000000006,Background
Frankfurt am Main,1994,48.91685714285715,Traffic
Frankfurt am Main,1994,42.358000000000004,Background
Frankfurt am Main,1995,47.347857142857144,Traffic
Frankfurt am Main,1995,40.3275,Background
Frankfurt am Main,1996,49.31166666666667,Traffic
Frankfurt am Main,1996,41.1235,Background
Frankfurt am Main,1997,53.18966666666667,Traffic
Frankfurt am Main,1997,44.8725,Background
Frankfurt am Main,1998,49.542222222222215,Traffic
Frankfurt am Main,1998,46.286500000000004,Background
Frankfurt am Main,1999,47.1045,Traffic
Frankfurt am Main,1999,42.781,Background
Frankfurt am Main,2000,53.872666666666674,Traffic
Frankfurt am Main,2000,44.788,Background
Frankfurt am Main,2001,50.927600000000005,Traffic
Frankfurt am Main,2001,38.807,Background
Frankfurt am Main,2002,53.03133333333333,Traffic
Frankfurt am Main,2002,39.268,Background
Frankfurt am Main,2003,56.674,Traffic
Frankfurt am Main,2003,42.895,Background
Frankfurt am Main,2004,52.58866666666666,Traffic
Frankfurt am Main,2004,41.151,Background
Frankfurt am Main,2005,50.968999999999994,Traffic
Frankfurt am Main,2005,40.002,Background
Frankfurt am Main,2006,53.08766666666667,Traffic
Frankfurt am Main,2006,37.284,Background
Frankfurt am Main,2007,51.412,Traffic
Frankfurt am Main,2007,41.661,Background
Frankfurt am Main,2008,50.84966666666667,Traffic
Frankfurt am Main,2008,36.2995,Background
Frankfurt am Main,2009,51.77,Traffic
Frankfurt am Main,2009,35.988,Background
Frankfurt am Main,2010,50.74466666666666,Traffic
Frankfurt am Main,2010,33.7515,Background
Frankfurt am Main,2011,50.739,Traffic
Frankfurt am Main,2011,33.909,Background
Frankfurt am Main,2012,47.19733333333334,Traffic
Frankfurt am Main,2012,32.712,Background
Frankfurt am Main,2013,54.732,Traffic
Frankfurt am Main,2013,38.8375,Background
Frankfurt am Main,2014,54.585,Traffic
Frankfurt am Main,2014,37.6025,Background
Frankfurt am Main,2015,52.751,Traffic
Frankfurt am Main,2015,35.192499999999995,Background
Frankfurt am Main,2016,52.003,Traffic
Frankfurt am Main,2016,34.975,Background
Frankfurt am Main,2017,50.579,Traffic
Frankfurt am Main,2017,31.721000000000004,Background
Frankfurt am Main,2018,47.72366666666667,Traffic
Frankfurt am Main,2018,28.386000000000003,Background
Frankfurt am Main,2019,45.29316666666667,Traffic
Frankfurt am Main,2019,27.953333333333337,Background
Frankfurt am Main,2020,33.57116666666666,Traffic
Frankfurt am Main,2020,22.90857142857143,Background
Frankfurt am Main,2021,32.64858333333334,Traffic
Frankfurt am Main,2021,21.467,Background
Frankfurt am Main,2022,30.759666666666664,Traffic
Frankfurt am Main,2022,19.318714285714286,Background
Frankfurt am Main,2023,29.93688888888889,Traffic
Frankfurt am Main,2023,17.541857142857143,Background
Frankfurt am Main,2024,29.928875,Traffic
Frankfurt am Main,2024,17.433799999999998,Background
Frankfurt am Main,2025,29.433,Traffic
Frankfurt am Main,2025,25.550333333333338,Background
Frechen,1990,32.672,Background
Frechen,1991,39.901,Background
Frechen,1992,36.81,Background
Frechen,1993,33.797,Background
Frechen,1994,34.931,Background
Frechen,1995,34.856,Background
Frechen,1996,35.223,Background
Freiberg,1995,39.672,Background
Freiberg,1996,41.4,Background
Freiberg,1997,40.443,Background
Freiberg,1998,35.206,Background
Freiberg,1999,31.234,Background
Freiberg,2000,30.883,Background
Freiberg,2001,29.713,Background
Freiberg,2002,28.798,Background
Freiberg,2003,31.144,Background
Freiberg,2004,27.422,Background
Freiberg,2005,28.363,Background
Freiberg,2006,28.201,Background
Freiberg,2007,24.702,Background
Freiberg,2008,25.636,Background
Freiberg,2009,27.939,Background
Freiberg,2010,26.804,Background
Freiberg,2011,28.582,Background
Freiberg,2012,25.36,Background
Freiberg,2013,25.415,Background
Freiberg,2014,25.326,Background
Freiberg,2015,19.046,Background
Freiberg,2016,21.415,Background
Freiberg,2017,22.504,Background
Freiberg,2018,22.686,Background
Freiberg,2019,21.366,Background
Freiberg,2020,19.042,Background
Freiberg,2021,19.647,Background
Freiberg,2022,18.074,Background
Freiberg,2023,16.869,Background
Freiberg,2024,17.07,Background
Freiberg,2025,19.025,Background
Freiberg am Neckar,2006,71.225,Traffic
Freiberg am Neckar,2007,56.841,Traffic
Freiberg am Neckar,2008,63.815,Traffic
Freiberg am Neckar,2009,66.028,Traffic
Freiberg am Neckar,2010,56.273666666666664,Traffic
Freiberg am Neckar,2011,57.7595,Traffic
Freiberg am Neckar,2012,53.215999999999994,Traffic
Freiberg am Neckar,2013,46.6445,Traffic
Freiberg am Neckar,2014,46.38466666666667,Traffic
Freiberg am Neckar,2015,46.954,Traffic
Freiberg am Neckar,2016,44.320499999999996,Traffic
Freiberg am Neckar,2017,41.303,Traffic
Freiberg am Neckar,2018,39.349,Traffic
Freiberg am Neckar,2019,36.332,Traffic
Freiberg am Neckar,2020,31.847,Traffic
Freiberg am Neckar,2021,30.742,Traffic
Freiburg im Breisgau,1984,48.273,Background
Freiburg im Breisgau,1985,37.306,Background
Freiburg im Breisgau,1986,35.362,Background
Freiburg im Breisgau,1988,31.552,Background
Freiburg im Breisgau,1989,34.249,Background
Freiburg im Breisgau,1990,34.778,Traffic
Freiburg im Breisgau,1990,28.179,Background
Freiburg im Breisgau,1991,38.615,Traffic
Freiburg im Breisgau,1991,33.316,Background
Freiburg im Breisgau,1992,33.768,Traffic
Freiburg im Breisgau,1992,28.467,Background
Freiburg im Breisgau,1993,34.820499999999996,Traffic
Freiburg im Breisgau,1993,23.648,Background
Freiburg im Breisgau,1994,35.4215,Traffic
Freiburg im Breisgau,1994,19.809,Background
Freiburg im Breisgau,1995,41.1135,Traffic
Freiburg im Breisgau,1995,25.048,Background
Freiburg im Breisgau,1996,45.5045,Traffic
Freiburg im Breisgau,1996,23.22,Background
Freiburg im Breisgau,1997,42.7085,Traffic
Freiburg im Breisgau,1997,25.676000000000002,Background
Freiburg im Breisgau,1998,41.9565,Traffic
Freiburg im Breisgau,1998,24.258499999999998,Background
Freiburg im Breisgau,1999,41.272999999999996,Traffic
Freiburg im Breisgau,1999,21.9345,Background
Freiburg im Breisgau,2000,37.6895,Traffic
Freiburg im Breisgau,2000,19.834,Background
Freiburg im Breisgau,2001,45.681,Traffic
Freiburg im Breisgau,2001,21.152,Background
Freiburg im Breisgau,2002,43.26,Traffic
Freiburg im Breisgau,2002,22.183,Background
Freiburg im Breisgau,2003,51.424,Traffic
Freiburg im Breisgau,2003,22.57,Background
Freiburg im Breisgau,2004,43.202,Traffic
Freiburg im Breisgau,2004,20.962,Background
Freiburg im Breisgau,2005,47.171,Traffic
Freiburg im Breisgau,2005,20.747,Background
Freiburg im Breisgau,2006,61.367,Traffic
Freiburg im Breisgau,2006,21.743,Background
Freiburg im Breisgau,2007,51.21175,Traffic
Freiburg im Breisgau,2007,20.468,Background
Freiburg im Breisgau,2008,53.43333333333334,Traffic
Freiburg im Breisgau,2008,20.621,Background
Freiburg im Breisgau,2009,56.1942,Traffic
Freiburg im Breisgau,2009,21.832,Background
Freiburg im Breisgau,2010,57.978,Traffic
Freiburg im Breisgau,2010,22.194,Background
Freiburg im Breisgau,2011,56.646800000000006,Traffic
Freiburg im Breisgau,2011,21.109,Background
Freiburg im Breisgau,2012,54.977,Traffic
Freiburg im Breisgau,2012,19.453,Background
Freiburg im Breisgau,2013,54.442499999999995,Traffic
Freiburg im Breisgau,2013,21.561,Background
Freiburg im Breisgau,2014,52.6125,Traffic
Freiburg im Breisgau,2014,19.393,Background
Freiburg im Breisgau,2015,48.3985,Traffic
Freiburg im Breisgau,2015,19.461,Background
Freiburg im Breisgau,2016,45.554500000000004,Traffic
Freiburg im Breisgau,2016,20.679,Background
Freiburg im Breisgau,2017,42.946,Traffic
Freiburg im Breisgau,2017,18.838,Background
Freiburg im Breisgau,2018,50.031,Traffic
Freiburg im Breisgau,2018,19.148,Background
Freiburg im Breisgau,2019,36.418,Traffic
Freiburg im Breisgau,2019,15.691,Background
Freiburg im Breisgau,2020,30.492,Traffic
Freiburg im Breisgau,2020,14.107,Background
Freiburg im Breisgau,2021,30.178,Traffic
Freiburg im Breisgau,2021,14.05,Background
Freiburg im Breisgau,2022,28.341,Traffic
Freiburg im Breisgau,2022,14.158,Background
Freiburg im Breisgau,2023,25.148,Traffic
Freiburg im Breisgau,2023,11.233,Background
Freiburg im Breisgau,2024,25.162,Traffic
Freiburg im Breisgau,2024,11.638,Background
Freiburg im Breisgau,2025,26.505,Traffic
Freiburg im Breisgau,2025,15.543,Background
Freudenstadt,1990,17.008,Background
Freudenstadt,1991,18.983,Background
Freudenstadt,1992,16.796,Background
Freudenstadt,1993,16.746,Background
Freudenstadt,1994,14.002,Background
Freudenstadt,1995,14.027,Background
Freudenstadt,1996,16.662,Background
Freudenstadt,1997,16.478,Background
Freudenstadt,1998,14.194,Background
Freudenstadt,1999,14.084,Background
Freudenstadt,2000,13.785,Background
Freudenstadt,2001,11.967,Background
Freudenstadt,2002,13.292,Background
Freudenstadt,2003,13.141,Background
Freudenstadt,2004,9.593,Background
Freudenstadt,2005,9.197,Background
Freudenstadt,2006,10.454,Background
Freudenstadt,2007,10.217,Background
Freudenstadt,2008,10.369,Background
Freudenstadt,2009,10.603,Background
Freudenstadt,2010,13.176,Background
Friedrichshafen,1988,31.949,Traffic
Friedrichshafen,1989,28.564,Traffic
Friedrichshafen,1990,33.118,Traffic
Friedrichshafen,1991,32.683,Traffic
Friedrichshafen,1992,32.696,Traffic
Friedrichshafen,1993,29.34,Traffic
Friedrichshafen,1994,25.741,Traffic
Friedrichshafen,1995,25.628,Traffic
Friedrichshafen,1996,30.393500000000003,Traffic
